"GEO_ID","NAME","B08303_001E","B08303_001M","B08303_001MA","B08303_001EA","B08303_002E","B08303_002M","B08303_002MA","B08303_002EA","B08303_003E","B08303_003EA","B08303_003M","B08303_003MA","B08303_004E","B08303_004EA","B08303_004M","B08303_004MA","B08303_005E","B08303_005EA","B08303_005M","B08303_005MA","B08303_006E","B08303_006EA","B08303_006M","B08303_006MA","B08303_007E","B08303_007EA","B08303_007M","B08303_007MA","B08303_008E","B08303_008EA","B08303_008M","B08303_008MA","B08303_009E","B08303_009EA","B08303_009M","B08303_009MA","B08303_010E","B08303_010EA","B08303_010M","B08303_010MA","B08303_011E","B08303_011EA","B08303_011M","B08303_011MA","B08303_012E","B08303_012EA","B08303_012M","B08303_012MA","B08303_013E","B08303_013M","B08303_013MA","B08303_013EA",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Annotation of Margin of Error!!Total:","Annotation of Estimate!!Total:","Estimate!!Total:!!Less than 5 minutes","Margin of Error!!Total:!!Less than 5 minutes","Annotation of Margin of Error!!Total:!!Less than 5 minutes","Annotation of Estimate!!Total:!!Less than 5 minutes","Estimate!!Total:!!5 to 9 minutes","Annotation of Estimate!!Total:!!5 to 9 minutes","Margin of Error!!Total:!!5 to 9 minutes","Annotation of Margin of Error!!Total:!!5 to 9 minutes","Estimate!!Total:!!10 to 14 minutes","Annotation of Estimate!!Total:!!10 to 14 minutes","Margin of Error!!Total:!!10 to 14 minutes","Annotation of Margin of Error!!Total:!!10 to 14 minutes","Estimate!!Total:!!15 to 19 minutes","Annotation of Estimate!!Total:!!15 to 19 minutes","Margin of Error!!Total:!!15 to 19 minutes","Annotation of Margin of Error!!Total:!!15 to 19 minutes","Estimate!!Total:!!20 to 24 minutes","Annotation of Estimate!!Total:!!20 to 24 minutes","Margin of Error!!Total:!!20 to 24 minutes","Annotation of Margin of Error!!Total:!!20 to 24 minutes","Estimate!!Total:!!25 to 29 minutes","Annotation of Estimate!!Total:!!25 to 29 minutes","Margin of Error!!Total:!!25 to 29 minutes","Annotation of Margin of Error!!Total:!!25 to 29 minutes","Estimate!!Total:!!30 to 34 minutes","Annotation of Estimate!!Total:!!30 to 34 minutes","Margin of Error!!Total:!!30 to 34 minutes","Annotation of Margin of Error!!Total:!!30 to 34 minutes","Estimate!!Total:!!35 to 39 minutes","Annotation of Estimate!!Total:!!35 to 39 minutes","Margin of Error!!Total:!!35 to 39 minutes","Annotation of Margin of Error!!Total:!!35 to 39 minutes","Estimate!!Total:!!40 to 44 minutes","Annotation of Estimate!!Total:!!40 to 44 minutes","Margin of Error!!Total:!!40 to 44 minutes","Annotation of Margin of Error!!Total:!!40 to 44 minutes","Estimate!!Total:!!45 to 59 minutes","Annotation of Estimate!!Total:!!45 to 59 minutes","Margin of Error!!Total:!!45 to 59 minutes","Annotation of Margin of Error!!Total:!!45 to 59 minutes","Estimate!!Total:!!60 to 89 minutes","Annotation of Estimate!!Total:!!60 to 89 minutes","Margin of Error!!Total:!!60 to 89 minutes","Annotation of Margin of Error!!Total:!!60 to 89 minutes","Estimate!!Total:!!90 or more minutes","Margin of Error!!Total:!!90 or more minutes","Annotation of Margin of Error!!Total:!!90 or more minutes","Annotation of Estimate!!Total:!!90 or more minutes",
"1400000US17031062100","Census Tract 621, Cook County, Illinois","2642","242","null","null","0","11","null","null","30","null","29","null","16","null","18","null","197","null","92","null","392","null","159","null","141","null","68","null","816","null","164","null","122","null","58","null","143","null","79","null","477","null","164","null","232","null","95","null","76","61","null","null",
"1400000US17031062200","Census Tract 622, Cook County, Illinois","1992","221","null","null","0","11","null","null","83","null","66","null","74","null","48","null","97","null","67","null","224","null","113","null","123","null","51","null","564","null","134","null","215","null","81","null","145","null","74","null","325","null","97","null","120","null","52","null","22","24","null","null",
"1400000US17031062300","Census Tract 623, Cook County, Illinois","954","107","null","null","12","13","null","null","0","null","11","null","18","null","17","null","81","null","43","null","70","null","36","null","64","null","28","null","296","null","78","null","90","null","39","null","76","null","35","null","144","null","66","null","95","null","39","null","8","11","null","null",
"1400000US17031062400","Census Tract 624, Cook County, Illinois","953","111","null","null","0","11","null","null","11","null","12","null","5","null","9","null","83","null","41","null","95","null","36","null","108","null","34","null","184","null","55","null","111","null","38","null","128","null","44","null","135","null","47","null","86","null","49","null","7","10","null","null",
"1400000US17031062500","Census Tract 625, Cook County, Illinois","1037","125","null","null","0","11","null","null","53","null","38","null","19","null","17","null","16","null","16","null","59","null","29","null","63","null","48","null","211","null","71","null","141","null","50","null","165","null","56","null","247","null","66","null","34","null","25","null","29","30","null","null",
"1400000US17031062600","Census Tract 626, Cook County, Illinois","1365","136","null","null","5","8","null","null","38","null","25","null","53","null","30","null","187","null","60","null","80","null","47","null","102","null","45","null","282","null","78","null","90","null","36","null","116","null","41","null","228","null","60","null","119","null","45","null","65","49","null","null",
"1400000US17031062700","Census Tract 627, Cook County, Illinois","1788","212","null","null","6","11","null","null","62","null","51","null","37","null","41","null","185","null","90","null","207","null","117","null","196","null","137","null","328","null","123","null","145","null","62","null","253","null","93","null","252","null","78","null","109","null","55","null","8","12","null","null",
"1400000US17031062800","Census Tract 628, Cook County, Illinois","2353","243","null","null","14","14","null","null","21","null","19","null","110","null","61","null","141","null","68","null","273","null","89","null","173","null","77","null","595","null","134","null","259","null","78","null","316","null","101","null","347","null","119","null","96","null","47","null","8","12","null","null",
"1400000US17031062900","Census Tract 629, Cook County, Illinois","2648","251","null","null","0","11","null","null","109","null","71","null","50","null","41","null","147","null","90","null","316","null","95","null","405","null","126","null","684","null","157","null","169","null","77","null","241","null","95","null","341","null","109","null","167","null","73","null","19","21","null","null",
"1400000US17031063000","Census Tract 630, Cook County, Illinois","2438","194","null","null","30","36","null","null","46","null","34","null","129","null","86","null","155","null","58","null","367","null","118","null","347","null","92","null","677","null","143","null","167","null","68","null","137","null","61","null","208","null","78","null","122","null","49","null","53","38","null","null",
"1400000US17031063100","Census Tract 631, Cook County, Illinois","1505","153","null","null","14","22","null","null","29","null","25","null","75","null","48","null","105","null","42","null","121","null","50","null","93","null","42","null","342","null","92","null","172","null","71","null","203","null","89","null","192","null","74","null","129","null","59","null","30","35","null","null",
"1400000US17031063200","Census Tract 632, Cook County, Illinois","4253","377","null","null","0","16","null","null","167","null","119","null","81","null","74","null","399","null","178","null","359","null","182","null","379","null","195","null","762","null","265","null","469","null","209","null","537","null","238","null","628","null","216","null","282","null","142","null","190","135","null","null",
"1400000US17031063301","Census Tract 633.01, Cook County, Illinois","1764","162","null","null","0","11","null","null","30","null","27","null","104","null","89","null","100","null","55","null","203","null","86","null","99","null","50","null","387","null","107","null","194","null","62","null","133","null","59","null","385","null","110","null","111","null","48","null","18","22","null","null",
"1400000US17031063302","Census Tract 633.02, Cook County, Illinois","2947","279","null","null","0","11","null","null","63","null","52","null","66","null","49","null","296","null","161","null","304","null","153","null","191","null","112","null","734","null","180","null","302","null","110","null","316","null","120","null","377","null","133","null","187","null","98","null","111","100","null","null",
"1400000US17031063303","Census Tract 633.03, Cook County, Illinois","486","77","null","null","7","10","null","null","15","null","15","null","24","null","18","null","45","null","24","null","62","null","30","null","49","null","30","null","109","null","48","null","11","null","15","null","35","null","28","null","60","null","35","null","50","null","23","null","19","17","null","null",
"1400000US17031063400","Census Tract 634, Cook County, Illinois","1792","213","null","null","21","23","null","null","55","null","55","null","68","null","59","null","22","null","22","null","96","null","50","null","169","null","68","null","528","null","123","null","177","null","65","null","272","null","102","null","231","null","85","null","108","null","57","null","45","31","null","null",
