"GEO_ID","NAME","B08301_001E","B08301_001EA","B08301_001M","B08301_001MA","B08301_002E","B08301_002M","B08301_002MA","B08301_002EA","B08301_003E","B08301_003EA","B08301_003M","B08301_003MA","B08301_004E","B08301_004EA","B08301_004M","B08301_004MA","B08301_005E","B08301_005EA","B08301_005M","B08301_005MA","B08301_006E","B08301_006EA","B08301_006M","B08301_006MA","B08301_007E","B08301_007EA","B08301_007M","B08301_007MA","B08301_008E","B08301_008EA","B08301_008M","B08301_008MA","B08301_009E","B08301_009EA","B08301_009M","B08301_009MA","B08301_010E","B08301_010EA","B08301_010M","B08301_010MA","B08301_011E","B08301_011M","B08301_011MA","B08301_011EA","B08301_012E","B08301_012M","B08301_012MA","B08301_012EA","B08301_013E","B08301_013EA","B08301_013M","B08301_013MA","B08301_014E","B08301_014EA","B08301_014M","B08301_014MA","B08301_015E","B08301_015EA","B08301_015M","B08301_015MA","B08301_016E","B08301_016EA","B08301_016M","B08301_016MA","B08301_017E","B08301_017EA","B08301_017M","B08301_017MA","B08301_018E","B08301_018M","B08301_018MA","B08301_018EA","B08301_019E","B08301_019EA","B08301_019M","B08301_019MA","B08301_020E","B08301_020M","B08301_020MA","B08301_020EA","B08301_021E","B08301_021EA","B08301_021M","B08301_021MA",
"1400000US17031222900","Census Tract 2229, Cook County, Illinois","545","null","142","null","318","97","null","null","291","null","90","null","27","null","20","null","22","null","18","null","5","null","7","null","0","null","12","null","0","null","12","null","0","null","12","null","62","null","40","null","34","32","null","null","24","22","null","null","4","null","8","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","23","22","null","null","31","null","34","null","12","17","null","null","99","null","55","null",
"1400000US17031230100","Census Tract 2301, Cook County, Illinois","1029","null","169","null","531","138","null","null","435","null","134","null","96","null","50","null","92","null","50","null","4","null","6","null","0","null","12","null","0","null","12","null","0","null","12","null","227","null","71","null","131","72","null","null","89","55","null","null","7","null","10","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","98","68","null","null","81","null","83","null","8","12","null","null","84","null","46","null",
"1400000US17031230200","Census Tract 2302, Cook County, Illinois","1048","null","291","null","649","185","null","null","587","null","183","null","62","null","41","null","48","null","36","null","14","null","23","null","0","null","12","null","0","null","12","null","0","null","12","null","137","null","85","null","37","28","null","null","100","78","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","47","33","null","null","39","null","42","null","0","12","null","null","176","null","115","null",
"1400000US17031230300","Census Tract 2303, Cook County, Illinois","448","null","143","null","339","119","null","null","317","null","109","null","22","null","25","null","22","null","25","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","65","null","36","null","56","36","null","null","4","7","null","null","5","null","7","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","5","7","null","null","0","null","12","null","0","12","null","null","39","null","37","null",
"1400000US17031230400","Census Tract 2304, Cook County, Illinois","1076","null","219","null","747","177","null","null","716","null","166","null","31","null","33","null","31","null","33","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","238","null","97","null","191","94","null","null","41","45","null","null","6","null","10","null","0","null","12","null","0","null","12","null","0","null","12","null","10","null","17","null","0","12","null","null","0","null","12","null","11","13","null","null","70","null","46","null",
"1400000US17031230500","Census Tract 2305, Cook County, Illinois","1449","null","383","null","845","208","null","null","746","null","187","null","99","null","89","null","87","null","88","null","0","null","12","null","12","null","18","null","0","null","12","null","0","null","12","null","425","null","303","null","378","303","null","null","0","12","null","null","47","null","55","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","118","null","88","null","28","44","null","null","33","null","44","null",
"1400000US17031230600","Census Tract 2306, Cook County, Illinois","3405","null","631","null","2264","444","null","null","1963","null","444","null","301","null","209","null","273","null","206","null","28","null","43","null","0","null","17","null","0","null","17","null","0","null","17","null","766","null","390","null","519","181","null","null","134","140","null","null","113","null","141","null","0","null","17","null","0","null","17","null","34","null","51","null","0","null","17","null","20","27","null","null","147","null","113","null","69","79","null","null","105","null","131","null",
"1400000US17031230700","Census Tract 2307, Cook County, Illinois","2529","null","589","null","1788","472","null","null","1467","null","428","null","321","null","196","null","321","null","196","null","0","null","17","null","0","null","17","null","0","null","17","null","0","null","17","null","482","null","249","null","399","220","null","null","83","88","null","null","0","null","17","null","0","null","17","null","0","null","17","null","2","null","7","null","0","null","17","null","97","102","null","null","31","null","49","null","56","77","null","null","73","null","73","null",
"1400000US17031230800","Census Tract 2308, Cook County, Illinois","500","null","115","null","371","121","null","null","308","null","104","null","63","null","46","null","63","null","46","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","54","null","34","null","45","33","null","null","9","12","null","null","0","null","12","null","0","null","12","null","0","null","12","null","11","null","19","null","8","null","12","null","6","9","null","null","13","null","20","null","37","42","null","null","0","null","12","null",
"1400000US17031230900","Census Tract 2309, Cook County, Illinois","2909","null","392","null","1829","337","null","null","1573","null","328","null","256","null","134","null","242","null","132","null","14","null","23","null","0","null","17","null","0","null","17","null","0","null","17","null","566","null","203","null","496","188","null","null","36","45","null","null","34","null","38","null","0","null","17","null","0","null","17","null","16","null","25","null","21","null","31","null","68","69","null","null","104","null","91","null","68","76","null","null","237","null","118","null",
"1400000US17031231100","Census Tract 2311, Cook County, Illinois","657","null","198","null","418","155","null","null","339","null","144","null","79","null","47","null","65","null","43","null","14","null","20","null","0","null","12","null","0","null","12","null","0","null","12","null","171","null","91","null","135","68","null","null","36","59","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","5","9","null","null","18","null","29","null","0","12","null","null","45","null","47","null",
"1400000US17031231200","Census Tract 2312, Cook County, Illinois","2382","null","593","null","1316","403","null","null","1127","null","359","null","189","null","182","null","42","null","43","null","114","null","147","null","29","null","41","null","4","null","8","null","0","null","17","null","609","null","264","null","422","207","null","null","158","130","null","null","29","null","46","null","0","null","17","null","0","null","17","null","0","null","17","null","0","null","17","null","112","128","null","null","126","null","149","null","0","17","null","null","219","null","183","null",
