"GEO_ID","NAME","B08301_001E","B08301_001EA","B08301_001M","B08301_001MA","B08301_002E","B08301_002M","B08301_002MA","B08301_002EA","B08301_003E","B08301_003EA","B08301_003M","B08301_003MA","B08301_004E","B08301_004EA","B08301_004M","B08301_004MA","B08301_005E","B08301_005M","B08301_005MA","B08301_005EA","B08301_006E","B08301_006EA","B08301_006M","B08301_006MA","B08301_007E","B08301_007EA","B08301_007M","B08301_007MA","B08301_008E","B08301_008M","B08301_008MA","B08301_008EA","B08301_009E","B08301_009EA","B08301_009M","B08301_009MA","B08301_010E","B08301_010EA","B08301_010M","B08301_010MA","B08301_011E","B08301_011M","B08301_011MA","B08301_011EA","B08301_012E","B08301_012M","B08301_012MA","B08301_012EA","B08301_013E","B08301_013EA","B08301_013M","B08301_013MA","B08301_014E","B08301_014M","B08301_014MA","B08301_014EA","B08301_015E","B08301_015M","B08301_015MA","B08301_015EA","B08301_016E","B08301_016EA","B08301_016M","B08301_016MA","B08301_017E","B08301_017EA","B08301_017M","B08301_017MA","B08301_018E","B08301_018EA","B08301_018M","B08301_018MA","B08301_019E","B08301_019M","B08301_019MA","B08301_019EA","B08301_020E","B08301_020M","B08301_020MA","B08301_020EA","B08301_021E","B08301_021EA","B08301_021M","B08301_021MA",
"1400000US17031271300","Census Tract 2713, Cook County, Illinois","238","null","74","null","129","42","null","null","115","null","40","null","14","null","17","null","3","5","null","null","11","null","16","null","0","null","11","null","0","11","null","null","0","null","11","null","96","null","58","null","79","56","null","null","0","11","null","null","17","null","16","null","0","11","null","null","0","11","null","null","0","null","11","null","0","null","11","null","6","null","10","null","0","11","null","null","7","10","null","null","0","null","11","null",
"1400000US17031271400","Census Tract 2714, Cook County, Illinois","378","null","108","null","180","76","null","null","147","null","68","null","33","null","26","null","27","25","null","null","6","null","9","null","0","null","11","null","0","11","null","null","0","null","11","null","139","null","63","null","117","71","null","null","8","13","null","null","14","null","22","null","0","11","null","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","2","5","null","null","20","32","null","null","37","null","36","null",
"1400000US17031271500","Census Tract 2715, Cook County, Illinois","379","null","92","null","205","70","null","null","171","null","62","null","34","null","25","null","29","24","null","null","0","null","11","null","0","null","11","null","0","11","null","null","5","null","8","null","154","null","68","null","124","59","null","null","0","11","null","null","10","null","11","null","20","21","null","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","20","21","null","null","0","11","null","null","0","null","11","null",
"1400000US17031271800","Census Tract 2718, Cook County, Illinois","295","null","69","null","168","67","null","null","162","null","68","null","6","null","9","null","0","11","null","null","6","null","9","null","0","null","11","null","0","11","null","null","0","null","11","null","117","null","60","null","94","57","null","null","0","11","null","null","23","null","30","null","0","11","null","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","11","null","null","10","17","null","null","0","null","11","null",
"1400000US17031280100","Census Tract 2801, Cook County, Illinois","5589","null","433","null","1693","348","null","null","1476","null","300","null","217","null","179","null","189","176","null","null","12","null","19","null","16","null","26","null","0","15","null","null","0","null","15","null","722","null","202","null","269","125","null","null","0","15","null","null","209","null","104","null","244","101","null","null","0","15","null","null","140","null","87","null","0","null","15","null","93","null","92","null","2422","465","null","null","73","54","null","null","446","null","168","null",
"1400000US17031280400","Census Tract 2804, Cook County, Illinois","348","null","69","null","192","63","null","null","181","null","59","null","11","null","14","null","11","14","null","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","102","null","58","null","74","53","null","null","0","11","null","null","28","null","25","null","0","11","null","null","0","11","null","null","11","null","15","null","0","null","11","null","8","null","11","null","27","21","null","null","0","11","null","null","8","null","13","null",
"1400000US17031280800","Census Tract 2808, Cook County, Illinois","255","null","65","null","160","61","null","null","108","null","44","null","52","null","49","null","49","48","null","null","3","null","5","null","0","null","11","null","0","11","null","null","0","null","11","null","83","null","39","null","50","28","null","null","0","11","null","null","33","null","23","null","0","11","null","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","12","19","null","null","0","11","null","null","0","null","11","null",
"1400000US17031280900","Census Tract 2809, Cook County, Illinois","201","null","45","null","111","42","null","null","87","null","34","null","24","null","23","null","24","23","null","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","67","null","40","null","24","28","null","null","0","11","null","null","6","null","11","null","37","27","null","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","10","9","null","null","0","11","null","null","13","null","16","null",
"1400000US17031281900","Census Tract 2819, Cook County, Illinois","3059","null","330","null","705","181","null","null","637","null","167","null","68","null","62","null","28","32","null","null","27","null","42","null","13","null","20","null","0","11","null","null","0","null","11","null","836","null","232","null","390","169","null","null","0","11","null","null","228","null","128","null","218","117","null","null","0","11","null","null","0","null","11","null","0","null","11","null","16","null","25","null","1433","284","null","null","14","22","null","null","55","null","45","null",
"1400000US17031282700","Census Tract 2827, Cook County, Illinois","1210","null","259","null","694","187","null","null","579","null","166","null","115","null","77","null","81","57","null","null","34","null","50","null","0","null","11","null","0","11","null","null","0","null","11","null","287","null","124","null","83","65","null","null","0","11","null","null","204","null","113","null","0","11","null","null","0","11","null","null","0","null","11","null","0","null","11","null","63","null","43","null","110","116","null","null","0","11","null","null","56","null","49","null",
"1400000US17031282800","Census Tract 2828, Cook County, Illinois","919","null","125","null","528","106","null","null","439","null","113","null","89","null","51","null","54","35","null","null","35","null","41","null","0","null","11","null","0","11","null","null","0","null","11","null","234","null","100","null","151","96","null","null","0","11","null","null","83","null","48","null","0","11","null","null","0","11","null","null","0","null","11","null","0","null","11","null","16","null","20","null","94","55","null","null","0","11","null","null","47","null","39","null",
"1400000US17031283100","Census Tract 2831, Cook County, Illinois","1352","null","202","null","481","118","null","null","445","null","115","null","36","null","30","null","19","23","null","null","17","null","21","null","0","null","11","null","0","11","null","null","0","null","11","null","499","null","181","null","353","175","null","null","17","28","null","null","129","null","66","null","0","11","null","null","0","11","null","null","9","null","13","null","0","null","11","null","28","null","32","null","304","118","null","null","16","19","null","null","15","null","23","null",
