"GEO_ID","NAME","B08301_001E","B08301_001EA","B08301_001M","B08301_001MA","B08301_002E","B08301_002EA","B08301_002M","B08301_002MA","B08301_003E","B08301_003EA","B08301_003M","B08301_003MA","B08301_004E","B08301_004EA","B08301_004M","B08301_004MA","B08301_005E","B08301_005EA","B08301_005M","B08301_005MA","B08301_006E","B08301_006M","B08301_006MA","B08301_006EA","B08301_007E","B08301_007EA","B08301_007M","B08301_007MA","B08301_008E","B08301_008EA","B08301_008M","B08301_008MA","B08301_009E","B08301_009EA","B08301_009M","B08301_009MA","B08301_010E","B08301_010EA","B08301_010M","B08301_010MA","B08301_011E","B08301_011M","B08301_011MA","B08301_011EA","B08301_012E","B08301_012EA","B08301_012M","B08301_012MA","B08301_013E","B08301_013EA","B08301_013M","B08301_013MA","B08301_014E","B08301_014EA","B08301_014M","B08301_014MA","B08301_015E","B08301_015M","B08301_015MA","B08301_015EA","B08301_016E","B08301_016M","B08301_016MA","B08301_016EA","B08301_017E","B08301_017EA","B08301_017M","B08301_017MA","B08301_018E","B08301_018EA","B08301_018M","B08301_018MA","B08301_019E","B08301_019M","B08301_019MA","B08301_019EA","B08301_020E","B08301_020EA","B08301_020M","B08301_020MA","B08301_021E","B08301_021M","B08301_021MA","B08301_021EA",
"1400000US17031803500","Census Tract 8035, Cook County, Illinois","2797","null","318","null","2329","null","308","null","2119","null","286","null","210","null","143","null","156","null","112","null","54","89","null","null","0","null","15","null","0","null","15","null","0","null","15","null","175","null","104","null","36","77","null","null","0","null","15","null","14","null","23","null","125","null","66","null","0","15","null","null","0","15","null","null","0","null","15","null","14","null","22","null","26","32","null","null","0","null","15","null","253","98","null","null",
"1400000US17031803603","Census Tract 8036.03, Cook County, Illinois","3356","null","308","null","2930","null","279","null","2778","null","250","null","152","null","93","null","109","null","84","null","0","15","null","null","14","null","22","null","0","null","15","null","29","null","32","null","177","null","90","null","0","15","null","null","0","null","15","null","0","null","15","null","177","null","90","null","0","15","null","null","0","15","null","null","0","null","15","null","0","null","15","null","14","22","null","null","13","null","22","null","222","105","null","null",
"1400000US17031803604","Census Tract 8036.04, Cook County, Illinois","2153","null","170","null","1857","null","171","null","1755","null","171","null","102","null","52","null","93","null","50","null","0","11","null","null","9","null","15","null","0","null","11","null","0","null","11","null","165","null","74","null","0","11","null","null","0","null","11","null","0","null","11","null","165","null","74","null","0","11","null","null","0","11","null","null","0","null","11","null","0","null","11","null","0","11","null","null","13","null","19","null","118","56","null","null",
"1400000US17031803605","Census Tract 8036.05, Cook County, Illinois","3743","null","327","null","3276","null","325","null","2955","null","273","null","321","null","176","null","302","null","172","null","0","15","null","null","0","null","15","null","19","null","33","null","0","null","15","null","246","null","119","null","0","15","null","null","0","null","15","null","22","null","31","null","224","null","115","null","0","15","null","null","0","15","null","null","0","null","15","null","11","null","17","null","9","18","null","null","0","null","15","null","201","107","null","null",
"1400000US17031803606","Census Tract 8036.06, Cook County, Illinois","4312","null","395","null","3785","null","386","null","2939","null","335","null","846","null","323","null","446","null","190","null","207","156","null","null","131","null","193","null","50","null","61","null","12","null","20","null","77","null","81","null","0","15","null","null","0","null","15","null","0","null","15","null","77","null","81","null","0","15","null","null","0","15","null","null","13","null","20","null","0","null","15","null","222","221","null","null","0","null","15","null","215","172","null","null",
"1400000US17031803607","Census Tract 8036.07, Cook County, Illinois","2799","null","194","null","2489","null","211","null","2246","null","211","null","243","null","111","null","207","null","102","null","15","16","null","null","0","null","15","null","5","null","12","null","16","null","24","null","157","null","74","null","11","17","null","null","0","null","15","null","0","null","15","null","146","null","72","null","0","15","null","null","0","15","null","null","0","null","15","null","20","null","23","null","33","32","null","null","0","null","15","null","100","50","null","null",
"1400000US17031803608","Census Tract 8036.08, Cook County, Illinois","3926","null","274","null","3447","null","295","null","3097","null","316","null","350","null","138","null","319","null","132","null","31","39","null","null","0","null","15","null","0","null","15","null","0","null","15","null","92","null","63","null","0","15","null","null","0","null","15","null","18","null","28","null","74","null","63","null","0","15","null","null","0","15","null","null","0","null","15","null","0","null","15","null","102","83","null","null","18","null","29","null","267","135","null","null",
"1400000US17031803610","Census Tract 8036.10, Cook County, Illinois","4227","null","306","null","3823","null","323","null","3467","null","302","null","356","null","162","null","229","null","117","null","127","129","null","null","0","null","15","null","0","null","15","null","0","null","15","null","123","null","75","null","0","15","null","null","0","null","15","null","0","null","15","null","123","null","75","null","0","15","null","null","0","15","null","null","0","null","15","null","0","null","15","null","83","84","null","null","50","null","50","null","148","71","null","null",
"1400000US17031803611","Census Tract 8036.11, Cook County, Illinois","3130","null","372","null","2772","null","351","null","2204","null","294","null","568","null","225","null","477","null","216","null","62","60","null","null","29","null","61","null","0","null","15","null","0","null","15","null","94","null","76","null","0","15","null","null","0","null","15","null","0","null","15","null","94","null","76","null","0","15","null","null","0","15","null","null","0","null","15","null","36","null","57","null","54","60","null","null","51","null","39","null","123","110","null","null",
"1400000US17031803612","Census Tract 8036.12, Cook County, Illinois","1989","null","245","null","1813","null","219","null","1473","null","240","null","340","null","124","null","316","null","128","null","6","10","null","null","0","null","11","null","0","null","11","null","18","null","29","null","28","null","24","null","5","8","null","null","0","null","11","null","0","null","11","null","23","null","21","null","0","11","null","null","14","21","null","null","0","null","11","null","38","null","54","null","25","39","null","null","37","null","47","null","34","33","null","null",
"1400000US17031803701","Census Tract 8037.01, Cook County, Illinois","1673","null","162","null","1430","null","171","null","1387","null","173","null","43","null","41","null","43","null","41","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","98","null","47","null","10","16","null","null","0","null","11","null","0","null","11","null","88","null","43","null","0","11","null","null","0","11","null","null","6","null","9","null","0","null","11","null","0","11","null","null","18","null","16","null","121","65","null","null",
"1400000US17031803702","Census Tract 8037.02, Cook County, Illinois","3457","null","209","null","3075","null","236","null","2856","null","239","null","219","null","89","null","173","null","82","null","46","68","null","null","0","null","15","null","0","null","15","null","0","null","15","null","244","null","105","null","0","15","null","null","23","null","35","null","0","null","15","null","221","null","97","null","0","15","null","null","0","15","null","null","0","null","15","null","0","null","15","null","51","67","null","null","24","null","31","null","63","51","null","null",
"1400000US17031803800","Census Tract 8038, Cook County, Illinois","2545","null","243","null","2255","null","218","null","2069","null","221","null","186","null","78","null","171","null","73","null","0","11","null","null","0","null","11","null","15","null","20","null","0","null","11","null","77","null","41","null","2","4","null","null","0","null","11","null","0","null","11","null","75","null","42","null","0","11","null","null","0","11","null","null","0","null","11","null","0","null","11","null","139","164","null","null","13","null","17","null","61","37","null","null",
"1400000US17031803901","Census Tract 8039.01, Cook County, Illinois","1718","null","187","null","1544","null","190","null","1445","null","175","null","99","null","60","null","82","null","55","null","6","10","null","null","9","null","15","null","2","null","4","null","0","null","11","null","72","null","41","null","2","4","null","null","0","null","11","null","6","null","11","null","64","null","39","null","0","11","null","null","0","11","null","null","0","null","11","null","0","null","11","null","49","49","null","null","11","null","11","null","42","40","null","null",
"1400000US17031803902","Census Tract 8039.02, Cook County, Illinois","1943","null","189","null","1686","null","231","null","1509","null","217","null","177","null","83","null","177","null","83","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","68","null","60","null","0","11","null","null","0","null","11","null","0","null","11","null","68","null","60","null","0","11","null","null","0","11","null","null","27","null","29","null","3","null","7","null","12","20","null","null","10","null","15","null","137","133","null","null",
"1400000US17031804000","Census Tract 8040, Cook County, Illinois","2140","null","183","null","1967","null","173","null","1676","null","169","null","291","null","124","null","262","null","110","null","29","34","null","null","0","null","11","null","0","null","11","null","0","null","11","null","58","null","34","null","1","2","null","null","0","null","11","null","10","null","16","null","47","null","30","null","0","11","null","null","37","55","null","null","0","null","11","null","0","null","11","null","1","3","null","null","0","null","11","null","77","50","null","null",
"1400000US17031804102","Census Tract 8041.02, Cook County, Illinois","2985","null","284","null","2502","null","310","null","2414","null","315","null","88","null","77","null","75","null","74","null","13","23","null","null","0","null","15","null","0","null","15","null","0","null","15","null","221","null","124","null","1","4","null","null","0","null","15","null","34","null","40","null","186","null","103","null","0","15","null","null","0","15","null","null","0","null","15","null","0","null","15","null","10","15","null","null","13","null","21","null","239","105","null","null",
"1400000US17031804104","Census Tract 8041.04, Cook County, Illinois","2523","null","159","null","2262","null","153","null","2189","null","144","null","73","null","38","null","73","null","38","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","115","null","56","null","9","14","null","null","0","null","11","null","0","null","11","null","106","null","55","null","0","11","null","null","0","11","null","null","0","null","11","null","0","null","11","null","18","20","null","null","30","null","27","null","98","65","null","null",
"1400000US17031804105","Census Tract 8041.05, Cook County, Illinois","2224","null","194","null","1972","null","223","null","1845","null","221","null","127","null","58","null","105","null","53","null","11","18","null","null","11","null","18","null","0","null","11","null","0","null","11","null","104","null","54","null","0","11","null","null","0","null","11","null","0","null","11","null","104","null","54","null","0","11","null","null","0","11","null","null","0","null","11","null","0","null","11","null","16","19","null","null","7","null","13","null","125","57","null","null",
"1400000US17031804106","Census Tract 8041.06, Cook County, Illinois","3877","null","320","null","3474","null","324","null","2929","null","278","null","545","null","289","null","439","null","261","null","30","49","null","null","43","null","63","null","0","null","15","null","33","null","41","null","140","null","78","null","0","15","null","null","0","null","15","null","25","null","36","null","115","null","69","null","0","15","null","null","0","15","null","null","0","null","15","null","0","null","15","null","15","25","null","null","0","null","15","null","248","131","null","null",
"1400000US17031804108","Census Tract 8041.08, Cook County, Illinois","2628","null","241","null","2171","null","243","null","1946","null","238","null","225","null","98","null","176","null","89","null","10","15","null","null","0","null","11","null","21","null","25","null","18","null","20","null","251","null","112","null","74","55","null","null","0","null","11","null","0","null","11","null","177","null","104","null","0","11","null","null","10","17","null","null","21","null","33","null","32","null","50","null","49","34","null","null","8","null","14","null","86","52","null","null",
"1400000US17031804109","Census Tract 8041.09, Cook County, Illinois","1250","null","157","null","1064","null","148","null","969","null","162","null","95","null","67","null","86","null","65","null","9","14","null","null","0","null","11","null","0","null","11","null","0","null","11","null","20","null","18","null","0","11","null","null","0","null","11","null","0","null","11","null","20","null","18","null","0","11","null","null","0","11","null","null","0","null","11","null","7","null","12","null","26","28","null","null","10","null","15","null","123","51","null","null",
"1400000US17031804201","Census Tract 8042.01, Cook County, Illinois","3694","null","342","null","3057","null","330","null","2775","null","323","null","282","null","142","null","221","null","129","null","31","36","null","null","0","null","15","null","0","null","15","null","30","null","45","null","153","null","93","null","16","27","null","null","0","null","15","null","0","null","15","null","137","null","93","null","0","15","null","null","0","15","null","null","0","null","15","null","0","null","15","null","29","33","null","null","17","null","27","null","438","180","null","null",
"1400000US17031804202","Census Tract 8042.02, Cook County, Illinois","3974","null","320","null","3347","null","331","null","3193","null","332","null","154","null","114","null","154","null","114","null","0","15","null","null","0","null","15","null","0","null","15","null","0","null","15","null","176","null","81","null","0","15","null","null","0","null","15","null","11","null","18","null","165","null","79","null","0","15","null","null","0","15","null","null","0","null","15","null","0","null","15","null","55","44","null","null","0","null","15","null","396","137","null","null",
"1400000US17031804305","Census Tract 8043.05, Cook County, Illinois","4316","null","391","null","4139","null","413","null","3672","null","435","null","467","null","250","null","335","null","169","null","0","15","null","null","62","null","101","null","70","null","117","null","0","null","15","null","63","null","53","null","0","15","null","null","0","null","15","null","0","null","15","null","63","null","53","null","0","15","null","null","0","15","null","null","0","null","15","null","0","null","15","null","10","15","null","null","12","null","20","null","92","76","null","null",
"1400000US17031804306","Census Tract 8043.06, Cook County, Illinois","2588","null","241","null","2490","null","233","null","2186","null","239","null","304","null","117","null","238","null","98","null","45","51","null","null","21","null","31","null","0","null","15","null","0","null","15","null","47","null","36","null","0","15","null","null","0","null","15","null","0","null","15","null","47","null","36","null","0","15","null","null","0","15","null","null","0","null","15","null","0","null","15","null","9","14","null","null","0","null","15","null","42","42","null","null",
"1400000US17031804308","Census Tract 8043.08, Cook County, Illinois","3167","null","442","null","2920","null","451","null","2612","null","458","null","308","null","116","null","308","null","116","null","0","15","null","null","0","null","15","null","0","null","15","null","0","null","15","null","111","null","75","null","0","15","null","null","5","null","11","null","12","null","20","null","94","null","72","null","0","15","null","null","9","15","null","null","0","null","15","null","0","null","15","null","8","15","null","null","21","null","25","null","98","112","null","null",
"1400000US17031804309","Census Tract 8043.09, Cook County, Illinois","1472","null","152","null","1322","null","166","null","1140","null","165","null","182","null","60","null","141","null","51","null","21","17","null","null","10","null","15","null","10","null","16","null","0","null","11","null","26","null","33","null","21","31","null","null","0","null","11","null","0","null","11","null","5","null","8","null","0","11","null","null","7","11","null","null","0","null","11","null","13","null","14","null","61","45","null","null","7","null","10","null","36","31","null","null",
"1400000US17031804310","Census Tract 8043.10, Cook County, Illinois","4752","null","357","null","4277","null","403","null","3849","null","352","null","428","null","217","null","282","null","149","null","71","85","null","null","75","null","104","null","0","null","15","null","0","null","15","null","172","null","96","null","0","15","null","null","0","null","15","null","75","null","91","null","97","null","81","null","0","15","null","null","0","15","null","null","0","null","15","null","32","null","38","null","43","62","null","null","16","null","27","null","212","95","null","null",
"1400000US17031804311","Census Tract 8043.11, Cook County, Illinois","4005","null","472","null","3736","null","492","null","3485","null","499","null","251","null","152","null","219","null","147","null","0","15","null","null","32","null","36","null","0","null","15","null","0","null","15","null","143","null","85","null","38","45","null","null","0","null","15","null","23","null","28","null","65","null","56","null","17","30","null","null","0","15","null","null","0","null","15","null","0","null","15","null","0","15","null","null","27","null","31","null","99","60","null","null",
"1400000US17031804403","Census Tract 8044.03, Cook County, Illinois","3366","null","331","null","3052","null","359","null","2849","null","339","null","203","null","140","null","171","null","130","null","32","39","null","null","0","null","15","null","0","null","15","null","0","null","15","null","80","null","54","null","0","15","null","null","0","null","15","null","0","null","15","null","80","null","54","null","0","15","null","null","0","15","null","null","0","null","15","null","0","null","15","null","45","53","null","null","17","null","28","null","172","94","null","null",
"1400000US17031804404","Census Tract 8044.04, Cook County, Illinois","2463","null","280","null","2341","null","293","null","1987","null","266","null","354","null","150","null","241","null","121","null","113","98","null","null","0","null","15","null","0","null","15","null","0","null","15","null","36","null","28","null","0","15","null","null","0","null","15","null","0","null","15","null","36","null","28","null","0","15","null","null","0","15","null","null","0","null","15","null","0","null","15","null","9","15","null","null","8","null","13","null","69","37","null","null",
"1400000US17031804405","Census Tract 8044.05, Cook County, Illinois","1522","null","225","null","1460","null","226","null","1377","null","232","null","83","null","50","null","45","null","33","null","7","12","null","null","0","null","11","null","23","null","37","null","8","null","13","null","42","null","44","null","26","41","null","null","0","null","11","null","0","null","11","null","16","null","19","null","0","11","null","null","0","11","null","null","0","null","11","null","0","null","11","null","0","11","null","null","12","null","18","null","8","13","null","null",
"1400000US17031804406","Census Tract 8044.06, Cook County, Illinois","3228","null","315","null","3023","null","316","null","2603","null","272","null","420","null","125","null","297","null","127","null","81","85","null","null","0","null","15","null","42","null","74","null","0","null","15","null","62","null","48","null","10","20","null","null","0","null","15","null","0","null","15","null","52","null","43","null","0","15","null","null","0","15","null","null","12","null","18","null","0","null","15","null","37","36","null","null","0","null","15","null","94","55","null","null",
"1400000US17031804505","Census Tract 8045.05, Cook County, Illinois","1988","null","249","null","1745","null","227","null","1646","null","221","null","99","null","57","null","99","null","57","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","116","null","55","null","0","11","null","null","0","null","11","null","29","null","27","null","87","null","47","null","0","11","null","null","0","11","null","null","10","null","18","null","9","null","15","null","0","11","null","null","0","null","11","null","108","61","null","null",
"1400000US17031804506","Census Tract 8045.06, Cook County, Illinois","2683","null","230","null","2295","null","217","null","2133","null","230","null","162","null","88","null","132","null","84","null","10","16","null","null","0","null","15","null","20","null","21","null","0","null","15","null","175","null","76","null","21","23","null","null","0","null","15","null","0","null","15","null","154","null","78","null","0","15","null","null","0","15","null","null","0","null","15","null","10","null","16","null","0","15","null","null","9","null","14","null","194","85","null","null",
"1400000US17031804507","Census Tract 8045.07, Cook County, Illinois","6758","null","567","null","5847","null","591","null","5576","null","617","null","271","null","147","null","207","null","150","null","64","67","null","null","0","null","17","null","0","null","17","null","0","null","17","null","448","null","221","null","0","17","null","null","0","null","17","null","52","null","62","null","396","null","214","null","0","17","null","null","0","17","null","null","0","null","17","null","27","null","44","null","0","17","null","null","0","null","17","null","436","202","null","null",
"1400000US17031804508","Census Tract 8045.08, Cook County, Illinois","1184","null","229","null","1120","null","230","null","995","null","220","null","125","null","63","null","99","null","53","null","0","11","null","null","3","null","5","null","23","null","32","null","0","null","11","null","43","null","29","null","7","11","null","null","0","null","11","null","6","null","9","null","30","null","21","null","0","11","null","null","0","11","null","null","0","null","11","null","5","null","9","null","6","8","null","null","0","null","11","null","10","13","null","null",
"1400000US17031804509","Census Tract 8045.09, Cook County, Illinois","2936","null","350","null","2817","null","340","null","2413","null","329","null","404","null","147","null","325","null","125","null","79","56","null","null","0","null","15","null","0","null","15","null","0","null","15","null","48","null","34","null","0","15","null","null","0","null","15","null","7","null","13","null","41","null","32","null","0","15","null","null","0","15","null","null","0","null","15","null","0","null","15","null","26","41","null","null","22","null","37","null","23","24","null","null",
"1400000US17031804510","Census Tract 8045.10, Cook County, Illinois","3271","null","336","null","2984","null","338","null","2327","null","306","null","657","null","191","null","472","null","157","null","157","108","null","null","18","null","28","null","10","null","16","null","0","null","15","null","60","null","47","null","8","14","null","null","0","null","15","null","0","null","15","null","52","null","45","null","0","15","null","null","0","15","null","null","0","null","15","null","47","null","56","null","117","101","null","null","0","null","15","null","63","56","null","null",
"1400000US17031804511","Census Tract 8045.11, Cook County, Illinois","1408","null","149","null","1282","null","150","null","913","null","130","null","369","null","118","null","252","null","87","null","100","95","null","null","17","null","21","null","0","null","11","null","0","null","11","null","49","null","24","null","0","11","null","null","0","null","11","null","0","null","11","null","49","null","24","null","0","11","null","null","20","17","null","null","0","null","11","null","13","null","20","null","0","11","null","null","6","null","9","null","38","34","null","null",
"1400000US17031804603","Census Tract 8046.03, Cook County, Illinois","3343","null","450","null","2937","null","409","null","2792","null","377","null","145","null","88","null","135","null","86","null","0","15","null","null","0","null","15","null","0","null","15","null","10","null","16","null","163","null","120","null","94","90","null","null","0","null","15","null","0","null","15","null","69","null","76","null","0","15","null","null","0","15","null","null","14","null","24","null","62","null","77","null","26","35","null","null","0","null","15","null","141","75","null","null",
"1400000US17031804606","Census Tract 8046.06, Cook County, Illinois","3981","null","332","null","3374","null","323","null","3253","null","301","null","121","null","120","null","121","null","120","null","0","15","null","null","0","null","15","null","0","null","15","null","0","null","15","null","252","null","126","null","7","16","null","null","0","null","15","null","0","null","15","null","245","null","124","null","0","15","null","null","0","15","null","null","0","null","15","null","0","null","15","null","31","50","null","null","35","null","36","null","289","211","null","null",
"1400000US17031804607","Census Tract 8046.07, Cook County, Illinois","3619","null","329","null","3194","null","314","null","3031","null","311","null","163","null","117","null","163","null","117","null","0","15","null","null","0","null","15","null","0","null","15","null","0","null","15","null","179","null","144","null","0","15","null","null","0","null","15","null","0","null","15","null","179","null","144","null","0","15","null","null","16","25","null","null","0","null","15","null","0","null","15","null","12","21","null","null","9","null","16","null","209","99","null","null",
"1400000US17031804608","Census Tract 8046.08, Cook County, Illinois","1840","null","218","null","1670","null","217","null","1607","null","205","null","63","null","44","null","38","null","35","null","25","27","null","null","0","null","11","null","0","null","11","null","0","null","11","null","84","null","45","null","0","11","null","null","0","null","11","null","6","null","10","null","78","null","43","null","0","11","null","null","0","11","null","null","0","null","11","null","6","null","13","null","27","25","null","null","8","null","13","null","45","32","null","null",
"1400000US17031804609","Census Tract 8046.09, Cook County, Illinois","3465","null","351","null","3149","null","366","null","3036","null","365","null","113","null","78","null","101","null","74","null","12","20","null","null","0","null","15","null","0","null","15","null","0","null","15","null","100","null","54","null","0","15","null","null","0","null","15","null","0","null","15","null","100","null","54","null","0","15","null","null","0","15","null","null","0","null","15","null","0","null","15","null","37","58","null","null","13","null","21","null","166","74","null","null",
"1400000US17031804610","Census Tract 8046.10, Cook County, Illinois","1422","null","245","null","1245","null","221","null","1180","null","223","null","65","null","46","null","40","null","38","null","16","17","null","null","0","null","11","null","0","null","11","null","9","null","14","null","78","null","62","null","10","15","null","null","0","null","11","null","7","null","11","null","61","null","60","null","0","11","null","null","0","11","null","null","0","null","11","null","0","null","11","null","0","11","null","null","5","null","11","null","94","67","null","null",
"1400000US17031804611","Census Tract 8046.11, Cook County, Illinois","2196","null","172","null","1974","null","160","null","1887","null","167","null","87","null","68","null","87","null","68","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","163","null","85","null","69","61","null","null","0","null","11","null","10","null","15","null","84","null","60","null","0","11","null","null","0","11","null","null","0","null","11","null","10","null","17","null","10","15","null","null","6","null","10","null","33","32","null","null",
"1400000US17031804701","Census Tract 8047.01, Cook County, Illinois","3538","null","529","null","3240","null","534","null","2539","null","391","null","701","null","295","null","592","null","255","null","13","26","null","null","0","null","15","null","96","null","153","null","0","null","15","null","187","null","131","null","0","15","null","null","0","null","15","null","0","null","15","null","187","null","131","null","0","15","null","null","0","15","null","null","0","null","15","null","0","null","15","null","48","66","null","null","13","null","20","null","50","55","null","null",
"1400000US17031804705","Census Tract 8047.05, Cook County, Illinois","2062","null","201","null","1918","null","197","null","1740","null","210","null","178","null","66","null","137","null","60","null","32","36","null","null","0","null","11","null","9","null","15","null","0","null","11","null","45","null","26","null","12","16","null","null","0","null","11","null","5","null","11","null","28","null","19","null","0","11","null","null","0","11","null","null","0","null","11","null","5","null","9","null","8","12","null","null","16","null","16","null","70","32","null","null",
"1400000US17031804706","Census Tract 8047.06, Cook County, Illinois","1293","null","114","null","1217","null","118","null","1149","null","116","null","68","null","36","null","57","null","33","null","0","11","null","null","11","null","19","null","0","null","11","null","0","null","11","null","45","null","21","null","0","11","null","null","0","null","11","null","0","null","11","null","45","null","21","null","0","11","null","null","0","11","null","null","0","null","11","null","0","null","11","null","11","15","null","null","4","null","7","null","16","13","null","null",
"1400000US17031804709","Census Tract 8047.09, Cook County, Illinois","3164","null","309","null","2846","null","359","null","2546","null","341","null","300","null","151","null","238","null","152","null","9","14","null","null","39","null","41","null","14","null","21","null","0","null","15","null","68","null","56","null","0","15","null","null","0","null","15","null","25","null","38","null","43","null","42","null","0","15","null","null","14","24","null","null","0","null","15","null","16","null","25","null","27","32","null","null","0","null","15","null","193","121","null","null",
"1400000US17031804710","Census Tract 8047.10, Cook County, Illinois","2335","null","204","null","2131","null","200","null","1954","null","198","null","177","null","115","null","145","null","109","null","32","33","null","null","0","null","11","null","0","null","11","null","0","null","11","null","77","null","37","null","6","10","null","null","0","null","11","null","0","null","11","null","71","null","36","null","0","11","null","null","0","11","null","null","0","null","11","null","10","null","15","null","31","47","null","null","0","null","11","null","86","52","null","null",
"1400000US17031804711","Census Tract 8047.11, Cook County, Illinois","4211","null","357","null","3934","null","398","null","3373","null","345","null","561","null","268","null","529","null","264","null","32","50","null","null","0","null","15","null","0","null","15","null","0","null","15","null","81","null","52","null","10","14","null","null","0","null","15","null","0","null","15","null","71","null","54","null","0","15","null","null","33","38","null","null","0","null","15","null","31","null","49","null","17","27","null","null","16","null","26","null","99","67","null","null",
"1400000US17031804712","Census Tract 8047.12, Cook County, Illinois","2960","null","254","null","2633","null","263","null","2363","null","281","null","270","null","108","null","191","null","96","null","68","53","null","null","11","null","17","null","0","null","15","null","0","null","15","null","140","null","80","null","0","15","null","null","0","null","15","null","14","null","22","null","126","null","77","null","0","15","null","null","0","15","null","null","0","null","15","null","8","null","12","null","31","57","null","null","16","null","25","null","132","74","null","null",
"1400000US17031804713","Census Tract 8047.13, Cook County, Illinois","2952","null","310","null","2557","null","353","null","2307","null","314","null","250","null","150","null","203","null","136","null","47","64","null","null","0","null","11","null","0","null","11","null","0","null","11","null","211","null","98","null","38","43","null","null","0","null","11","null","0","null","11","null","173","null","93","null","0","11","null","null","0","11","null","null","0","null","11","null","0","null","11","null","175","198","null","null","0","null","11","null","9","34","null","null",
"1400000US17031804714","Census Tract 8047.14, Cook County, Illinois","1999","null","193","null","1819","null","188","null","1716","null","178","null","103","null","71","null","103","null","71","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","92","null","55","null","0","11","null","null","0","null","11","null","15","null","24","null","77","null","50","null","0","11","null","null","0","11","null","null","11","null","17","null","0","null","11","null","0","11","null","null","0","null","11","null","77","50","null","null",
"1400000US17031804715","Census Tract 8047.15, Cook County, Illinois","1687","null","247","null","1616","null","255","null","1263","null","177","null","353","null","169","null","312","null","164","null","16","18","null","null","25","null","41","null","0","null","11","null","0","null","11","null","35","null","28","null","26","24","null","null","0","null","11","null","7","null","11","null","2","null","9","null","0","11","null","null","0","11","null","null","0","null","11","null","0","null","11","null","20","25","null","null","10","null","16","null","6","10","null","null",
"1400000US17031804716","Census Tract 8047.16, Cook County, Illinois","2839","null","292","null","2468","null","273","null","2177","null","250","null","291","null","94","null","215","null","91","null","60","60","null","null","7","null","11","null","9","null","14","null","0","null","15","null","144","null","76","null","0","15","null","null","0","null","15","null","23","null","32","null","121","null","68","null","0","15","null","null","8","12","null","null","0","null","15","null","11","null","18","null","30","46","null","null","17","null","20","null","161","71","null","null",
"1400000US17031804803","Census Tract 8048.03, Cook County, Illinois","3255","null","431","null","2961","null","421","null","2613","null","443","null","348","null","177","null","323","null","166","null","25","40","null","null","0","null","15","null","0","null","15","null","0","null","15","null","131","null","90","null","0","15","null","null","0","null","15","null","21","null","32","null","110","null","85","null","0","15","null","null","0","15","null","null","0","null","15","null","0","null","15","null","22","34","null","null","49","null","57","null","92","73","null","null",
"1400000US17031804804","Census Tract 8048.04, Cook County, Illinois","3665","null","297","null","3208","null","275","null","3002","null","296","null","206","null","94","null","150","null","76","null","34","42","null","null","5","null","12","null","17","null","27","null","0","null","15","null","254","null","107","null","27","32","null","null","0","null","15","null","8","null","16","null","219","null","101","null","0","15","null","null","0","15","null","null","0","null","15","null","0","null","15","null","67","52","null","null","16","null","24","null","120","70","null","null",
"1400000US17031804805","Census Tract 8048.05, Cook County, Illinois","3447","null","270","null","2879","null","308","null","2636","null","291","null","243","null","138","null","201","null","134","null","42","48","null","null","0","null","15","null","0","null","15","null","0","null","15","null","166","null","73","null","0","15","null","null","0","null","15","null","10","null","17","null","156","null","71","null","0","15","null","null","0","15","null","null","0","null","15","null","0","null","15","null","195","144","null","null","6","null","10","null","201","129","null","null",
"1400000US17031804806","Census Tract 8048.06, Cook County, Illinois","2074","null","266","null","1905","null","261","null","1657","null","255","null","248","null","134","null","207","null","126","null","0","11","null","null","35","null","51","null","0","null","11","null","6","null","13","null","4","null","9","null","0","11","null","null","0","null","11","null","0","null","11","null","4","null","9","null","0","11","null","null","0","11","null","null","0","null","11","null","28","null","44","null","34","31","null","null","8","null","13","null","95","65","null","null",
"1400000US17031804807","Census Tract 8048.07, Cook County, Illinois","2409","null","236","null","2079","null","252","null","1959","null","255","null","120","null","90","null","120","null","90","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","87","null","45","null","8","13","null","null","0","null","11","null","0","null","11","null","79","null","44","null","0","11","null","null","16","25","null","null","0","null","11","null","23","null","30","null","26","21","null","null","45","null","53","null","133","75","null","null",
"1400000US17031804808","Census Tract 8048.08, Cook County, Illinois","1396","null","118","null","1275","null","130","null","1129","null","110","null","146","null","56","null","126","null","57","null","20","22","null","null","0","null","11","null","0","null","11","null","0","null","11","null","65","null","27","null","0","11","null","null","0","null","11","null","0","null","11","null","65","null","27","null","0","11","null","null","0","11","null","null","0","null","11","null","0","null","11","null","9","9","null","null","3","null","5","null","44","45","null","null",
