"GEO_ID","NAME","B08301_001E","B08301_001M","B08301_001MA","B08301_001EA","B08301_002E","B08301_002M","B08301_002MA","B08301_002EA","B08301_003E","B08301_003M","B08301_003MA","B08301_003EA","B08301_004E","B08301_004EA","B08301_004M","B08301_004MA","B08301_005E","B08301_005EA","B08301_005M","B08301_005MA","B08301_006E","B08301_006M","B08301_006MA","B08301_006EA","B08301_007E","B08301_007M","B08301_007MA","B08301_007EA","B08301_008E","B08301_008M","B08301_008MA","B08301_008EA","B08301_009E","B08301_009M","B08301_009MA","B08301_009EA","B08301_010E","B08301_010EA","B08301_010M","B08301_010MA","B08301_011E","B08301_011EA","B08301_011M","B08301_011MA","B08301_012E","B08301_012M","B08301_012MA","B08301_012EA","B08301_013E","B08301_013M","B08301_013MA","B08301_013EA","B08301_014E","B08301_014M","B08301_014MA","B08301_014EA","B08301_015E","B08301_015EA","B08301_015M","B08301_015MA","B08301_016E","B08301_016EA","B08301_016M","B08301_016MA","B08301_017E","B08301_017M","B08301_017MA","B08301_017EA","B08301_018E","B08301_018EA","B08301_018M","B08301_018MA","B08301_019E","B08301_019M","B08301_019MA","B08301_019EA","B08301_020E","B08301_020M","B08301_020MA","B08301_020EA","B08301_021E","B08301_021EA","B08301_021M","B08301_021MA",
"1400000US17031230500","Census Tract 2305, Cook County, Illinois","1084","200","null","null","642","148","null","null","524","132","null","null","118","null","79","null","103","null","75","null","15","25","null","null","0","11","null","null","0","11","null","null","0","11","null","null","246","null","99","null","234","null","96","null","0","11","null","null","12","21","null","null","0","11","null","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","62","59","null","null","100","66","null","null","34","null","38","null",
"1400000US17031230600","Census Tract 2306, Cook County, Illinois","2187","480","null","null","1451","309","null","null","1238","283","null","null","213","null","139","null","146","null","124","null","67","81","null","null","0","16","null","null","0","16","null","null","0","16","null","null","496","null","194","null","404","null","177","null","0","16","null","null","69","76","null","null","23","27","null","null","0","null","16","null","0","null","16","null","0","16","null","null","0","null","16","null","29","51","null","null","211","194","null","null","0","null","16","null",
"1400000US17031230700","Census Tract 2307, Cook County, Illinois","1973","324","null","null","1358","288","null","null","1099","244","null","null","259","null","156","null","222","null","146","null","37","51","null","null","0","11","null","null","0","11","null","null","0","11","null","null","418","null","145","null","361","null","141","null","0","11","null","null","57","42","null","null","0","11","null","null","0","null","11","null","0","null","11","null","0","11","null","null","14","null","21","null","74","84","null","null","45","48","null","null","64","null","49","null",
"1400000US17031230800","Census Tract 2308, Cook County, Illinois","430","97","null","null","336","100","null","null","319","100","null","null","17","null","15","null","17","null","15","null","0","11","null","null","0","11","null","null","0","11","null","null","0","11","null","null","75","null","48","null","49","null","36","null","0","11","null","null","24","32","null","null","2","4","null","null","0","null","11","null","0","null","11","null","0","11","null","null","4","null","7","null","0","11","null","null","11","12","null","null","4","null","8","null",
"1400000US17031230900","Census Tract 2309, Cook County, Illinois","1946","288","null","null","1122","199","null","null","920","183","null","null","202","null","103","null","127","null","92","null","31","28","null","null","44","40","null","null","0","11","null","null","0","11","null","null","474","null","147","null","311","null","118","null","0","11","null","null","115","67","null","null","48","42","null","null","0","null","11","null","0","null","11","null","0","11","null","null","146","null","67","null","109","98","null","null","21","30","null","null","74","null","59","null",
"1400000US17031231100","Census Tract 2311, Cook County, Illinois","324","134","null","null","130","54","null","null","126","53","null","null","4","null","7","null","4","null","7","null","0","11","null","null","0","11","null","null","0","11","null","null","0","11","null","null","105","null","51","null","95","null","50","null","0","11","null","null","10","14","null","null","0","11","null","null","0","null","11","null","0","null","11","null","0","11","null","null","69","null","108","null","1","4","null","null","9","13","null","null","10","null","13","null",
"1400000US17031231200","Census Tract 2312, Cook County, Illinois","1293","295","null","null","898","236","null","null","836","220","null","null","62","null","61","null","39","null","46","null","0","16","null","null","23","39","null","null","0","16","null","null","0","16","null","null","275","null","117","null","275","null","117","null","0","16","null","null","0","16","null","null","0","16","null","null","0","null","16","null","8","null","12","null","0","16","null","null","8","null","13","null","0","16","null","null","76","65","null","null","28","null","44","null",
"1400000US17031231500","Census Tract 2315, Cook County, Illinois","1446","413","null","null","793","332","null","null","667","305","null","null","126","null","106","null","90","null","91","null","36","52","null","null","0","16","null","null","0","16","null","null","0","16","null","null","375","null","145","null","342","null","145","null","0","16","null","null","33","37","null","null","0","16","null","null","0","null","16","null","41","null","61","null","0","16","null","null","0","null","16","null","127","94","null","null","0","16","null","null","110","null","80","null",
"1400000US17031240200","Census Tract 2402, Cook County, Illinois","1063","148","null","null","528","166","null","null","484","154","null","null","44","null","46","null","44","null","46","null","0","11","null","null","0","11","null","null","0","11","null","null","0","11","null","null","368","null","76","null","115","null","59","null","4","6","null","null","156","54","null","null","93","44","null","null","0","null","11","null","5","null","7","null","0","11","null","null","44","null","31","null","9","10","null","null","16","20","null","null","93","null","42","null",
"1400000US17031240300","Census Tract 2403, Cook County, Illinois","915","116","null","null","312","82","null","null","283","79","null","null","29","null","29","null","29","null","29","null","0","11","null","null","0","11","null","null","0","11","null","null","0","11","null","null","472","null","97","null","100","null","41","null","0","11","null","null","336","86","null","null","36","24","null","null","0","null","11","null","0","null","11","null","0","11","null","null","17","null","21","null","14","14","null","null","16","17","null","null","84","null","43","null",
"1400000US17031240500","Census Tract 2405, Cook County, Illinois","1703","170","null","null","951","155","null","null","840","146","null","null","111","null","69","null","84","null","60","null","0","11","null","null","27","31","null","null","0","11","null","null","0","11","null","null","593","null","142","null","81","null","40","null","0","11","null","null","499","135","null","null","13","19","null","null","0","null","11","null","20","null","32","null","0","11","null","null","9","null","14","null","40","36","null","null","0","11","null","null","90","null","48","null",
"1400000US17031240600","Census Tract 2406, Cook County, Illinois","840","101","null","null","341","94","null","null","288","83","null","null","53","null","50","null","53","null","50","null","0","11","null","null","0","11","null","null","0","11","null","null","0","11","null","null","406","null","116","null","100","null","100","null","0","11","null","null","306","101","null","null","0","11","null","null","0","null","11","null","0","null","11","null","0","11","null","null","14","null","15","null","31","39","null","null","0","11","null","null","48","null","37","null",
"1400000US17031240700","Census Tract 2407, Cook County, Illinois","937","121","null","null","681","117","null","null","450","127","null","null","231","null","141","null","231","null","141","null","0","11","null","null","0","11","null","null","0","11","null","null","0","11","null","null","196","null","83","null","43","null","40","null","0","11","null","null","143","82","null","null","10","16","null","null","0","null","11","null","0","null","11","null","0","11","null","null","9","null","8","null","29","36","null","null","0","11","null","null","22","null","19","null",
