"GEO_ID","NAME","B25031_001E","B25031_001EA","B25031_001M","B25031_001MA","B25031_002E","B25031_002M","B25031_002MA","B25031_002EA","B25031_003E","B25031_003M","B25031_003MA","B25031_003EA","B25031_004E","B25031_004M","B25031_004MA","B25031_004EA","B25031_005E","B25031_005EA","B25031_005M","B25031_005MA","B25031_006E","B25031_006EA","B25031_006M","B25031_006MA","B25031_007E","B25031_007EA","B25031_007M","B25031_007MA",
"Geography","Geographic Area Name","Estimate!!Median gross rent --!!Total:","Annotation of Estimate!!Median gross rent --!!Total:","Margin of Error!!Median gross rent --!!Total:","Annotation of Margin of Error!!Median gross rent --!!Total:","Estimate!!Median gross rent --!!Total:!!No bedroom","Margin of Error!!Median gross rent --!!Total:!!No bedroom","Annotation of Margin of Error!!Median gross rent --!!Total:!!No bedroom","Annotation of Estimate!!Median gross rent --!!Total:!!No bedroom","Estimate!!Median gross rent --!!Total:!!1 bedroom","Margin of Error!!Median gross rent --!!Total:!!1 bedroom","Annotation of Margin of Error!!Median gross rent --!!Total:!!1 bedroom","Annotation of Estimate!!Median gross rent --!!Total:!!1 bedroom","Estimate!!Median gross rent --!!Total:!!2 bedrooms","Margin of Error!!Median gross rent --!!Total:!!2 bedrooms","Annotation of Margin of Error!!Median gross rent --!!Total:!!2 bedrooms","Annotation of Estimate!!Median gross rent --!!Total:!!2 bedrooms","Estimate!!Median gross rent --!!Total:!!3 bedrooms","Annotation of Estimate!!Median gross rent --!!Total:!!3 bedrooms","Margin of Error!!Median gross rent --!!Total:!!3 bedrooms","Annotation of Margin of Error!!Median gross rent --!!Total:!!3 bedrooms","Estimate!!Median gross rent --!!Total:!!4 bedrooms","Annotation of Estimate!!Median gross rent --!!Total:!!4 bedrooms","Margin of Error!!Median gross rent --!!Total:!!4 bedrooms","Annotation of Margin of Error!!Median gross rent --!!Total:!!4 bedrooms","Estimate!!Median gross rent --!!Total:!!5 or more bedrooms","Annotation of Estimate!!Median gross rent --!!Total:!!5 or more bedrooms","Margin of Error!!Median gross rent --!!Total:!!5 or more bedrooms","Annotation of Margin of Error!!Median gross rent --!!Total:!!5 or more bedrooms",
"1400000US17031824124","Census Tract 8241.24, Cook County, Illinois","1110","null","68","null","-","**","**","-","1088","58","null","null","1292","188","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031824125","Census Tract 8241.25, Cook County, Illinois","2023","null","435","null","-","**","**","-","-","**","**","-","-","**","**","-","2023","null","435","null","-","-","**","**","-","-","**","**",
"1400000US17031824126","Census Tract 8241.26, Cook County, Illinois","-","-","**","**","-","**","**","-","-","**","**","-","-","**","**","-","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031824127","Census Tract 8241.27, Cook County, Illinois","-","-","**","**","-","**","**","-","-","**","**","-","-","**","**","-","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031824128","Census Tract 8241.28, Cook County, Illinois","-","-","**","**","-","**","**","-","-","**","**","-","-","**","**","-","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031824129","Census Tract 8241.29, Cook County, Illinois","1690","null","125","null","-","**","**","-","-","**","**","-","1655","303","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031824300","Census Tract 8243, Cook County, Illinois","826","null","255","null","-","**","**","-","287","142","null","null","915","67","null","null","1582","null","241","null","800","null","84","null","-","-","**","**",
"1400000US17031824400","Census Tract 8244, Cook County, Illinois","1030","null","123","null","854","138","null","null","862","147","null","null","1131","89","null","null","1365","null","468","null","-","-","**","**","-","-","**","**",
"1400000US17031824503","Census Tract 8245.03, Cook County, Illinois","1153","null","113","null","-","**","**","-","-","**","**","-","1175","130","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031824505","Census Tract 8245.05, Cook County, Illinois","1145","null","30","null","-","**","**","-","1122","168","null","null","1144","23","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031824507","Census Tract 8245.07, Cook County, Illinois","1402","null","449","null","2132","277","null","null","920","872","null","null","1368","664","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031824508","Census Tract 8245.08, Cook County, Illinois","1066","null","100","null","-","**","**","-","1005","143","null","null","1096","68","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031824509","Census Tract 8245.09, Cook County, Illinois","1163","null","205","null","-","**","**","-","-","**","**","-","1204","154","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031824601","Census Tract 8246.01, Cook County, Illinois","1445","null","444","null","-","**","**","-","-","**","**","-","1190","150","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031824602","Census Tract 8246.02, Cook County, Illinois","1101","null","113","null","-","**","**","-","854","140","null","null","1054","120","null","null","1678","null","201","null","-","-","**","**","-","-","**","**",
"1400000US17031824701","Census Tract 8247.01, Cook County, Illinois","1180","null","745","null","-","**","**","-","2058","2015","null","null","1079","116","null","null","1469","null","511","null","-","-","**","**","-","-","**","**",
"1400000US17031824702","Census Tract 8247.02, Cook County, Illinois","905","null","179","null","-","**","**","-","860","24","null","null","1092","625","null","null","1528","null","860","null","-","-","**","**","-","-","**","**",
"1400000US17031824800","Census Tract 8248, Cook County, Illinois","1032","null","139","null","-","**","**","-","-","**","**","-","964","125","null","null","1383","null","400","null","-","-","**","**","-","-","**","**",
"1400000US17031824900","Census Tract 8249, Cook County, Illinois","1257","null","202","null","-","**","**","-","1067","502","null","null","-","**","**","-","1590","null","256","null","-","-","**","**","-","-","**","**",
"1400000US17031825000","Census Tract 8250, Cook County, Illinois","1015","null","205","null","716","41","null","null","873","178","null","null","1327","137","null","null","1962","null","289","null","-","-","**","**","-","-","**","**",
"1400000US17031825200","Census Tract 8252, Cook County, Illinois","2112","null","577","null","-","**","**","-","-","**","**","-","-","**","**","-","2112","null","577","null","-","-","**","**","-","-","**","**",
"1400000US17031825302","Census Tract 8253.02, Cook County, Illinois","1187","null","165","null","-","**","**","-","1114","151","null","null","1266","325","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031825303","Census Tract 8253.03, Cook County, Illinois","1176","null","60","null","-","**","**","-","1168","536","null","null","1111","53","null","null","1860","null","375","null","-","-","**","**","-","-","**","**",
"1400000US17031825304","Census Tract 8253.04, Cook County, Illinois","1189","null","68","null","-","**","**","-","-","**","**","-","1173","59","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031825400","Census Tract 8254, Cook County, Illinois","1187","null","138","null","-","**","**","-","1040","99","null","null","1403","110","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031825501","Census Tract 8255.01, Cook County, Illinois","1371","null","169","null","714","471","null","null","-","**","**","-","-","**","**","-","1406","null","291","null","1522","null","317","null","-","-","**","**",
"1400000US17031825503","Census Tract 8255.03, Cook County, Illinois","1533","null","320","null","-","**","**","-","-","**","**","-","-","**","**","-","1314","null","445","null","1854","null","388","null","-","-","**","**",
"1400000US17031825504","Census Tract 8255.04, Cook County, Illinois","1080","null","146","null","-","**","**","-","881","79","null","null","1076","118","null","null","-","-","**","**","1375","null","526","null","-","-","**","**",
"1400000US17031825505","Census Tract 8255.05, Cook County, Illinois","1774","null","450","null","-","**","**","-","-","**","**","-","-","**","**","-","1744","null","366","null","2619","null","828","null","-","-","**","**",
"1400000US17031825600","Census Tract 8256, Cook County, Illinois","1452","null","249","null","-","**","**","-","-","**","**","-","-","**","**","-","1350","null","333","null","-","-","**","**","-","-","**","**",
"1400000US17031825700","Census Tract 8257, Cook County, Illinois","1047","null","88","null","-","**","**","-","869","259","null","null","926","100","null","null","1145","null","79","null","-","-","**","**","-","-","**","**",
"1400000US17031825801","Census Tract 8258.01, Cook County, Illinois","987","null","76","null","-","**","**","-","933","201","null","null","1082","174","null","null","975","null","124","null","-","-","**","**","-","-","**","**",
"1400000US17031825802","Census Tract 8258.02, Cook County, Illinois","1389","null","107","null","-","**","**","-","-","**","**","-","-","**","**","-","1439","null","116","null","-","-","**","**","-","-","**","**",
"1400000US17031825803","Census Tract 8258.03, Cook County, Illinois","774","null","68","null","-","**","**","-","417","280","null","null","792","199","null","null","1625","null","249","null","-","-","**","**","-","-","**","**",
"1400000US17031825900","Census Tract 8259, Cook County, Illinois","1211","null","451","null","-","**","**","-","709","122","null","null","929","53","null","null","1177","null","143","null","1809","null","253","null","-","-","**","**",
"1400000US17031826000","Census Tract 8260, Cook County, Illinois","991","null","188","null","-","**","**","-","-","**","**","-","728","492","null","null","1077","null","434","null","-","-","**","**","-","-","**","**",
"1400000US17031826100","Census Tract 8261, Cook County, Illinois","1264","null","271","null","-","**","**","-","-","**","**","-","1089","114","null","null","1451","null","294","null","-","-","**","**","-","-","**","**",
"1400000US17031826201","Census Tract 8262.01, Cook County, Illinois","929","null","25","null","784","189","null","null","845","155","null","null","1000","142","null","null","953","null","14","null","-","-","**","**","-","-","**","**",
"1400000US17031826202","Census Tract 8262.02, Cook County, Illinois","1080","null","192","null","-","**","**","-","-","**","**","-","-","**","**","-","1138","null","125","null","1704","null","845","null","-","-","**","**",
"1400000US17031826301","Census Tract 8263.01, Cook County, Illinois","1457","null","417","null","-","**","**","-","-","**","**","-","1239","162","null","null","1717","null","279","null","-","-","**","**","-","-","**","**",
"1400000US17031826303","Census Tract 8263.03, Cook County, Illinois","1301","null","651","null","-","**","**","-","-","**","**","-","996","146","null","null","1576","null","673","null","-","-","**","**","-","-","**","**",
"1400000US17031826304","Census Tract 8263.04, Cook County, Illinois","1113","null","86","null","975","486","null","null","1059","117","null","null","1060","97","null","null","1391","null","78","null","-","-","**","**","-","-","**","**",
"1400000US17031826401","Census Tract 8264.01, Cook County, Illinois","1440","null","265","null","-","**","**","-","1135","370","null","null","1164","452","null","null","1671","null","140","null","1660","null","301","null","-","-","**","**",
"1400000US17031826402","Census Tract 8264.02, Cook County, Illinois","1412","null","180","null","-","**","**","-","-","**","**","-","1355","442","null","null","1435","null","256","null","1375","null","617","null","-","-","**","**",
"1400000US17031826500","Census Tract 8265, Cook County, Illinois","1543","null","308","null","-","**","**","-","-","**","**","-","1025","675","null","null","1433","null","167","null","-","-","**","**","-","-","**","**",
"1400000US17031826600","Census Tract 8266, Cook County, Illinois","1224","null","104","null","-","**","**","-","987","160","null","null","1266","191","null","null","1460","null","341","null","-","-","**","**","-","-","**","**",
"1400000US17031826700","Census Tract 8267, Cook County, Illinois","1148","null","85","null","-","**","**","-","870","56","null","null","1083","49","null","null","1616","null","275","null","-","-","**","**","-","-","**","**",
"1400000US17031826800","Census Tract 8268, Cook County, Illinois","1020","null","112","null","-","**","**","-","-","**","**","-","995","113","null","null","1074","null","142","null","-","-","**","**","-","-","**","**",
"1400000US17031826901","Census Tract 8269.01, Cook County, Illinois","688","null","444","null","579","11","null","null","-","**","**","-","886","289","null","null","1050","null","524","null","1721","null","90","null","-","-","**","**",
"1400000US17031826902","Census Tract 8269.02, Cook County, Illinois","1075","null","173","null","-","**","**","-","-","**","**","-","863","145","null","null","1260","null","366","null","-","-","**","**","-","-","**","**",
"1400000US17031827000","Census Tract 8270, Cook County, Illinois","1003","null","93","null","-","**","**","-","897","100","null","null","-","**","**","-","1036","null","121","null","2056","null","1312","null","-","-","**","**",
"1400000US17031827100","Census Tract 8271, Cook County, Illinois","862","null","28","null","818","265","null","null","808","76","null","null","900","182","null","null","1125","null","647","null","-","-","**","**","-","-","**","**",
"1400000US17031827200","Census Tract 8272, Cook County, Illinois","1038","null","318","null","-","**","**","-","528","309","null","null","699","224","null","null","1347","null","75","null","2563","null","2482","null","-","-","**","**",
"1400000US17031827300","Census Tract 8273, Cook County, Illinois","504","null","354","null","314","240","null","null","284","63","null","null","1023","196","null","null","1683","null","332","null","-","-","**","**","-","-","**","**",
"1400000US17031827400","Census Tract 8274, Cook County, Illinois","1290","null","273","null","-","**","**","-","391","68","null","null","1188","505","null","null","1459","null","139","null","-","-","**","**","-","-","**","**",
"1400000US17031827500","Census Tract 8275, Cook County, Illinois","1099","null","178","null","-","**","**","-","-","**","**","-","540","497","null","null","1248","null","135","null","-","-","**","**","-","-","**","**",
"1400000US17031827600","Census Tract 8276, Cook County, Illinois","1675","null","77","null","-","**","**","-","-","**","**","-","-","**","**","-","1698","null","78","null","-","-","**","**","-","-","**","**",
"1400000US17031827700","Census Tract 8277, Cook County, Illinois","1292","null","249","null","-","**","**","-","632","207","null","null","1311","214","null","null","1472","null","186","null","-","-","**","**","-","-","**","**",
"1400000US17031827801","Census Tract 8278.01, Cook County, Illinois","1664","null","177","null","-","**","**","-","-","**","**","-","-","**","**","-","1741","null","20","null","1204","null","808","null","-","-","**","**",
"1400000US17031827802","Census Tract 8278.02, Cook County, Illinois","1731","null","1324","null","-","**","**","-","-","**","**","-","-","**","**","-","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031827804","Census Tract 8278.04, Cook County, Illinois","1798","null","366","null","-","**","**","-","-","**","**","-","-","**","**","-","1798","null","366","null","-","-","**","**","-","-","**","**",
"1400000US17031827805","Census Tract 8278.05, Cook County, Illinois","1922","null","496","null","-","**","**","-","-","**","**","-","-","**","**","-","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031827901","Census Tract 8279.01, Cook County, Illinois","2425","null","1179","null","-","**","**","-","-","**","**","-","-","**","**","-","-","-","**","**","2425","null","1024","null","-","-","**","**",
"1400000US17031827902","Census Tract 8279.02, Cook County, Illinois","1179","null","121","null","-","**","**","-","1058","119","null","null","1000","116","null","null","1299","null","148","null","-","-","**","**","-","-","**","**",
"1400000US17031828000","Census Tract 8280, Cook County, Illinois","1013","null","106","null","-","**","**","-","814","703","null","null","1056","107","null","null","1377","null","97","null","-","-","**","**","-","-","**","**",
"1400000US17031828100","Census Tract 8281, Cook County, Illinois","1358","null","574","null","-","**","**","-","-","**","**","-","1066","117","null","null","1691","null","101","null","-","-","**","**","-","-","**","**",
"1400000US17031828201","Census Tract 8282.01, Cook County, Illinois","971","null","124","null","-","**","**","-","967","343","null","null","988","187","null","null","1720","null","80","null","-","-","**","**","-","-","**","**",
"1400000US17031828202","Census Tract 8282.02, Cook County, Illinois","938","null","35","null","-","**","**","-","834","75","null","null","971","50","null","null","1836","null","502","null","-","-","**","**","-","-","**","**",
"1400000US17031828300","Census Tract 8283, Cook County, Illinois","1073","null","172","null","-","**","**","-","804","680","null","null","1090","91","null","null","1438","null","262","null","-","-","**","**","-","-","**","**",
"1400000US17031828401","Census Tract 8284.01, Cook County, Illinois","1260","null","150","null","-","**","**","-","543","524","null","null","1195","90","null","null","1771","null","138","null","-","-","**","**","-","-","**","**",
"1400000US17031828402","Census Tract 8284.02, Cook County, Illinois","1127","null","102","null","-","**","**","-","932","94","null","null","1109","69","null","null","1650","null","231","null","-","-","**","**","-","-","**","**",
"1400000US17031828503","Census Tract 8285.03, Cook County, Illinois","1173","null","101","null","-","**","**","-","-","**","**","-","1037","117","null","null","1241","null","147","null","-","-","**","**","-","-","**","**",
"1400000US17031828504","Census Tract 8285.04, Cook County, Illinois","1485","null","235","null","-","**","**","-","-","**","**","-","1098","69","null","null","1389","null","191","null","1721","null","64","null","-","-","**","**",
"1400000US17031828505","Census Tract 8285.05, Cook County, Illinois","1190","null","113","null","-","**","**","-","1272","421","null","null","1154","135","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031828507","Census Tract 8285.07, Cook County, Illinois","-","-","**","**","-","**","**","-","-","**","**","-","-","**","**","-","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031828508","Census Tract 8285.08, Cook County, Illinois","966","null","57","null","-","**","**","-","753","38","null","null","-","**","**","-","1069","null","139","null","-","-","**","**","-","-","**","**",
"1400000US17031828601","Census Tract 8286.01, Cook County, Illinois","1169","null","79","null","-","**","**","-","-","**","**","-","1132","117","null","null","2000","null","738","null","-","-","**","**","-","-","**","**",
"1400000US17031828602","Census Tract 8286.02, Cook County, Illinois","1717","null","549","null","-","**","**","-","-","**","**","-","-","**","**","-","2127","null","730","null","1441","null","264","null","-","-","**","**",
"1400000US17031828701","Census Tract 8287.01, Cook County, Illinois","-","-","**","**","-","**","**","-","-","**","**","-","-","**","**","-","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031828702","Census Tract 8287.02, Cook County, Illinois","1620","null","237","null","-","**","**","-","-","**","**","-","1003","166","null","null","1743","null","149","null","-","-","**","**","-","-","**","**",
"1400000US17031828801","Census Tract 8288.01, Cook County, Illinois","1745","null","575","null","-","**","**","-","-","**","**","-","-","**","**","-","1383","null","1198","null","-","-","**","**","-","-","**","**",
"1400000US17031828802","Census Tract 8288.02, Cook County, Illinois","1332","null","464","null","-","**","**","-","-","**","**","-","-","**","**","-","1606","null","337","null","-","-","**","**","-","-","**","**",
"1400000US17031828900","Census Tract 8289, Cook County, Illinois","946","null","89","null","722","86","null","null","-","**","**","-","970","52","null","null","1178","null","512","null","-","-","**","**","-","-","**","**",
"1400000US17031829000","Census Tract 8290, Cook County, Illinois","646","null","356","null","-","**","**","-","-","**","**","-","-","**","**","-","644","null","503","null","-","-","**","**","-","-","**","**",
"1400000US17031829100","Census Tract 8291, Cook County, Illinois","874","null","66","null","-","**","**","-","265","53","null","null","861","44","null","null","1082","null","71","null","1149","null","55","null","-","-","**","**",
"1400000US17031829200","Census Tract 8292, Cook County, Illinois","1216","null","277","null","2054","1347","null","null","741","61","null","null","916","556","null","null","1508","null","583","null","-","-","**","**","-","-","**","**",
"1400000US17031829301","Census Tract 8293.01, Cook County, Illinois","1667","null","456","null","-","**","**","-","-","**","**","-","-","**","**","-","1785","null","395","null","-","-","**","**","-","-","**","**",
"1400000US17031829302","Census Tract 8293.02, Cook County, Illinois","1092","null","136","null","-","**","**","-","1044","109","null","null","930","518","null","null","1545","null","1329","null","-","-","**","**","-","-","**","**",
"1400000US17031829401","Census Tract 8294.01, Cook County, Illinois","906","null","476","null","-","**","**","-","-","**","**","-","-","**","**","-","1294","null","972","null","-","-","**","**","-","-","**","**",
"1400000US17031829402","Census Tract 8294.02, Cook County, Illinois","848","null","69","null","-","**","**","-","-","**","**","-","830","27","null","null","791","null","98","null","1462","null","317","null","-","-","**","**",
"1400000US17031829500","Census Tract 8295, Cook County, Illinois","1024","null","298","null","674","288","null","null","812","193","null","null","1107","247","null","null","1276","null","234","null","-","-","**","**","-","-","**","**",
"1400000US17031829600","Census Tract 8296, Cook County, Illinois","867","null","41","null","-","**","**","-","770","85","null","null","869","41","null","null","998","null","146","null","-","-","**","**","-","-","**","**",
"1400000US17031829700","Census Tract 8297, Cook County, Illinois","899","null","81","null","-","**","**","-","-","**","**","-","-","**","**","-","945","null","106","null","1319","null","512","null","-","-","**","**",
"1400000US17031829800","Census Tract 8298, Cook County, Illinois","1711","null","591","null","-","**","**","-","-","**","**","-","1606","444","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031829902","Census Tract 8299.02, Cook County, Illinois","1741","null","765","null","-","**","**","-","-","**","**","-","1123","164","null","null","1995","null","373","null","-","-","**","**","-","-","**","**",
"1400000US17031829903","Census Tract 8299.03, Cook County, Illinois","1673","null","375","null","-","**","**","-","-","**","**","-","-","**","**","-","1626","null","560","null","-","-","**","**","-","-","**","**",
"1400000US17031829904","Census Tract 8299.04, Cook County, Illinois","2091","null","281","null","-","**","**","-","-","**","**","-","2036","350","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031830001","Census Tract 8300.01, Cook County, Illinois","779","null","25","null","-","**","**","-","-","**","**","-","779","23","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031830003","Census Tract 8300.03, Cook County, Illinois","1753","null","156","null","-","**","**","-","-","**","**","-","-","**","**","-","1210","null","820","null","-","-","**","**","-","-","**","**",
"1400000US17031830004","Census Tract 8300.04, Cook County, Illinois","2057","null","1097","null","-","**","**","-","-","**","**","-","1148","75","null","null","2209","null","142","null","-","-","**","**","-","-","**","**",
"1400000US17031830005","Census Tract 8300.05, Cook County, Illinois","3055","null","1305","null","-","**","**","-","3,500+","***","***","3,500+","-","**","**","-","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031830006","Census Tract 8300.06, Cook County, Illinois","405","null","189","null","-","**","**","-","248","231","null","null","1846","717","null","null","1195","null","224","null","-","-","**","**","-","-","**","**",
"1400000US17031830007","Census Tract 8300.07, Cook County, Illinois","1067","null","63","null","-","**","**","-","865","151","null","null","1052","68","null","null","1615","null","455","null","1160","null","856","null","-","-","**","**",
"1400000US17031830008","Census Tract 8300.08, Cook County, Illinois","2126","null","152","null","-","**","**","-","-","**","**","-","-","**","**","-","2118","null","457","null","2155","null","231","null","-","-","**","**",
"1400000US17031830100","Census Tract 8301, Cook County, Illinois","1780","null","204","null","-","**","**","-","-","**","**","-","-","**","**","-","1638","null","237","null","1944","null","362","null","-","-","**","**",
"1400000US17031830201","Census Tract 8302.01, Cook County, Illinois","1004","null","188","null","-","**","**","-","884","454","null","null","1361","171","null","null","1397","null","86","null","-","-","**","**","-","-","**","**",
"1400000US17031830202","Census Tract 8302.02, Cook County, Illinois","1748","null","34","null","-","**","**","-","-","**","**","-","-","**","**","-","1746","null","59","null","-","-","**","**","-","-","**","**",
"1400000US17031830300","Census Tract 8303, Cook County, Illinois","1234","null","235","null","-","**","**","-","935","98","null","null","1355","95","null","null","1580","null","981","null","-","-","**","**","-","-","**","**",
"1400000US17031830400","Census Tract 8304, Cook County, Illinois","1393","null","88","null","-","**","**","-","-","**","**","-","1228","164","null","null","1397","null","80","null","-","-","**","**","-","-","**","**",
"1400000US17031830500","Census Tract 8305, Cook County, Illinois","1237","null","224","null","-","**","**","-","-","**","**","-","1283","331","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031830600","Census Tract 8306, Cook County, Illinois","1166","null","79","null","891","80","null","null","1083","60","null","null","1321","104","null","null","1336","null","515","null","1885","null","1803","null","-","-","**","**",
"1400000US17031830700","Census Tract 8307, Cook County, Illinois","990","null","221","null","780","52","null","null","981","184","null","null","1742","302","null","null","1181","null","551","null","-","-","**","**","-","-","**","**",
"1400000US17031830800","Census Tract 8308, Cook County, Illinois","1299","null","93","null","980","62","null","null","1243","69","null","null","1744","96","null","null","2564","null","581","null","-","-","**","**","-","-","**","**",
"1400000US17031830900","Census Tract 8309, Cook County, Illinois","2061","null","235","null","2099","1185","null","null","1786","1056","null","null","2048","468","null","null","2112","null","197","null","-","-","**","**","-","-","**","**",
"1400000US17031831000","Census Tract 8310, Cook County, Illinois","2594","null","156","null","-","**","**","-","2031","954","null","null","2698","138","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031831100","Census Tract 8311, Cook County, Illinois","1308","null","216","null","-","**","**","-","1024","302","null","null","1189","107","null","null","1650","null","320","null","-","-","**","**","-","-","**","**",
"1400000US17031831200","Census Tract 8312, Cook County, Illinois","960","null","89","null","836","242","null","null","882","120","null","null","958","109","null","null","1214","null","354","null","-","-","**","**","-","-","**","**",
"1400000US17031831300","Census Tract 8313, Cook County, Illinois","1251","null","168","null","-","**","**","-","-","**","**","-","950","432","null","null","1348","null","118","null","-","-","**","**","-","-","**","**",
"1400000US17031831400","Census Tract 8314, Cook County, Illinois","876","null","90","null","847","112","null","null","994","141","null","null","681","97","null","null","1259","null","909","null","-","-","**","**","-","-","**","**",
"1400000US17031831500","Census Tract 8315, Cook County, Illinois","993","null","640","null","-","**","**","-","941","261","null","null","982","974","null","null","1792","null","115","null","-","-","**","**","-","-","**","**",
"1400000US17031831600","Census Tract 8316, Cook County, Illinois","1085","null","96","null","-","**","**","-","855","82","null","null","1193","100","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031831700","Census Tract 8317, Cook County, Illinois","926","null","151","null","486","303","null","null","1034","127","null","null","1016","120","null","null","1625","null","556","null","-","-","**","**","-","-","**","**",
"1400000US17031831800","Census Tract 8318, Cook County, Illinois","1163","null","176","null","-","**","**","-","974","65","null","null","1389","174","null","null","1358","null","215","null","-","-","**","**","-","-","**","**",
"1400000US17031831900","Census Tract 8319, Cook County, Illinois","1813","null","146","null","873","58","null","null","1496","196","null","null","2047","173","null","null","1906","null","378","null","2317","null","462","null","-","-","**","**",
"1400000US17031832000","Census Tract 8320, Cook County, Illinois","1922","null","143","null","-","**","**","-","1617","257","null","null","1930","220","null","null","2691","null","226","null","-","-","**","**","-","-","**","**",
"1400000US17031832100","Census Tract 8321, Cook County, Illinois","1354","null","309","null","1037","91","null","null","1323","162","null","null","1801","902","null","null","2371","null","446","null","2328","null","906","null","-","-","**","**",
"1400000US17031832200","Census Tract 8322, Cook County, Illinois","1524","null","208","null","1192","391","null","null","1412","125","null","null","1624","263","null","null","2224","null","433","null","-","-","**","**","-","-","**","**",
"1400000US17031832300","Census Tract 8323, Cook County, Illinois","1891","null","115","null","-","**","**","-","1701","179","null","null","1946","146","null","null","2938","null","247","null","-","-","**","**","-","-","**","**",
"1400000US17031832400","Census Tract 8324, Cook County, Illinois","1863","null","166","null","1815","196","null","null","1563","930","null","null","1809","118","null","null","2289","null","410","null","-","-","**","**","-","-","**","**",
"1400000US17031832500","Census Tract 8325, Cook County, Illinois","1948","null","264","null","-","**","**","-","-","**","**","-","2149","471","null","null","3,500+","3,500+","***","***","-","-","**","**","-","-","**","**",
"1400000US17031832600","Census Tract 8326, Cook County, Illinois","2273","null","100","null","-","**","**","-","2098","113","null","null","2322","133","null","null","3033","null","1526","null","3,500+","3,500+","***","***","-","-","**","**",
"1400000US17031832900","Census Tract 8329, Cook County, Illinois","1801","null","184","null","-","**","**","-","-","**","**","-","1706","509","null","null","1865","null","142","null","-","-","**","**","-","-","**","**",
"1400000US17031833000","Census Tract 8330, Cook County, Illinois","2643","null","128","null","2216","155","null","null","2579","169","null","null","3171","387","null","null","3,500+","3,500+","***","***","-","-","**","**","-","-","**","**",
"1400000US17031833100","Census Tract 8331, Cook County, Illinois","2420","null","205","null","-","**","**","-","2426","220","null","null","2614","402","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031833300","Census Tract 8333, Cook County, Illinois","1926","null","172","null","2159","361","null","null","2638","243","null","null","1757","99","null","null","1893","null","271","null","955","null","19","null","-","-","**","**",
"1400000US17031833900","Census Tract 8339, Cook County, Illinois","843","null","77","null","-","**","**","-","813","150","null","null","838","220","null","null","881","null","110","null","479","null","367","null","-","-","**","**",
"1400000US17031834000","Census Tract 8340, Cook County, Illinois","1147","null","35","null","-","**","**","-","-","**","**","-","1122","48","null","null","1187","null","77","null","-","-","**","**","-","-","**","**",
"1400000US17031834200","Census Tract 8342, Cook County, Illinois","1090","null","100","null","-","**","**","-","967","77","null","null","1020","109","null","null","1220","null","177","null","-","-","**","**","-","-","**","**",
"1400000US17031834300","Census Tract 8343, Cook County, Illinois","892","null","92","null","-","**","**","-","727","710","null","null","981","71","null","null","1167","null","503","null","-","-","**","**","-","-","**","**",
"1400000US17031834400","Census Tract 8344, Cook County, Illinois","1158","null","223","null","-","**","**","-","811","241","null","null","1303","137","null","null","1097","null","449","null","-","-","**","**","-","-","**","**",
"1400000US17031834500","Census Tract 8345, Cook County, Illinois","1128","null","76","null","-","**","**","-","1134","139","null","null","1202","521","null","null","1105","null","111","null","823","null","531","null","-","-","**","**",
"1400000US17031834600","Census Tract 8346, Cook County, Illinois","680","null","74","null","-","**","**","-","653","349","null","null","695","454","null","null","752","null","179","null","-","-","**","**","-","-","**","**",
"1400000US17031834700","Census Tract 8347, Cook County, Illinois","957","null","81","null","-","**","**","-","-","**","**","-","880","144","null","null","1250","null","355","null","-","-","**","**","-","-","**","**",
"1400000US17031834800","Census Tract 8348, Cook County, Illinois","570","null","260","null","373","13","null","null","394","95","null","null","868","202","null","null","968","null","233","null","-","-","**","**","-","-","**","**",
