"GEO_ID","NAME","B25031_001E","B25031_001EA","B25031_001M","B25031_001MA","B25031_002E","B25031_002EA","B25031_002M","B25031_002MA","B25031_003E","B25031_003EA","B25031_003M","B25031_003MA","B25031_004E","B25031_004EA","B25031_004M","B25031_004MA","B25031_005E","B25031_005EA","B25031_005M","B25031_005MA","B25031_006E","B25031_006EA","B25031_006M","B25031_006MA","B25031_007E","B25031_007M","B25031_007MA","B25031_007EA",
"Geography","Geographic Area Name","Estimate!!Median gross rent!!Total","Annotation of Estimate!!Median gross rent!!Total","Margin of Error!!Median gross rent!!Total","Annotation of Margin of Error!!Median gross rent!!Total","Estimate!!Median gross rent!!Total!!No bedroom","Annotation of Estimate!!Median gross rent!!Total!!No bedroom","Margin of Error!!Median gross rent!!Total!!No bedroom","Annotation of Margin of Error!!Median gross rent!!Total!!No bedroom","Estimate!!Median gross rent!!Total!!1 bedroom","Annotation of Estimate!!Median gross rent!!Total!!1 bedroom","Margin of Error!!Median gross rent!!Total!!1 bedroom","Annotation of Margin of Error!!Median gross rent!!Total!!1 bedroom","Estimate!!Median gross rent!!Total!!2 bedrooms","Annotation of Estimate!!Median gross rent!!Total!!2 bedrooms","Margin of Error!!Median gross rent!!Total!!2 bedrooms","Annotation of Margin of Error!!Median gross rent!!Total!!2 bedrooms","Estimate!!Median gross rent!!Total!!3 bedrooms","Annotation of Estimate!!Median gross rent!!Total!!3 bedrooms","Margin of Error!!Median gross rent!!Total!!3 bedrooms","Annotation of Margin of Error!!Median gross rent!!Total!!3 bedrooms","Estimate!!Median gross rent!!Total!!4 bedrooms","Annotation of Estimate!!Median gross rent!!Total!!4 bedrooms","Margin of Error!!Median gross rent!!Total!!4 bedrooms","Annotation of Margin of Error!!Median gross rent!!Total!!4 bedrooms","Estimate!!Median gross rent!!Total!!5 or more bedrooms","Margin of Error!!Median gross rent!!Total!!5 or more bedrooms","Annotation of Margin of Error!!Median gross rent!!Total!!5 or more bedrooms","Annotation of Estimate!!Median gross rent!!Total!!5 or more bedrooms",
"1400000US17031010701","Census Tract 107.01, Cook County, Illinois","1052","null","55","null","690","null","470","null","830","null","51","null","1113","null","30","null","1203","null","121","null","-","-","**","**","-","**","**","-",
"1400000US17031010702","Census Tract 107.02, Cook County, Illinois","926","null","35","null","620","null","35","null","869","null","43","null","1163","null","108","null","1005","null","155","null","-","-","**","**","-","**","**","-",
"1400000US17031020100","Census Tract 201, Cook County, Illinois","988","null","123","null","-","-","**","**","793","null","82","null","991","null","77","null","1377","null","16","null","-","-","**","**","-","**","**","-",
"1400000US17031020200","Census Tract 202, Cook County, Illinois","986","null","173","null","-","-","**","**","937","null","64","null","1263","null","274","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031020301","Census Tract 203.01, Cook County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1400000US17031020302","Census Tract 203.02, Cook County, Illinois","994","null","93","null","-","-","**","**","860","null","27","null","1053","null","89","null","1402","null","85","null","-","-","**","**","-","**","**","-",
"1400000US17031020400","Census Tract 204, Cook County, Illinois","1020","null","77","null","-","-","**","**","911","null","49","null","1143","null","86","null","1068","null","321","null","-","-","**","**","-","**","**","-",
"1400000US17031020500","Census Tract 205, Cook County, Illinois","904","null","71","null","-","-","**","**","759","null","61","null","1050","null","81","null","1488","null","314","null","-","-","**","**","-","**","**","-",
"1400000US17031020601","Census Tract 206.01, Cook County, Illinois","1011","null","72","null","-","-","**","**","797","null","79","null","1062","null","66","null","1370","null","172","null","-","-","**","**","-","**","**","-",
"1400000US17031020602","Census Tract 206.02, Cook County, Illinois","965","null","31","null","578","null","195","null","848","null","26","null","972","null","33","null","1282","null","115","null","-","-","**","**","-","**","**","-",
"1400000US17031020701","Census Tract 207.01, Cook County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1400000US17031020702","Census Tract 207.02, Cook County, Illinois","1014","null","211","null","-","-","**","**","666","null","99","null","1012","null","167","null","1511","null","187","null","-","-","**","**","-","**","**","-",
"1400000US17031020801","Census Tract 208.01, Cook County, Illinois","970","null","47","null","-","-","**","**","935","null","106","null","965","null","58","null","1115","null","166","null","-","-","**","**","-","**","**","-",
"1400000US17031020802","Census Tract 208.02, Cook County, Illinois","1007","null","81","null","-","-","**","**","892","null","56","null","971","null","36","null","1350","null","106","null","-","-","**","**","-","**","**","-",
"1400000US17031020901","Census Tract 209.01, Cook County, Illinois","1089","null","61","null","-","-","**","**","902","null","60","null","1121","null","57","null","1369","null","115","null","-","-","**","**","-","**","**","-",
"1400000US17031020902","Census Tract 209.02, Cook County, Illinois","859","null","46","null","634","null","285","null","827","null","76","null","976","null","87","null","1375","null","411","null","-","-","**","**","-","**","**","-",
"1400000US17031030101","Census Tract 301.01, Cook County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1400000US17031030102","Census Tract 301.02, Cook County, Illinois","798","null","87","null","665","null","21","null","918","null","122","null","1543","null","293","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031030103","Census Tract 301.03, Cook County, Illinois","845","null","113","null","786","null","110","null","806","null","148","null","1405","null","266","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031030104","Census Tract 301.04, Cook County, Illinois","859","null","76","null","544","null","116","null","961","null","94","null","1563","null","315","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031030200","Census Tract 302, Cook County, Illinois","934","null","94","null","649","null","253","null","844","null","76","null","1271","null","121","null","1263","null","466","null","-","-","**","**","-","**","**","-",
"1400000US17031030300","Census Tract 303, Cook County, Illinois","883","null","42","null","718","null","250","null","832","null","46","null","1030","null","205","null","864","null","542","null","-","-","**","**","-","**","**","-",
"1400000US17031030400","Census Tract 304, Cook County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1400000US17031030500","Census Tract 305, Cook County, Illinois","1225","null","135","null","688","null","184","null","937","null","75","null","1462","null","131","null","1442","null","127","null","-","-","**","**","-","**","**","-",
"1400000US17031030601","Census Tract 306.01, Cook County, Illinois","885","null","76","null","789","null","84","null","851","null","116","null","1277","null","191","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031030603","Census Tract 306.03, Cook County, Illinois","763","null","29","null","678","null","45","null","820","null","33","null","1073","null","348","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031030604","Census Tract 306.04, Cook County, Illinois","957","null","25","null","843","null","133","null","954","null","14","null","1359","null","116","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031030701","Census Tract 307.01, Cook County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1400000US17031030702","Census Tract 307.02, Cook County, Illinois","971","null","101","null","861","null","21","null","1099","null","120","null","1013","null","180","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031030703","Census Tract 307.03, Cook County, Illinois","799","null","100","null","535","null","101","null","810","null","82","null","1395","null","330","null","1423","null","538","null","-","-","**","**","-","**","**","-",
"1400000US17031030706","Census Tract 307.06, Cook County, Illinois","941","null","70","null","764","null","103","null","1026","null","138","null","1104","null","542","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031030800","Census Tract 308, Cook County, Illinois","1183","null","102","null","696","null","142","null","1034","null","104","null","1394","null","118","null","1500","null","434","null","-","-","**","**","-","**","**","-",
"1400000US17031030900","Census Tract 309, Cook County, Illinois","1235","null","109","null","-","-","**","**","870","null","67","null","1325","null","94","null","1233","null","831","null","-","-","**","**","-","**","**","-",
"1400000US17031031000","Census Tract 310, Cook County, Illinois","1131","null","106","null","674","null","220","null","973","null","46","null","1395","null","95","null","1471","null","275","null","-","-","**","**","-","**","**","-",
"1400000US17031031100","Census Tract 311, Cook County, Illinois","966","null","99","null","712","null","44","null","842","null","74","null","1359","null","79","null","1508","null","281","null","-","-","**","**","-","**","**","-",
"1400000US17031031200","Census Tract 312, Cook County, Illinois","527","null","119","null","429","null","190","null","428","null","91","null","1117","null","591","null","1527","null","578","null","-","-","**","**","-","**","**","-",
"1400000US17031031300","Census Tract 313, Cook County, Illinois","825","null","64","null","729","null","173","null","822","null","81","null","1366","null","185","null","1667","null","137","null","-","-","**","**","-","**","**","-",
"1400000US17031031400","Census Tract 314, Cook County, Illinois","1098","null","86","null","886","null","55","null","1106","null","50","null","1430","null","177","null","707","null","277","null","-","-","**","**","-","**","**","-",
"1400000US17031031501","Census Tract 315.01, Cook County, Illinois","689","null","184","null","522","null","160","null","621","null","414","null","927","null","611","null","1231","null","747","null","-","-","**","**","-","**","**","-",
"1400000US17031031502","Census Tract 315.02, Cook County, Illinois","644","null","107","null","403","null","238","null","818","null","197","null","958","null","202","null","1206","null","638","null","-","-","**","**","-","**","**","-",
"1400000US17031031700","Census Tract 317, Cook County, Illinois","808","null","41","null","639","null","64","null","810","null","39","null","1118","null","120","null","979","null","403","null","-","-","**","**","-","**","**","-",
"1400000US17031031800","Census Tract 318, Cook County, Illinois","981","null","173","null","723","null","57","null","974","null","184","null","1168","null","152","null","1863","null","499","null","-","-","**","**","-","**","**","-",
"1400000US17031031900","Census Tract 319, Cook County, Illinois","1073","null","106","null","740","null","67","null","1062","null","87","null","1226","null","190","null","1656","null","214","null","1371","null","906","null","-","**","**","-",
"1400000US17031032100","Census Tract 321, Cook County, Illinois","999","null","181","null","854","null","221","null","937","null","78","null","1356","null","205","null","2040","null","517","null","-","-","**","**","-","**","**","-",
"1400000US17031040100","Census Tract 401, Cook County, Illinois","971","null","28","null","775","null","74","null","949","null","22","null","1025","null","121","null","1396","null","517","null","1882","null","1192","null","-","**","**","-",
"1400000US17031040201","Census Tract 402.01, Cook County, Illinois","1078","null","101","null","1620","null","759","null","868","null","96","null","1183","null","113","null","1342","null","256","null","-","-","**","**","-","**","**","-",
"1400000US17031040202","Census Tract 402.02, Cook County, Illinois","909","null","83","null","643","null","150","null","839","null","23","null","1128","null","51","null","1084","null","191","null","-","-","**","**","-","**","**","-",
"1400000US17031040300","Census Tract 403, Cook County, Illinois","1139","null","91","null","-","-","**","**","-","-","**","**","1098","null","45","null","1335","null","208","null","-","-","**","**","-","**","**","-",
"1400000US17031040401","Census Tract 404.01, Cook County, Illinois","1042","null","110","null","-","-","**","**","988","null","83","null","1203","null","157","null","969","null","377","null","-","-","**","**","-","**","**","-",
"1400000US17031040402","Census Tract 404.02, Cook County, Illinois","1086","null","48","null","834","null","96","null","1061","null","49","null","1322","null","360","null","1346","null","488","null","-","-","**","**","-","**","**","-",
"1400000US17031040600","Census Tract 406, Cook County, Illinois","1115","null","198","null","735","null","384","null","969","null","46","null","1370","null","90","null","1395","null","94","null","-","-","**","**","-","**","**","-",
"1400000US17031040700","Census Tract 407, Cook County, Illinois","1159","null","98","null","689","null","40","null","1006","null","91","null","1422","null","135","null","1545","null","328","null","2554","null","757","null","-","**","**","-",
"1400000US17031040800","Census Tract 408, Cook County, Illinois","1228","null","73","null","865","null","33","null","1055","null","53","null","1284","null","119","null","1750","null","62","null","-","-","**","**","-","**","**","-",
"1400000US17031040900","Census Tract 409, Cook County, Illinois","1017","null","77","null","754","null","62","null","987","null","27","null","1305","null","138","null","1612","null","392","null","-","-","**","**","-","**","**","-",
"1400000US17031050100","Census Tract 501, Cook County, Illinois","1334","null","92","null","761","null","42","null","1116","null","169","null","1441","null","137","null","1802","null","367","null","-","-","**","**","-","**","**","-",
"1400000US17031050200","Census Tract 502, Cook County, Illinois","1150","null","162","null","812","null","59","null","866","null","90","null","1524","null","229","null","1472","null","243","null","-","-","**","**","-","**","**","-",
"1400000US17031050300","Census Tract 503, Cook County, Illinois","1171","null","80","null","-","-","**","**","1017","null","93","null","1197","null","131","null","1414","null","78","null","-","-","**","**","-","**","**","-",
"1400000US17031050500","Census Tract 505, Cook County, Illinois","1507","null","127","null","-","-","**","**","1011","null","166","null","1467","null","140","null","1670","null","132","null","2277","null","770","null","-","**","**","-",
"1400000US17031050600","Census Tract 506, Cook County, Illinois","1515","null","257","null","-","-","**","**","1110","null","65","null","1607","null","204","null","1962","null","475","null","-","-","**","**","-","**","**","-",
"1400000US17031050700","Census Tract 507, Cook County, Illinois","1487","null","172","null","-","-","**","**","1095","null","137","null","1546","null","220","null","2103","null","212","null","-","-","**","**","-","**","**","-",
"1400000US17031050800","Census Tract 508, Cook County, Illinois","1468","null","124","null","-","-","**","**","1273","null","139","null","1468","null","169","null","2087","null","376","null","-","-","**","**","-","**","**","-",
"1400000US17031050900","Census Tract 509, Cook County, Illinois","1444","null","175","null","-","-","**","**","1059","null","163","null","1632","null","94","null","1300","null","500","null","-","-","**","**","-","**","**","-",
"1400000US17031051000","Census Tract 510, Cook County, Illinois","1356","null","122","null","-","-","**","**","1209","null","162","null","1412","null","152","null","2000","null","586","null","-","-","**","**","-","**","**","-",
"1400000US17031051100","Census Tract 511, Cook County, Illinois","1250","null","128","null","-","-","**","**","1051","null","122","null","1401","null","81","null","1977","null","1018","null","-","-","**","**","-","**","**","-",
"1400000US17031051200","Census Tract 512, Cook County, Illinois","1398","null","155","null","-","-","**","**","1214","null","112","null","1581","null","237","null","1174","null","953","null","-","-","**","**","-","**","**","-",
"1400000US17031051300","Census Tract 513, Cook County, Illinois","1694","null","236","null","-","-","**","**","1094","null","437","null","1747","null","169","null","2513","null","383","null","-","-","**","**","-","**","**","-",
"1400000US17031051400","Census Tract 514, Cook County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1400000US17031060100","Census Tract 601, Cook County, Illinois","1237","null","254","null","-","-","**","**","1095","null","61","null","1656","null","166","null","1873","null","699","null","-","-","**","**","-","**","**","-",
"1400000US17031060200","Census Tract 602, Cook County, Illinois","1110","null","64","null","779","null","28","null","1095","null","46","null","1452","null","217","null","1233","null","705","null","-","-","**","**","-","**","**","-",
"1400000US17031060300","Census Tract 603, Cook County, Illinois","1353","null","165","null","-","-","**","**","1135","null","329","null","1354","null","143","null","1950","null","553","null","-","-","**","**","-","**","**","-",
"1400000US17031060400","Census Tract 604, Cook County, Illinois","1372","null","94","null","775","null","61","null","1137","null","117","null","1495","null","184","null","2271","null","461","null","1156","null","721","null","-","**","**","-",
"1400000US17031060500","Census Tract 605, Cook County, Illinois","493","null","372","null","811","null","225","null","302","null","62","null","1879","null","150","null","1351","null","215","null","-","-","**","**","-","**","**","-",
"1400000US17031060800","Census Tract 608, Cook County, Illinois","1412","null","75","null","1017","null","433","null","1338","null","55","null","1792","null","97","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031060900","Census Tract 609, Cook County, Illinois","1119","null","90","null","903","null","74","null","1160","null","78","null","1704","null","317","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031061000","Census Tract 610, Cook County, Illinois","1752","null","263","null","763","null","39","null","1267","null","116","null","1898","null","224","null","2625","null","443","null","2444","null","345","null","-","**","**","-",
"1400000US17031061100","Census Tract 611, Cook County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1400000US17031061200","Census Tract 612, Cook County, Illinois","1637","null","105","null","837","null","43","null","1273","null","114","null","1551","null","117","null","2021","null","209","null","2829","null","202","null","-","**","**","-",
"1400000US17031061500","Census Tract 615, Cook County, Illinois","1711","null","117","null","-","-","**","**","1164","null","56","null","1950","null","210","null","1908","null","185","null","-","-","**","**","-","**","**","-",
"1400000US17031061800","Census Tract 618, Cook County, Illinois","1129","null","56","null","844","null","176","null","1109","null","46","null","1817","null","86","null","2000","null","598","null","-","-","**","**","-","**","**","-",
"1400000US17031061901","Census Tract 619.01, Cook County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1400000US17031061902","Census Tract 619.02, Cook County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1400000US17031062000","Census Tract 620, Cook County, Illinois","1214","null","123","null","849","null","55","null","1115","null","61","null","1727","null","148","null","1800","null","122","null","-","-","**","**","-","**","**","-",
"1400000US17031062100","Census Tract 621, Cook County, Illinois","1492","null","134","null","239","null","88","null","1037","null","109","null","1766","null","60","null","2088","null","408","null","-","-","**","**","-","**","**","-",
"1400000US17031062200","Census Tract 622, Cook County, Illinois","1653","null","199","null","-","-","**","**","1354","null","172","null","1725","null","137","null","2313","null","1547","null","-","-","**","**","-","**","**","-",
"1400000US17031062300","Census Tract 623, Cook County, Illinois","1758","null","170","null","-","-","**","**","1555","null","211","null","1673","null","400","null","2083","null","917","null","-","-","**","**","-","**","**","-",
"1400000US17031062400","Census Tract 624, Cook County, Illinois","1764","null","156","null","3,500+","3,500+","***","***","1199","null","122","null","1904","null","136","null","1926","null","300","null","-","-","**","**","-","**","**","-",
"1400000US17031062500","Census Tract 625, Cook County, Illinois","1599","null","199","null","834","null","39","null","1385","null","224","null","1989","null","569","null","1849","null","394","null","-","-","**","**","-","**","**","-",
"1400000US17031062600","Census Tract 626, Cook County, Illinois","1321","null","163","null","-","-","**","**","1162","null","53","null","1370","null","173","null","2188","null","431","null","-","-","**","**","-","**","**","-",
"1400000US17031062700","Census Tract 627, Cook County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1400000US17031062800","Census Tract 628, Cook County, Illinois","1735","null","100","null","621","null","553","null","1504","null","424","null","1681","null","106","null","2366","null","227","null","-","-","**","**","-","**","**","-",
"1400000US17031062900","Census Tract 629, Cook County, Illinois","1580","null","140","null","1063","null","122","null","1230","null","105","null","1673","null","151","null","2643","null","411","null","-","-","**","**","-","**","**","-",
"1400000US17031063000","Census Tract 630, Cook County, Illinois","1211","null","78","null","860","null","38","null","1116","null","54","null","1675","null","130","null","2141","null","414","null","-","-","**","**","-","**","**","-",
"1400000US17031063100","Census Tract 631, Cook County, Illinois","1285","null","139","null","898","null","71","null","1105","null","61","null","1752","null","122","null","2531","null","639","null","-","-","**","**","-","**","**","-",
"1400000US17031063200","Census Tract 632, Cook County, Illinois","1131","null","57","null","901","null","69","null","1181","null","60","null","1828","null","222","null","1439","null","906","null","-","-","**","**","-","**","**","-",
"1400000US17031063301","Census Tract 633.01, Cook County, Illinois","987","null","95","null","825","null","55","null","1080","null","63","null","1702","null","188","null","2121","null","1681","null","-","-","**","**","-","**","**","-",
"1400000US17031063302","Census Tract 633.02, Cook County, Illinois","1214","null","82","null","987","null","95","null","1260","null","86","null","1879","null","231","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031063303","Census Tract 633.03, Cook County, Illinois","2768","null","279","null","1542","null","781","null","2747","null","334","null","3188","null","300","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031063400","Census Tract 634, Cook County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1400000US17031070101","Census Tract 701.01, Cook County, Illinois","1099","null","88","null","891","null","170","null","1254","null","100","null","1188","null","798","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031070102","Census Tract 701.02, Cook County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1400000US17031070103","Census Tract 701.03, Cook County, Illinois","1219","null","102","null","941","null","57","null","1206","null","77","null","1801","null","117","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031070200","Census Tract 702, Cook County, Illinois","1277","null","182","null","841","null","34","null","1146","null","59","null","1716","null","119","null","-","-","**","**","1795","null","144","null","-","**","**","-",
"1400000US17031070300","Census Tract 703, Cook County, Illinois","1605","null","122","null","1049","null","111","null","1292","null","158","null","1812","null","131","null","2045","null","241","null","2214","null","701","null","-","**","**","-",
"1400000US17031070400","Census Tract 704, Cook County, Illinois","893","null","326","null","505","null","239","null","319","null","164","null","1637","null","217","null","1833","null","646","null","3,500+","3,500+","***","***","-","**","**","-",
"1400000US17031070500","Census Tract 705, Cook County, Illinois","1459","null","171","null","1258","null","463","null","1193","null","164","null","1720","null","134","null","1897","null","957","null","-","-","**","**","-","**","**","-",
"1400000US17031070600","Census Tract 706, Cook County, Illinois","1869","null","284","null","-","-","**","**","1438","null","138","null","1659","null","432","null","2042","null","1851","null","3473","null","425","null","-","**","**","-",
"1400000US17031070700","Census Tract 707, Cook County, Illinois","1418","null","407","null","249","null","42","null","809","null","218","null","1590","null","189","null","1726","null","245","null","-","-","**","**","-","**","**","-",
"1400000US17031071000","Census Tract 710, Cook County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1400000US17031071100","Census Tract 711, Cook County, Illinois","1536","null","217","null","891","null","207","null","1275","null","115","null","1890","null","255","null","2207","null","231","null","3153","null","248","null","-","**","**","-",
"1400000US17031071200","Census Tract 712, Cook County, Illinois","1652","null","147","null","981","null","387","null","1142","null","196","null","2287","null","174","null","1952","null","223","null","-","-","**","**","-","**","**","-",
"1400000US17031071300","Census Tract 713, Cook County, Illinois","1232","null","132","null","875","null","39","null","1220","null","97","null","1994","null","219","null","3097","null","1793","null","-","-","**","**","-","**","**","-",
"1400000US17031071400","Census Tract 714, Cook County, Illinois","1303","null","81","null","1044","null","89","null","1376","null","70","null","2297","null","328","null","2688","null","998","null","-","-","**","**","-","**","**","-",
"1400000US17031071500","Census Tract 715, Cook County, Illinois","1534","null","128","null","1176","null","126","null","1602","null","210","null","1968","null","185","null","1313","null","572","null","-","-","**","**","-","**","**","-",
"1400000US17031071600","Census Tract 716, Cook County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1400000US17031071700","Census Tract 717, Cook County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1400000US17031071800","Census Tract 718, Cook County, Illinois","1118","null","372","null","-","-","**","**","1108","null","293","null","1263","null","758","null","1795","null","1222","null","-","-","**","**","-","**","**","-",
"1400000US17031080100","Census Tract 801, Cook County, Illinois","1544","null","154","null","1301","null","196","null","1471","null","117","null","2264","null","176","null","1668","null","733","null","-","-","**","**","-","**","**","-",
"1400000US17031080201","Census Tract 802.01, Cook County, Illinois","1361","null","203","null","1318","null","506","null","1447","null","177","null","969","null","23","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031080202","Census Tract 802.02, Cook County, Illinois","1357","null","82","null","1110","null","74","null","1357","null","53","null","1802","null","210","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031080300","Census Tract 803, Cook County, Illinois","1732","null","67","null","1662","null","99","null","1647","null","92","null","1885","null","242","null","1742","null","84","null","-","-","**","**","-","**","**","-",
"1400000US17031080400","Census Tract 804, Cook County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1400000US17031081000","Census Tract 810, Cook County, Illinois","985","null","174","null","858","null","43","null","1025","null","276","null","1973","null","654","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031081100","Census Tract 811, Cook County, Illinois","1389","null","111","null","999","null","128","null","1481","null","138","null","2167","null","122","null","1857","null","1081","null","-","-","**","**","-","**","**","-",
"1400000US17031081201","Census Tract 812.01, Cook County, Illinois","1626","null","129","null","1341","null","111","null","1668","null","85","null","2089","null","256","null","2078","null","347","null","-","-","**","**","-","**","**","-",
"1400000US17031081202","Census Tract 812.02, Cook County, Illinois","1470","null","395","null","1015","null","146","null","1280","null","249","null","2632","null","277","null","2164","null","209","null","-","-","**","**","-","**","**","-",
"1400000US17031081300","Census Tract 813, Cook County, Illinois","1632","null","226","null","1178","null","93","null","1583","null","304","null","2296","null","460","null","3402","null","531","null","-","-","**","**","-","**","**","-",
"1400000US17031081401","Census Tract 814.01, Cook County, Illinois","1572","null","245","null","1249","null","336","null","1737","null","140","null","2570","null","776","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031081402","Census Tract 814.02, Cook County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1400000US17031081403","Census Tract 814.03, Cook County, Illinois","1787","null","59","null","1662","null","105","null","1749","null","79","null","2639","null","446","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031081500","Census Tract 815, Cook County, Illinois","1846","null","121","null","1511","null","352","null","1737","null","114","null","2682","null","161","null","3113","null","1697","null","-","-","**","**","-","**","**","-",
"1400000US17031081600","Census Tract 816, Cook County, Illinois","1957","null","120","null","1692","null","130","null","1970","null","157","null","3148","null","139","null","2021","null","642","null","-","-","**","**","-","**","**","-",
"1400000US17031081700","Census Tract 817, Cook County, Illinois","1844","null","136","null","1181","null","272","null","1838","null","105","null","2668","null","656","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031081800","Census Tract 818, Cook County, Illinois","1932","null","99","null","1629","null","187","null","1814","null","80","null","2499","null","208","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031081900","Census Tract 819, Cook County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1400000US17031090100","Census Tract 901, Cook County, Illinois","994","null","128","null","-","-","**","**","892","null","81","null","1090","null","68","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031090200","Census Tract 902, Cook County, Illinois","1161","null","154","null","-","-","**","**","876","null","58","null","1265","null","167","null","1450","null","519","null","-","-","**","**","-","**","**","-",
"1400000US17031090300","Census Tract 903, Cook County, Illinois","1326","null","185","null","-","-","**","**","-","-","**","**","1323","null","312","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031100100","Census Tract 1001, Cook County, Illinois","1009","null","150","null","-","-","**","**","856","null","15","null","1058","null","136","null","1333","null","379","null","-","-","**","**","-","**","**","-",
"1400000US17031100200","Census Tract 1002, Cook County, Illinois","1041","null","112","null","-","-","**","**","952","null","184","null","1085","null","116","null","1406","null","417","null","-","-","**","**","-","**","**","-",
"1400000US17031100300","Census Tract 1003, Cook County, Illinois","1291","null","125","null","797","null","567","null","1377","null","154","null","838","null","494","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031100400","Census Tract 1004, Cook County, Illinois","1268","null","695","null","-","-","**","**","-","-","**","**","1393","null","480","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031100500","Census Tract 1005, Cook County, Illinois","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031100600","Census Tract 1006, Cook County, Illinois","987","null","91","null","-","-","**","**","-","-","**","**","951","null","30","null","1353","null","64","null","-","-","**","**","-","**","**","-",
"1400000US17031100700","Census Tract 1007, Cook County, Illinois","1613","null","1357","null","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031110100","Census Tract 1101, Cook County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1400000US17031110200","Census Tract 1102, Cook County, Illinois","954","null","153","null","608","null","426","null","734","null","67","null","1074","null","84","null","1345","null","78","null","-","-","**","**","-","**","**","-",
