"GEO_ID","NAME","B25031_001E","B25031_001M","B25031_001MA","B25031_001EA","B25031_002E","B25031_002M","B25031_002MA","B25031_002EA","B25031_003E","B25031_003M","B25031_003MA","B25031_003EA","B25031_004E","B25031_004M","B25031_004MA","B25031_004EA","B25031_005E","B25031_005M","B25031_005MA","B25031_005EA","B25031_006E","B25031_006M","B25031_006MA","B25031_006EA","B25031_007E","B25031_007M","B25031_007MA","B25031_007EA",
"Geography","Geographic Area Name","Estimate!!Median gross rent --!!Total:","Margin of Error!!Median gross rent --!!Total:","Annotation of Margin of Error!!Median gross rent --!!Total:","Annotation of Estimate!!Median gross rent --!!Total:","Estimate!!Median gross rent --!!Total:!!No bedroom","Margin of Error!!Median gross rent --!!Total:!!No bedroom","Annotation of Margin of Error!!Median gross rent --!!Total:!!No bedroom","Annotation of Estimate!!Median gross rent --!!Total:!!No bedroom","Estimate!!Median gross rent --!!Total:!!1 bedroom","Margin of Error!!Median gross rent --!!Total:!!1 bedroom","Annotation of Margin of Error!!Median gross rent --!!Total:!!1 bedroom","Annotation of Estimate!!Median gross rent --!!Total:!!1 bedroom","Estimate!!Median gross rent --!!Total:!!2 bedrooms","Margin of Error!!Median gross rent --!!Total:!!2 bedrooms","Annotation of Margin of Error!!Median gross rent --!!Total:!!2 bedrooms","Annotation of Estimate!!Median gross rent --!!Total:!!2 bedrooms","Estimate!!Median gross rent --!!Total:!!3 bedrooms","Margin of Error!!Median gross rent --!!Total:!!3 bedrooms","Annotation of Margin of Error!!Median gross rent --!!Total:!!3 bedrooms","Annotation of Estimate!!Median gross rent --!!Total:!!3 bedrooms","Estimate!!Median gross rent --!!Total:!!4 bedrooms","Margin of Error!!Median gross rent --!!Total:!!4 bedrooms","Annotation of Margin of Error!!Median gross rent --!!Total:!!4 bedrooms","Annotation of Estimate!!Median gross rent --!!Total:!!4 bedrooms","Estimate!!Median gross rent --!!Total:!!5 or more bedrooms","Margin of Error!!Median gross rent --!!Total:!!5 or more bedrooms","Annotation of Margin of Error!!Median gross rent --!!Total:!!5 or more bedrooms","Annotation of Estimate!!Median gross rent --!!Total:!!5 or more bedrooms",
"1400000US17031062500","Census Tract 625, Cook County, Illinois","2192","439","null","null","1069","86","null","null","2333","435","null","null","1766","262","null","null","3068","395","null","null","2781","463","null","null","-","**","**","-",
"1400000US17031062600","Census Tract 626, Cook County, Illinois","1703","163","null","null","-","**","**","-","1344","274","null","null","1794","155","null","null","2117","1313","null","null","-","**","**","-","-","**","**","-",
"1400000US17031062700","Census Tract 627, Cook County, Illinois","1776","205","null","null","736","461","null","null","990","574","null","null","1844","181","null","null","2845","648","null","null","-","**","**","-","-","**","**","-",
"1400000US17031062800","Census Tract 628, Cook County, Illinois","2126","132","null","null","-","**","**","-","1728","118","null","null","2148","181","null","null","2670","601","null","null","-","**","**","-","-","**","**","-",
"1400000US17031062900","Census Tract 629, Cook County, Illinois","1633","114","null","null","1168","100","null","null","1581","143","null","null","1815","134","null","null","1928","439","null","null","-","**","**","-","-","**","**","-",
"1400000US17031063000","Census Tract 630, Cook County, Illinois","1658","144","null","null","1118","66","null","null","1500","167","null","null","1929","223","null","null","2763","102","null","null","-","**","**","-","-","**","**","-",
"1400000US17031063100","Census Tract 631, Cook County, Illinois","1480","144","null","null","975","39","null","null","1392","92","null","null","2188","144","null","null","3259","1051","null","null","1885","1588","null","null","-","**","**","-",
"1400000US17031063200","Census Tract 632, Cook County, Illinois","1556","142","null","null","1109","141","null","null","1652","96","null","null","2258","186","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031063301","Census Tract 633.01, Cook County, Illinois","1243","95","null","null","1086","35","null","null","1270","114","null","null","2119","172","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031063302","Census Tract 633.02, Cook County, Illinois","1555","118","null","null","1270","100","null","null","1614","69","null","null","2220","65","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031063303","Census Tract 633.03, Cook County, Illinois","2030","340","null","null","1496","182","null","null","2191","374","null","null","2500","697","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031063400","Census Tract 634, Cook County, Illinois","1730","193","null","null","1086","90","null","null","1300","157","null","null","1927","221","null","null","2772","1051","null","null","-","**","**","-","-","**","**","-",
"1400000US17031070101","Census Tract 701.01, Cook County, Illinois","1466","66","null","null","1309","75","null","null","1414","68","null","null","1938","313","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031070102","Census Tract 701.02, Cook County, Illinois","1566","152","null","null","868","42","null","null","1761","78","null","null","2356","535","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031070103","Census Tract 701.03, Cook County, Illinois","1379","68","null","null","1030","128","null","null","1461","42","null","null","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031070200","Census Tract 702, Cook County, Illinois","1631","173","null","null","1073","130","null","null","1526","136","null","null","2114","194","null","null","1900","1527","null","null","-","**","**","-","-","**","**","-",
"1400000US17031070300","Census Tract 703, Cook County, Illinois","2214","219","null","null","1240","508","null","null","1779","207","null","null","2350","233","null","null","3224","222","null","null","3211","696","null","null","-","**","**","-",
"1400000US17031070400","Census Tract 704, Cook County, Illinois","1358","207","null","null","322","39","null","null","-","**","**","-","2438","287","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031070500","Census Tract 705, Cook County, Illinois","1680","215","null","null","1173","226","null","null","1400","44","null","null","1962","223","null","null","2464","1435","null","null","-","**","**","-","-","**","**","-",
"1400000US17031070600","Census Tract 706, Cook County, Illinois","1828","294","null","null","-","**","**","-","1239","986","null","null","1648","171","null","null","3181","503","null","null","-","**","**","-","-","**","**","-",
"1400000US17031070700","Census Tract 707, Cook County, Illinois","1793","468","null","null","-","**","**","-","1218","344","null","null","1799","719","null","null","2964","1108","null","null","2148","1353","null","null","-","**","**","-",
"1400000US17031071000","Census Tract 710, Cook County, Illinois","2285","197","null","null","-","**","**","-","2008","233","null","null","2376","267","null","null","3045","1848","null","null","3,500+","***","***","3,500+","-","**","**","-",
"1400000US17031071100","Census Tract 711, Cook County, Illinois","2320","342","null","null","-","**","**","-","1560","554","null","null","2259","133","null","null","2811","219","null","null","-","**","**","-","-","**","**","-",
"1400000US17031071200","Census Tract 712, Cook County, Illinois","1820","209","null","null","-","**","**","-","1659","252","null","null","2284","478","null","null","2614","566","null","null","-","**","**","-","-","**","**","-",
"1400000US17031071300","Census Tract 713, Cook County, Illinois","1587","244","null","null","1181","76","null","null","1470","187","null","null","2276","106","null","null","2556","381","null","null","-","**","**","-","-","**","**","-",
"1400000US17031071400","Census Tract 714, Cook County, Illinois","1736","94","null","null","1433","163","null","null","1739","49","null","null","2669","349","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031071500","Census Tract 715, Cook County, Illinois","1950","132","null","null","1489","147","null","null","1880","164","null","null","2335","164","null","null","3,500+","***","***","3,500+","-","**","**","-","-","**","**","-",
"1400000US17031071600","Census Tract 716, Cook County, Illinois","1593","336","null","null","-","**","**","-","1170","1053","null","null","2071","293","null","null","3458","1762","null","null","-","**","**","-","-","**","**","-",
"1400000US17031071700","Census Tract 717, Cook County, Illinois","2299","158","null","null","-","**","**","-","1391","322","null","null","2342","149","null","null","3288","541","null","null","-","**","**","-","-","**","**","-",
"1400000US17031071800","Census Tract 718, Cook County, Illinois","1829","271","null","null","-","**","**","-","859","826","null","null","2000","401","null","null","3258","199","null","null","-","**","**","-","-","**","**","-",
"1400000US17031080100","Census Tract 801, Cook County, Illinois","1879","80","null","null","1688","113","null","null","1886","99","null","null","2749","111","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031080201","Census Tract 802.01, Cook County, Illinois","1710","82","null","null","1402","216","null","null","1728","65","null","null","2196","663","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031080202","Census Tract 802.02, Cook County, Illinois","1506","150","null","null","1380","33","null","null","1683","162","null","null","1482","785","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031080300","Census Tract 803, Cook County, Illinois","2158","169","null","null","1834","108","null","null","2163","263","null","null","2569","306","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031080400","Census Tract 804, Cook County, Illinois","815","381","null","null","-","**","**","-","838","576","null","null","-","**","**","-","1080","515","null","null","-","**","**","-","-","**","**","-",
"1400000US17031081000","Census Tract 810, Cook County, Illinois","1570","219","null","null","1243","118","null","null","1702","224","null","null","2427","642","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031081100","Census Tract 811, Cook County, Illinois","1880","140","null","null","1292","396","null","null","2064","124","null","null","2460","382","null","null","3357","1468","null","null","-","**","**","-","-","**","**","-",
"1400000US17031081201","Census Tract 812.01, Cook County, Illinois","2036","153","null","null","1808","422","null","null","2002","139","null","null","2815","1043","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031081202","Census Tract 812.02, Cook County, Illinois","1791","295","null","null","1266","168","null","null","1785","213","null","null","2346","162","null","null","3,500+","***","***","3,500+","-","**","**","-","-","**","**","-",
"1400000US17031081300","Census Tract 813, Cook County, Illinois","1634","133","null","null","1457","129","null","null","1940","219","null","null","2412","390","null","null","1378","76","null","null","-","**","**","-","-","**","**","-",
"1400000US17031081401","Census Tract 814.01, Cook County, Illinois","2010","136","null","null","1758","79","null","null","2200","108","null","null","2292","179","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031081402","Census Tract 814.02, Cook County, Illinois","2304","149","null","null","1937","233","null","null","2226","156","null","null","2785","358","null","null","2893","345","null","null","-","**","**","-","-","**","**","-",
"1400000US17031081403","Census Tract 814.03, Cook County, Illinois","2247","180","null","null","1812","118","null","null","2343","301","null","null","2796","369","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031081500","Census Tract 815, Cook County, Illinois","2186","130","null","null","1683","95","null","null","2214","111","null","null","2463","354","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031081600","Census Tract 816, Cook County, Illinois","2217","104","null","null","2073","150","null","null","2218","130","null","null","3051","381","null","null","1903","1216","null","null","-","**","**","-","-","**","**","-",
"1400000US17031081700","Census Tract 817, Cook County, Illinois","2190","157","null","null","1956","295","null","null","2214","226","null","null","2971","435","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031081800","Census Tract 818, Cook County, Illinois","2499","165","null","null","2037","229","null","null","2393","164","null","null","2932","229","null","null","3074","450","null","null","-","**","**","-","-","**","**","-",
"1400000US17031081900","Census Tract 819, Cook County, Illinois","2472","1133","null","null","-","**","**","-","2647","2591","null","null","2587","984","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031090100","Census Tract 901, Cook County, Illinois","936","44","null","null","-","**","**","-","-","**","**","-","949","45","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031090200","Census Tract 902, Cook County, Illinois","1504","174","null","null","-","**","**","-","1122","128","null","null","1580","147","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031090300","Census Tract 903, Cook County, Illinois","1206","131","null","null","-","**","**","-","-","**","**","-","1233","110","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031100100","Census Tract 1001, Cook County, Illinois","1281","148","null","null","-","**","**","-","-","**","**","-","1243","155","null","null","1411","130","null","null","-","**","**","-","-","**","**","-",
"1400000US17031100200","Census Tract 1002, Cook County, Illinois","1038","176","null","null","-","**","**","-","915","121","null","null","1354","64","null","null","1359","48","null","null","-","**","**","-","-","**","**","-",
"1400000US17031100300","Census Tract 1003, Cook County, Illinois","1229","420","null","null","1594","729","null","null","1157","308","null","null","1768","1177","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031100400","Census Tract 1004, Cook County, Illinois","2012","1273","null","null","-","**","**","-","-","**","**","-","-","**","**","-","1750","1737","null","null","-","**","**","-","-","**","**","-",
"1400000US17031100500","Census Tract 1005, Cook County, Illinois","1129","176","null","null","-","**","**","-","-","**","**","-","1034","252","null","null","1984","1424","null","null","-","**","**","-","-","**","**","-",
"1400000US17031100600","Census Tract 1006, Cook County, Illinois","1154","88","null","null","-","**","**","-","1061","310","null","null","1146","78","null","null","1715","554","null","null","-","**","**","-","-","**","**","-",
"1400000US17031100700","Census Tract 1007, Cook County, Illinois","1378","292","null","null","-","**","**","-","-","**","**","-","1458","146","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031110100","Census Tract 1101, Cook County, Illinois","1236","120","null","null","-","**","**","-","935","43","null","null","1285","105","null","null","1301","173","null","null","-","**","**","-","-","**","**","-",
"1400000US17031110200","Census Tract 1102, Cook County, Illinois","879","182","null","null","-","**","**","-","833","64","null","null","1202","444","null","null","1610","295","null","null","-","**","**","-","-","**","**","-",
"1400000US17031110300","Census Tract 1103, Cook County, Illinois","1116","115","null","null","-","**","**","-","-","**","**","-","1167","407","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031110400","Census Tract 1104, Cook County, Illinois","1275","92","null","null","-","**","**","-","963","27","null","null","1302","95","null","null","1420","390","null","null","-","**","**","-","-","**","**","-",
"1400000US17031110501","Census Tract 1105.01, Cook County, Illinois","1265","146","null","null","-","**","**","-","1075","113","null","null","1295","149","null","null","1418","176","null","null","-","**","**","-","-","**","**","-",
"1400000US17031110502","Census Tract 1105.02, Cook County, Illinois","1228","100","null","null","1016","542","null","null","1018","131","null","null","1283","123","null","null","1789","154","null","null","-","**","**","-","-","**","**","-",
"1400000US17031120100","Census Tract 1201, Cook County, Illinois","2275","1701","null","null","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031120200","Census Tract 1202, Cook County, Illinois","1750","1354","null","null","-","**","**","-","977","106","null","null","2067","673","null","null","3029","687","null","null","-","**","**","-","-","**","**","-",
"1400000US17031120300","Census Tract 1203, Cook County, Illinois","2864","1897","null","null","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031120400","Census Tract 1204, Cook County, Illinois","1173","79","null","null","-","**","**","-","-","**","**","-","1122","70","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031130100","Census Tract 1301, Cook County, Illinois","404","243","null","null","357","185","null","null","297","145","null","null","978","783","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031130200","Census Tract 1302, Cook County, Illinois","1192","357","null","null","-","**","**","-","912","94","null","null","1393","347","null","null","1640","273","null","null","-","**","**","-","-","**","**","-",
"1400000US17031130300","Census Tract 1303, Cook County, Illinois","1268","116","null","null","947","552","null","null","998","69","null","null","1327","131","null","null","1607","146","null","null","-","**","**","-","-","**","**","-",
"1400000US17031140100","Census Tract 1401, Cook County, Illinois","1254","93","null","null","-","**","**","-","969","72","null","null","1357","92","null","null","1471","351","null","null","-","**","**","-","-","**","**","-",
"1400000US17031140200","Census Tract 1402, Cook County, Illinois","1143","77","null","null","685","101","null","null","833","86","null","null","1273","149","null","null","1432","198","null","null","-","**","**","-","-","**","**","-",
"1400000US17031140301","Census Tract 1403.01, Cook County, Illinois","1250","146","null","null","859","92","null","null","937","128","null","null","1275","158","null","null","1494","153","null","null","-","**","**","-","-","**","**","-",
"1400000US17031140302","Census Tract 1403.02, Cook County, Illinois","1252","141","null","null","-","**","**","-","888","157","null","null","1263","129","null","null","1717","228","null","null","-","**","**","-","-","**","**","-",
"1400000US17031140400","Census Tract 1404, Cook County, Illinois","997","231","null","null","-","**","**","-","851","53","null","null","1049","242","null","null","1356","102","null","null","-","**","**","-","-","**","**","-",
"1400000US17031140500","Census Tract 1405, Cook County, Illinois","1167","137","null","null","684","56","null","null","900","187","null","null","1241","129","null","null","1326","481","null","null","-","**","**","-","-","**","**","-",
"1400000US17031140601","Census Tract 1406.01, Cook County, Illinois","1057","107","null","null","-","**","**","-","981","286","null","null","1021","103","null","null","1641","146","null","null","-","**","**","-","-","**","**","-",
"1400000US17031140602","Census Tract 1406.02, Cook County, Illinois","1219","161","null","null","-","**","**","-","969","198","null","null","986","490","null","null","1580","214","null","null","1713","842","null","null","-","**","**","-",
"1400000US17031140701","Census Tract 1407.01, Cook County, Illinois","1214","65","null","null","826","124","null","null","1073","51","null","null","1344","88","null","null","1244","135","null","null","1780","75","null","null","-","**","**","-",
"1400000US17031140702","Census Tract 1407.02, Cook County, Illinois","1086","72","null","null","807","173","null","null","886","63","null","null","1136","80","null","null","1207","174","null","null","-","**","**","-","-","**","**","-",
"1400000US17031140800","Census Tract 1408, Cook County, Illinois","1266","192","null","null","820","180","null","null","926","83","null","null","1548","202","null","null","1514","737","null","null","-","**","**","-","-","**","**","-",
"1400000US17031150200","Census Tract 1502, Cook County, Illinois","1094","140","null","null","-","**","**","-","943","71","null","null","1223","160","null","null","1368","55","null","null","-","**","**","-","-","**","**","-",
"1400000US17031150300","Census Tract 1503, Cook County, Illinois","1183","116","null","null","-","**","**","-","1010","170","null","null","1271","142","null","null","1336","135","null","null","1164","1143","null","null","-","**","**","-",
"1400000US17031150401","Census Tract 1504.01, Cook County, Illinois","1100","53","null","null","-","**","**","-","948","195","null","null","1111","78","null","null","1146","113","null","null","-","**","**","-","-","**","**","-",
"1400000US17031150402","Census Tract 1504.02, Cook County, Illinois","1104","69","null","null","-","**","**","-","909","201","null","null","1141","69","null","null","1063","117","null","null","-","**","**","-","-","**","**","-",
"1400000US17031150501","Census Tract 1505.01, Cook County, Illinois","1193","143","null","null","-","**","**","-","-","**","**","-","1196","246","null","null","1206","624","null","null","-","**","**","-","-","**","**","-",
"1400000US17031150502","Census Tract 1505.02, Cook County, Illinois","1126","48","null","null","-","**","**","-","1086","125","null","null","1120","63","null","null","1211","142","null","null","-","**","**","-","-","**","**","-",
"1400000US17031150600","Census Tract 1506, Cook County, Illinois","1198","125","null","null","-","**","**","-","-","**","**","-","1161","66","null","null","1590","605","null","null","-","**","**","-","-","**","**","-",
"1400000US17031150700","Census Tract 1507, Cook County, Illinois","1324","427","null","null","-","**","**","-","1565","1213","null","null","1474","746","null","null","1233","362","null","null","-","**","**","-","-","**","**","-",
"1400000US17031150800","Census Tract 1508, Cook County, Illinois","1050","86","null","null","-","**","**","-","941","96","null","null","1076","85","null","null","1640","399","null","null","-","**","**","-","-","**","**","-",
