"GEO_ID","NAME","B25031_001E","B25031_001EA","B25031_001M","B25031_001MA","B25031_002E","B25031_002EA","B25031_002M","B25031_002MA","B25031_003E","B25031_003EA","B25031_003M","B25031_003MA","B25031_004E","B25031_004EA","B25031_004M","B25031_004MA","B25031_005E","B25031_005EA","B25031_005M","B25031_005MA","B25031_006E","B25031_006EA","B25031_006M","B25031_006MA","B25031_007E","B25031_007EA","B25031_007M","B25031_007MA",
"1400000US17031804404","Census Tract 8044.04, Cook County, Illinois","1739","null","94","null","-","-","**","**","-","-","**","**","-","-","**","**","1697","null","99","null","-","-","**","**","-","-","**","**",
"1400000US17031804405","Census Tract 8044.05, Cook County, Illinois","983","null","54","null","-","-","**","**","843","null","16","null","1063","null","114","null","1041","null","173","null","-","-","**","**","-","-","**","**",
"1400000US17031804406","Census Tract 8044.06, Cook County, Illinois","1269","null","177","null","-","-","**","**","-","-","**","**","1276","null","212","null","1335","null","217","null","-","-","**","**","-","-","**","**",
"1400000US17031804505","Census Tract 8045.05, Cook County, Illinois","1326","null","87","null","-","-","**","**","1186","null","146","null","1330","null","79","null","1719","null","1185","null","-","-","**","**","-","-","**","**",
"1400000US17031804506","Census Tract 8045.06, Cook County, Illinois","2071","null","267","null","-","-","**","**","2288","null","79","null","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031804507","Census Tract 8045.07, Cook County, Illinois","1845","null","219","null","-","-","**","**","724","null","73","null","1851","null","210","null","1766","null","237","null","-","-","**","**","-","-","**","**",
"1400000US17031804508","Census Tract 8045.08, Cook County, Illinois","1294","null","160","null","-","-","**","**","1232","null","180","null","1178","null","37","null","1754","null","117","null","1579","null","357","null","-","-","**","**",
"1400000US17031804509","Census Tract 8045.09, Cook County, Illinois","1244","null","254","null","-","-","**","**","-","-","**","**","1128","null","26","null","1644","null","548","null","-","-","**","**","-","-","**","**",
"1400000US17031804510","Census Tract 8045.10, Cook County, Illinois","997","null","226","null","-","-","**","**","814","null","46","null","965","null","22","null","1627","null","153","null","1905","null","292","null","-","-","**","**",
"1400000US17031804511","Census Tract 8045.11, Cook County, Illinois","1046","null","74","null","823","null","76","null","951","null","18","null","1134","null","44","null","1946","null","621","null","-","-","**","**","-","-","**","**",
"1400000US17031804603","Census Tract 8046.03, Cook County, Illinois","1331","null","46","null","977","null","154","null","1227","null","71","null","1419","null","70","null","1818","null","770","null","-","-","**","**","-","-","**","**",
"1400000US17031804606","Census Tract 8046.06, Cook County, Illinois","1511","null","226","null","-","-","**","**","-","-","**","**","1598","null","215","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031804607","Census Tract 8046.07, Cook County, Illinois","1463","null","243","null","-","-","**","**","1238","null","185","null","1317","null","306","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031804608","Census Tract 8046.08, Cook County, Illinois","1615","null","110","null","-","-","**","**","-","-","**","**","1588","null","153","null","1779","null","123","null","-","-","**","**","-","-","**","**",
"1400000US17031804609","Census Tract 8046.09, Cook County, Illinois","1572","null","84","null","-","-","**","**","1443","null","61","null","1703","null","39","null","-","-","**","**","1729","null","1060","null","-","-","**","**",
"1400000US17031804610","Census Tract 8046.10, Cook County, Illinois","1417","null","66","null","-","-","**","**","1383","null","92","null","1397","null","72","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031804611","Census Tract 8046.11, Cook County, Illinois","1330","null","99","null","-","-","**","**","-","-","**","**","1436","null","59","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031804701","Census Tract 8047.01, Cook County, Illinois","1317","null","73","null","1065","null","134","null","1261","null","205","null","1415","null","81","null","1582","null","776","null","-","-","**","**","-","-","**","**",
"1400000US17031804705","Census Tract 8047.05, Cook County, Illinois","1279","null","114","null","-","-","**","**","1020","null","147","null","1333","null","85","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031804706","Census Tract 8047.06, Cook County, Illinois","2114","null","429","null","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","2050","null","1928","null","-","-","**","**",
"1400000US17031804709","Census Tract 8047.09, Cook County, Illinois","1163","null","60","null","973","null","56","null","1120","null","110","null","1161","null","34","null","1868","null","163","null","-","-","**","**","-","-","**","**",
"1400000US17031804710","Census Tract 8047.10, Cook County, Illinois","1343","null","89","null","-","-","**","**","-","-","**","**","1293","null","95","null","2206","null","118","null","-","-","**","**","-","-","**","**",
"1400000US17031804711","Census Tract 8047.11, Cook County, Illinois","1367","null","42","null","-","-","**","**","1173","null","108","null","1374","null","32","null","1842","null","303","null","-","-","**","**","-","-","**","**",
"1400000US17031804712","Census Tract 8047.12, Cook County, Illinois","1691","null","79","null","-","-","**","**","1319","null","120","null","1605","null","130","null","1870","null","130","null","-","-","**","**","-","-","**","**",
"1400000US17031804713","Census Tract 8047.13, Cook County, Illinois","1381","null","74","null","1125","null","170","null","1226","null","76","null","1603","null","73","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031804714","Census Tract 8047.14, Cook County, Illinois","1753","null","114","null","-","-","**","**","1054","null","403","null","1716","null","52","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031804715","Census Tract 8047.15, Cook County, Illinois","1059","null","143","null","-","-","**","**","859","null","21","null","1069","null","132","null","1373","null","38","null","-","-","**","**","-","-","**","**",
"1400000US17031804716","Census Tract 8047.16, Cook County, Illinois","1397","null","399","null","-","-","**","**","941","null","64","null","1420","null","243","null","1857","null","199","null","2053","null","309","null","-","-","**","**",
"1400000US17031804803","Census Tract 8048.03, Cook County, Illinois","1292","null","123","null","-","-","**","**","1103","null","42","null","1274","null","124","null","1900","null","163","null","-","-","**","**","-","-","**","**",
"1400000US17031804804","Census Tract 8048.04, Cook County, Illinois","1431","null","110","null","-","-","**","**","781","null","545","null","1618","null","131","null","1292","null","264","null","-","-","**","**","-","-","**","**",
"1400000US17031804805","Census Tract 8048.05, Cook County, Illinois","1668","null","150","null","-","-","**","**","-","-","**","**","1496","null","317","null","1847","null","296","null","-","-","**","**","-","-","**","**",
"1400000US17031804806","Census Tract 8048.06, Cook County, Illinois","1665","null","102","null","-","-","**","**","-","-","**","**","1657","null","208","null","1536","null","352","null","-","-","**","**","-","-","**","**",
"1400000US17031804807","Census Tract 8048.07, Cook County, Illinois","1320","null","317","null","-","-","**","**","-","-","**","**","1088","null","89","null","1912","null","403","null","-","-","**","**","-","-","**","**",
"1400000US17031804808","Census Tract 8048.08, Cook County, Illinois","1813","null","987","null","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031804809","Census Tract 8048.09, Cook County, Illinois","1716","null","148","null","-","-","**","**","-","-","**","**","1427","null","169","null","1841","null","144","null","-","-","**","**","-","-","**","**",
"1400000US17031804810","Census Tract 8048.10, Cook County, Illinois","1095","null","56","null","-","-","**","**","967","null","54","null","1129","null","47","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031804901","Census Tract 8049.01, Cook County, Illinois","1118","null","242","null","-","-","**","**","945","null","80","null","1138","null","196","null","1735","null","768","null","-","-","**","**","-","-","**","**",
"1400000US17031804902","Census Tract 8049.02, Cook County, Illinois","1580","null","480","null","-","-","**","**","-","-","**","**","1082","null","353","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031805001","Census Tract 8050.01, Cook County, Illinois","-","-","**","**","-","-","**","**","888","null","158","null","962","null","225","null","2206","null","126","null","-","-","**","**","-","-","**","**",
"1400000US17031805002","Census Tract 8050.02, Cook County, Illinois","1039","null","56","null","856","null","36","null","934","null","32","null","1177","null","48","null","990","null","306","null","-","-","**","**","-","-","**","**",
"1400000US17031805105","Census Tract 8051.05, Cook County, Illinois","1285","null","169","null","1171","null","67","null","969","null","85","null","1328","null","187","null","1846","null","204","null","-","-","**","**","-","-","**","**",
"1400000US17031805106","Census Tract 8051.06, Cook County, Illinois","1276","null","416","null","-","-","**","**","-","-","**","**","1273","null","177","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031805107","Census Tract 8051.07, Cook County, Illinois","1141","null","27","null","-","-","**","**","1092","null","35","null","1227","null","80","null","1259","null","185","null","-","-","**","**","-","-","**","**",
"1400000US17031805108","Census Tract 8051.08, Cook County, Illinois","1167","null","60","null","-","-","**","**","1047","null","80","null","1277","null","76","null","1202","null","576","null","-","-","**","**","-","-","**","**",
"1400000US17031805109","Census Tract 8051.09, Cook County, Illinois","-","-","**","**","-","-","**","**","340","null","62","null","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031805110","Census Tract 8051.10, Cook County, Illinois","1777","null","134","null","-","-","**","**","1676","null","197","null","1869","null","248","null","1563","null","537","null","-","-","**","**","-","-","**","**",
"1400000US17031805111","Census Tract 8051.11, Cook County, Illinois","1095","null","77","null","943","null","77","null","995","null","119","null","1081","null","139","null","1668","null","219","null","-","-","**","**","-","-","**","**",
"1400000US17031805112","Census Tract 8051.12, Cook County, Illinois","1004","null","220","null","1396","null","557","null","857","null","110","null","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031805201","Census Tract 8052.01, Cook County, Illinois","1288","null","696","null","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**",
