"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_001MA","B02001_001EA","B02001_002E","B02001_002M","B02001_002MA","B02001_002EA","B02001_003E","B02001_003M","B02001_003MA","B02001_003EA","B02001_004E","B02001_004M","B02001_004MA","B02001_004EA","B02001_005E","B02001_005EA","B02001_005M","B02001_005MA","B02001_006E","B02001_006M","B02001_006MA","B02001_006EA","B02001_007E","B02001_007M","B02001_007MA","B02001_007EA","B02001_008E","B02001_008EA","B02001_008M","B02001_008MA","B02001_009E","B02001_009M","B02001_009MA","B02001_009EA","B02001_010E","B02001_010EA","B02001_010M","B02001_010MA",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Annotation of Estimate!!Total","Estimate!!Total!!White alone","Margin of Error!!Total!!White alone","Annotation of Margin of Error!!Total!!White alone","Annotation of Estimate!!Total!!White alone","Estimate!!Total!!Black or African American alone","Margin of Error!!Total!!Black or African American alone","Annotation of Margin of Error!!Total!!Black or African American alone","Annotation of Estimate!!Total!!Black or African American alone","Estimate!!Total!!American Indian and Alaska Native alone","Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Estimate!!Total!!American Indian and Alaska Native alone","Estimate!!Total!!Asian alone","Annotation of Estimate!!Total!!Asian alone","Margin of Error!!Total!!Asian alone","Annotation of Margin of Error!!Total!!Asian alone","Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Some other race alone","Margin of Error!!Total!!Some other race alone","Annotation of Margin of Error!!Total!!Some other race alone","Annotation of Estimate!!Total!!Some other race alone","Estimate!!Total!!Two or more races","Annotation of Estimate!!Total!!Two or more races","Margin of Error!!Total!!Two or more races","Annotation of Margin of Error!!Total!!Two or more races","Estimate!!Total!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Estimate!!Total!!Two or more races!!Two races including Some other race","Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races",
"1400000US17031520500","Census Tract 5205, Cook County, Illinois","5112","338","null","null","4430","456","null","null","79","56","null","null","14","22","null","null","0","null","15","null","0","15","null","null","317","187","null","null","272","null","212","null","204","201","null","null","68","null","84","null",
"1400000US17031520600","Census Tract 5206, Cook County, Illinois","2824","370","null","null","2643","381","null","null","8","12","null","null","13","20","null","null","23","null","35","null","0","11","null","null","120","72","null","null","17","null","17","null","17","17","null","null","0","null","11","null",
"1400000US17031530100","Census Tract 5301, Cook County, Illinois","2252","333","null","null","1370","283","null","null","765","236","null","null","7","12","null","null","0","null","11","null","0","11","null","null","110","96","null","null","0","null","11","null","0","11","null","null","0","null","11","null",
"1400000US17031530200","Census Tract 5302, Cook County, Illinois","4296","692","null","null","0","11","null","null","4288","693","null","null","0","11","null","null","0","null","11","null","0","11","null","null","0","11","null","null","8","null","13","null","8","13","null","null","0","null","11","null",
"1400000US17031530300","Census Tract 5303, Cook County, Illinois","4607","499","null","null","38","56","null","null","4510","507","null","null","5","11","null","null","0","null","11","null","0","11","null","null","0","11","null","null","54","null","46","null","11","17","null","null","43","null","43","null",
"1400000US17031530400","Census Tract 5304, Cook County, Illinois","1973","226","null","null","35","32","null","null","1871","215","null","null","0","11","null","null","14","null","21","null","0","11","null","null","33","43","null","null","20","null","29","null","0","11","null","null","20","null","29","null",
"1400000US17031530501","Census Tract 5305.01, Cook County, Illinois","4704","664","null","null","75","78","null","null","4537","662","null","null","0","11","null","null","0","null","11","null","10","16","null","null","10","15","null","null","72","null","64","null","10","15","null","null","62","null","56","null",
"1400000US17031530502","Census Tract 5305.02, Cook County, Illinois","1419","193","null","null","6","9","null","null","1401","190","null","null","0","11","null","null","0","null","11","null","0","11","null","null","6","9","null","null","6","null","9","null","6","9","null","null","0","null","11","null",
"1400000US17031530503","Census Tract 5305.03, Cook County, Illinois","5846","653","null","null","40","48","null","null","5730","658","null","null","0","15","null","null","51","null","80","null","0","15","null","null","0","15","null","null","25","null","26","null","0","15","null","null","25","null","26","null",
"1400000US17031530600","Census Tract 5306, Cook County, Illinois","2636","536","null","null","10","16","null","null","2626","538","null","null","0","11","null","null","0","null","11","null","0","11","null","null","0","11","null","null","0","null","11","null","0","11","null","null","0","null","11","null",
"1400000US17031540101","Census Tract 5401.01, Cook County, Illinois","3881","529","null","null","171","137","null","null","3665","540","null","null","22","34","null","null","23","null","37","null","0","11","null","null","0","11","null","null","0","null","11","null","0","11","null","null","0","null","11","null",
"1400000US17031540102","Census Tract 5401.02, Cook County, Illinois","3513","447","null","null","117","123","null","null","3276","420","null","null","0","11","null","null","0","null","11","null","0","11","null","null","110","172","null","null","10","null","16","null","0","11","null","null","10","null","16","null",
