"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_001MA","B02001_001EA","B02001_002E","B02001_002M","B02001_002MA","B02001_002EA","B02001_003E","B02001_003M","B02001_003MA","B02001_003EA","B02001_004E","B02001_004M","B02001_004MA","B02001_004EA","B02001_005E","B02001_005M","B02001_005MA","B02001_005EA","B02001_006E","B02001_006M","B02001_006MA","B02001_006EA","B02001_007E","B02001_007EA","B02001_007M","B02001_007MA","B02001_008E","B02001_008M","B02001_008MA","B02001_008EA","B02001_009E","B02001_009M","B02001_009MA","B02001_009EA","B02001_010E","B02001_010M","B02001_010MA","B02001_010EA",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Annotation of Margin of Error!!Total:","Annotation of Estimate!!Total:","Estimate!!Total:!!White alone","Margin of Error!!Total:!!White alone","Annotation of Margin of Error!!Total:!!White alone","Annotation of Estimate!!Total:!!White alone","Estimate!!Total:!!Black or African American alone","Margin of Error!!Total:!!Black or African American alone","Annotation of Margin of Error!!Total:!!Black or African American alone","Annotation of Estimate!!Total:!!Black or African American alone","Estimate!!Total:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total:!!American Indian and Alaska Native alone","Annotation of Estimate!!Total:!!American Indian and Alaska Native alone","Estimate!!Total:!!Asian alone","Margin of Error!!Total:!!Asian alone","Annotation of Margin of Error!!Total:!!Asian alone","Annotation of Estimate!!Total:!!Asian alone","Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Some other race alone","Annotation of Estimate!!Total:!!Some other race alone","Margin of Error!!Total:!!Some other race alone","Annotation of Margin of Error!!Total:!!Some other race alone","Estimate!!Total:!!Two or more races:","Margin of Error!!Total:!!Two or more races:","Annotation of Margin of Error!!Total:!!Two or more races:","Annotation of Estimate!!Total:!!Two or more races:","Estimate!!Total:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Annotation of Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Annotation of Estimate!!Total:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races",
"1400000US17031291200","Census Tract 2912, Cook County, Illinois","1959","462","null","null","3","7","null","null","1897","460","null","null","0","12","null","null","0","12","null","null","0","12","null","null","59","null","83","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1400000US17031291600","Census Tract 2916, Cook County, Illinois","912","308","null","null","555","161","null","null","58","85","null","null","0","12","null","null","0","12","null","null","0","12","null","null","284","null","275","null","15","20","null","null","15","20","null","null","0","12","null","null",
"1400000US17031292200","Census Tract 2922, Cook County, Illinois","2527","590","null","null","105","93","null","null","2241","525","null","null","0","12","null","null","22","30","null","null","0","12","null","null","86","null","98","null","73","79","null","null","0","12","null","null","73","79","null","null",
"1400000US17031292400","Census Tract 2924, Cook County, Illinois","2189","697","null","null","441","505","null","null","1747","492","null","null","0","12","null","null","1","2","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1400000US17031292500","Census Tract 2925, Cook County, Illinois","3588","713","null","null","250","286","null","null","3073","593","null","null","0","12","null","null","0","12","null","null","0","12","null","null","196","null","200","null","69","108","null","null","69","108","null","null","0","12","null","null",
"1400000US17031300500","Census Tract 3005, Cook County, Illinois","2793","433","null","null","1178","348","null","null","101","104","null","null","198","277","null","null","0","12","null","null","0","12","null","null","1140","null","361","null","176","156","null","null","128","135","null","null","48","71","null","null",
"1400000US17031300600","Census Tract 3006, Cook County, Illinois","2757","576","null","null","1080","295","null","null","337","157","null","null","14","21","null","null","0","12","null","null","16","25","null","null","1128","null","622","null","182","174","null","null","111","163","null","null","71","60","null","null",
"1400000US17031300700","Census Tract 3007, Cook County, Illinois","4572","1022","null","null","2028","675","null","null","156","147","null","null","18","28","null","null","37","58","null","null","0","12","null","null","1711","null","656","null","622","701","null","null","622","701","null","null","0","12","null","null",
"1400000US17031300800","Census Tract 3008, Cook County, Illinois","3973","890","null","null","2199","677","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","1774","null","816","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1400000US17031300900","Census Tract 3009, Cook County, Illinois","4016","1052","null","null","1645","692","null","null","76","121","null","null","8","12","null","null","0","12","null","null","0","12","null","null","2287","null","987","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1400000US17031301100","Census Tract 3011, Cook County, Illinois","2148","407","null","null","996","370","null","null","64","57","null","null","111","78","null","null","0","12","null","null","0","12","null","null","944","null","329","null","33","30","null","null","8","12","null","null","25","27","null","null",
"1400000US17031301200","Census Tract 3012, Cook County, Illinois","4654","927","null","null","1617","519","null","null","804","497","null","null","50","76","null","null","33","56","null","null","0","12","null","null","2055","null","661","null","95","91","null","null","0","12","null","null","95","91","null","null",
"1400000US17031301600","Census Tract 3016, Cook County, Illinois","3754","692","null","null","1501","420","null","null","123","123","null","null","108","89","null","null","0","12","null","null","0","12","null","null","1756","null","535","null","266","381","null","null","266","381","null","null","0","12","null","null",
"1400000US17031301701","Census Tract 3017.01, Cook County, Illinois","4099","961","null","null","2418","767","null","null","14","21","null","null","0","12","null","null","106","122","null","null","0","12","null","null","1249","null","488","null","312","493","null","null","312","493","null","null","0","12","null","null",
"1400000US17031301702","Census Tract 3017.02, Cook County, Illinois","3961","512","null","null","1514","416","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","2216","null","551","null","231","189","null","null","203","184","null","null","28","54","null","null",
"1400000US17031301801","Census Tract 3018.01, Cook County, Illinois","4437","1384","null","null","1777","387","null","null","2","3","null","null","1","3","null","null","0","12","null","null","0","12","null","null","1551","null","834","null","1106","1174","null","null","1009","1169","null","null","97","76","null","null",
"1400000US17031301802","Census Tract 3018.02, Cook County, Illinois","2746","411","null","null","1305","364","null","null","25","27","null","null","17","27","null","null","0","12","null","null","0","12","null","null","1246","null","332","null","153","197","null","null","141","196","null","null","12","16","null","null",
"1400000US17031301803","Census Tract 3018.03, Cook County, Illinois","3547","500","null","null","2018","522","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","1313","null","454","null","216","148","null","null","182","138","null","null","34","54","null","null",
"1400000US17031310200","Census Tract 3102, Cook County, Illinois","1697","263","null","null","1082","221","null","null","65","79","null","null","105","131","null","null","300","182","null","null","0","12","null","null","87","null","85","null","58","41","null","null","10","15","null","null","48","37","null","null",
"1400000US17031310300","Census Tract 3103, Cook County, Illinois","1891","425","null","null","912","207","null","null","72","63","null","null","9","14","null","null","94","78","null","null","0","12","null","null","601","null","417","null","203","103","null","null","109","88","null","null","94","67","null","null",
"1400000US17031310400","Census Tract 3104, Cook County, Illinois","1061","153","null","null","461","136","null","null","23","27","null","null","27","30","null","null","131","113","null","null","0","12","null","null","306","null","144","null","113","72","null","null","53","57","null","null","60","40","null","null",
"1400000US17031310500","Census Tract 3105, Cook County, Illinois","1434","296","null","null","703","212","null","null","0","12","null","null","7","13","null","null","7","10","null","null","0","12","null","null","618","null","216","null","99","103","null","null","99","103","null","null","0","12","null","null",
"1400000US17031310600","Census Tract 3106, Cook County, Illinois","4780","811","null","null","2506","623","null","null","211","131","null","null","101","120","null","null","311","314","null","null","0","12","null","null","1341","null","709","null","310","230","null","null","261","215","null","null","49","76","null","null",
"1400000US17031310700","Census Tract 3107, Cook County, Illinois","1322","275","null","null","604","181","null","null","63","47","null","null","4","7","null","null","105","97","null","null","0","12","null","null","492","null","241","null","54","38","null","null","0","12","null","null","54","38","null","null",
"1400000US17031310800","Census Tract 3108, Cook County, Illinois","4272","876","null","null","2415","759","null","null","85","72","null","null","0","12","null","null","205","172","null","null","0","12","null","null","932","null","380","null","635","422","null","null","537","412","null","null","98","80","null","null",
"1400000US17031310900","Census Tract 3109, Cook County, Illinois","4983","731","null","null","2604","671","null","null","113","110","null","null","85","98","null","null","62","49","null","null","0","12","null","null","1778","null","626","null","341","194","null","null","175","140","null","null","166","126","null","null",
"1400000US17031320101","Census Tract 3201.01, Cook County, Illinois","8886","1935","null","null","5733","860","null","null","388","398","null","null","0","17","null","null","2340","1783","null","null","0","17","null","null","142","null","124","null","283","346","null","null","72","118","null","null","211","324","null","null",
"1400000US17031320102","Census Tract 3201.02, Cook County, Illinois","4356","542","null","null","3100","614","null","null","61","96","null","null","205","241","null","null","898","432","null","null","0","12","null","null","0","null","12","null","92","142","null","null","87","142","null","null","5","9","null","null",
"1400000US17031320400","Census Tract 3204, Cook County, Illinois","3049","305","null","null","2031","224","null","null","340","89","null","null","0","12","null","null","526","183","null","null","0","12","null","null","17","null","27","null","135","60","null","null","19","23","null","null","116","54","null","null",
"1400000US17031320600","Census Tract 3206, Cook County, Illinois","5094","722","null","null","3563","706","null","null","419","162","null","null","0","17","null","null","886","256","null","null","0","17","null","null","102","null","83","null","124","68","null","null","26","32","null","null","98","61","null","null",
"1400000US17031330101","Census Tract 3301.01, Cook County, Illinois","5082","1340","null","null","2983","825","null","null","121","141","null","null","0","17","null","null","1703","1117","null","null","0","17","null","null","84","null","206","null","191","199","null","null","35","60","null","null","156","190","null","null",
