"GEO_ID","NAME","B02001_001E","B02001_001EA","B02001_001M","B02001_001MA","B02001_002E","B02001_002EA","B02001_002M","B02001_002MA","B02001_003E","B02001_003M","B02001_003MA","B02001_003EA","B02001_004E","B02001_004M","B02001_004MA","B02001_004EA","B02001_005E","B02001_005EA","B02001_005M","B02001_005MA","B02001_006E","B02001_006EA","B02001_006M","B02001_006MA","B02001_007E","B02001_007EA","B02001_007M","B02001_007MA","B02001_008E","B02001_008M","B02001_008MA","B02001_008EA","B02001_009E","B02001_009EA","B02001_009M","B02001_009MA","B02001_010E","B02001_010EA","B02001_010M","B02001_010MA",
"Geography","Geographic Area Name","Estimate!!Total:","Annotation of Estimate!!Total:","Margin of Error!!Total:","Annotation of Margin of Error!!Total:","Estimate!!Total:!!White alone","Annotation of Estimate!!Total:!!White alone","Margin of Error!!Total:!!White alone","Annotation of Margin of Error!!Total:!!White alone","Estimate!!Total:!!Black or African American alone","Margin of Error!!Total:!!Black or African American alone","Annotation of Margin of Error!!Total:!!Black or African American alone","Annotation of Estimate!!Total:!!Black or African American alone","Estimate!!Total:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total:!!American Indian and Alaska Native alone","Annotation of Estimate!!Total:!!American Indian and Alaska Native alone","Estimate!!Total:!!Asian alone","Annotation of Estimate!!Total:!!Asian alone","Margin of Error!!Total:!!Asian alone","Annotation of Margin of Error!!Total:!!Asian alone","Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Some other race alone","Annotation of Estimate!!Total:!!Some other race alone","Margin of Error!!Total:!!Some other race alone","Annotation of Margin of Error!!Total:!!Some other race alone","Estimate!!Total:!!Two or more races:","Margin of Error!!Total:!!Two or more races:","Annotation of Margin of Error!!Total:!!Two or more races:","Annotation of Estimate!!Total:!!Two or more races:","Estimate!!Total:!!Two or more races:!!Two races including Some other race","Annotation of Estimate!!Total:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Annotation of Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races",
"1400000US17031821200","Census Tract 8212, Cook County, Illinois","5557","null","837","null","2342","null","798","null","2308","742","null","null","0","17","null","null","0","null","17","null","0","null","17","null","778","null","570","null","129","151","null","null","57","null","95","null","72","null","114","null",
"1400000US17031821300","Census Tract 8213, Cook County, Illinois","5614","null","695","null","2263","null","563","null","2004","602","null","null","51","91","null","null","95","null","148","null","0","null","17","null","992","null","399","null","209","160","null","null","120","null","113","null","89","null","109","null",
"1400000US17031821401","Census Tract 8214.01, Cook County, Illinois","2967","null","544","null","187","null","202","null","2662","533","null","null","0","12","null","null","0","null","12","null","0","null","12","null","6","null","10","null","112","119","null","null","32","null","39","null","80","null","112","null",
"1400000US17031821402","Census Tract 8214.02, Cook County, Illinois","3210","null","529","null","48","null","33","null","2874","520","null","null","0","12","null","null","0","null","12","null","0","null","12","null","260","null","373","null","28","41","null","null","0","null","12","null","28","null","41","null",
"1400000US17031821500","Census Tract 8215, Cook County, Illinois","1462","null","285","null","22","null","18","null","1331","281","null","null","0","12","null","null","0","null","12","null","0","null","12","null","60","null","66","null","49","48","null","null","25","null","39","null","24","null","28","null",
"1400000US17031821600","Census Tract 8216, Cook County, Illinois","4359","null","460","null","1751","null","309","null","2301","458","null","null","15","26","null","null","83","null","107","null","0","null","12","null","40","null","42","null","169","109","null","null","35","null","30","null","134","null","109","null",
"1400000US17031821700","Census Tract 8217, Cook County, Illinois","4956","null","466","null","3905","null","481","null","700","303","null","null","21","31","null","null","88","null","133","null","0","null","12","null","41","null","39","null","201","185","null","null","143","null","128","null","58","null","84","null",
"1400000US17031821800","Census Tract 8218, Cook County, Illinois","5310","null","608","null","3209","null","508","null","1284","328","null","null","0","17","null","null","39","null","43","null","0","null","17","null","323","null","222","null","455","323","null","null","295","null","293","null","160","null","152","null",
"1400000US17031821900","Census Tract 8219, Cook County, Illinois","5259","null","486","null","3712","null","499","null","725","239","null","null","16","25","null","null","213","null","282","null","0","null","17","null","86","null","103","null","507","349","null","null","417","null","354","null","90","null","62","null",
"1400000US17031822000","Census Tract 8220, Cook County, Illinois","4324","null","43","null","3592","null","418","null","66","79","null","null","11","18","null","null","41","null","51","null","0","null","12","null","126","null","85","null","488","414","null","null","340","null","406","null","148","null","122","null",
"1400000US17031822101","Census Tract 8221.01, Cook County, Illinois","4569","null","916","null","4228","null","900","null","118","97","null","null","0","12","null","null","35","null","39","null","10","null","17","null","139","null","120","null","39","57","null","null","35","null","57","null","4","null","8","null",
"1400000US17031822102","Census Tract 8221.02, Cook County, Illinois","4636","null","663","null","2372","null","676","null","902","443","null","null","0","12","null","null","159","null","162","null","0","null","12","null","992","null","612","null","211","152","null","null","26","null","31","null","185","null","146","null",
"1400000US17031822200","Census Tract 8222, Cook County, Illinois","3927","null","608","null","2756","null","442","null","115","136","null","null","40","58","null","null","58","null","57","null","0","null","12","null","555","null","339","null","403","240","null","null","208","null","153","null","195","null","136","null",
"1400000US17031822301","Census Tract 8223.01, Cook County, Illinois","3702","null","335","null","3146","null","373","null","61","87","null","null","0","12","null","null","47","null","52","null","0","null","12","null","181","null","182","null","267","198","null","null","267","null","198","null","0","null","12","null",
"1400000US17031822302","Census Tract 8223.02, Cook County, Illinois","4383","null","831","null","3517","null","872","null","236","142","null","null","29","51","null","null","271","null","163","null","0","null","12","null","253","null","180","null","77","59","null","null","0","null","12","null","77","null","59","null",
"1400000US17031822400","Census Tract 8224, Cook County, Illinois","6557","null","826","null","5522","null","784","null","239","333","null","null","0","17","null","null","188","null","194","null","0","null","17","null","354","null","371","null","254","247","null","null","67","null","85","null","187","null","229","null",
"1400000US17031822500","Census Tract 8225, Cook County, Illinois","4304","null","528","null","3506","null","460","null","229","154","null","null","0","12","null","null","32","null","40","null","0","null","12","null","248","null","221","null","289","172","null","null","77","null","72","null","212","null","151","null",
"1400000US17031822601","Census Tract 8226.01, Cook County, Illinois","4350","null","475","null","3982","null","541","null","81","46","null","null","0","12","null","null","64","null","82","null","0","null","12","null","114","null","128","null","109","117","null","null","69","null","108","null","40","null","52","null",
"1400000US17031822602","Census Tract 8226.02, Cook County, Illinois","7505","null","994","null","5088","null","879","null","1067","422","null","null","78","122","null","null","497","null","127","null","0","null","17","null","47","null","74","null","728","598","null","null","340","null","439","null","388","null","415","null",
"1400000US17031822701","Census Tract 8227.01, Cook County, Illinois","5000","null","984","null","3418","null","949","null","604","375","null","null","0","17","null","null","222","null","223","null","0","null","17","null","248","null","255","null","508","122","null","null","343","null","200","null","165","null","166","null",
"1400000US17031822702","Census Tract 8227.02, Cook County, Illinois","3490","null","436","null","2693","null","283","null","193","139","null","null","0","12","null","null","58","null","61","null","0","null","12","null","277","null","330","null","269","152","null","null","120","null","101","null","149","null","107","null",
"1400000US17031822801","Census Tract 8228.01, Cook County, Illinois","3214","null","557","null","2433","null","400","null","214","115","null","null","0","12","null","null","148","null","170","null","0","null","12","null","333","null","366","null","86","69","null","null","42","null","42","null","44","null","47","null",
"1400000US17031822802","Census Tract 8228.02, Cook County, Illinois","3750","null","781","null","3184","null","817","null","185","190","null","null","5","11","null","null","71","null","101","null","0","null","12","null","84","null","86","null","221","171","null","null","195","null","160","null","26","null","29","null",
"1400000US17031822900","Census Tract 8229, Cook County, Illinois","2050","null","285","null","1531","null","269","null","148","108","null","null","0","12","null","null","16","null","15","null","0","null","12","null","77","null","103","null","278","189","null","null","221","null","188","null","57","null","51","null",
"1400000US17031823001","Census Tract 8230.01, Cook County, Illinois","6774","null","822","null","4261","null","1031","null","494","191","null","null","0","17","null","null","216","null","226","null","0","null","17","null","476","null","312","null","1327","766","null","null","666","null","592","null","661","null","555","null",
"1400000US17031823002","Census Tract 8230.02, Cook County, Illinois","5611","null","693","null","4369","null","645","null","615","357","null","null","14","30","null","null","49","null","66","null","0","null","17","null","218","null","143","null","346","254","null","null","253","null","205","null","93","null","116","null",
"1400000US17031823101","Census Tract 8231.01, Cook County, Illinois","4312","null","492","null","3777","null","453","null","97","81","null","null","0","12","null","null","102","null","118","null","13","null","21","null","198","null","131","null","125","99","null","null","40","null","63","null","85","null","79","null",
"1400000US17031823102","Census Tract 8231.02, Cook County, Illinois","3854","null","490","null","2876","null","412","null","79","69","null","null","0","12","null","null","14","null","22","null","0","null","12","null","681","null","733","null","204","155","null","null","83","null","94","null","121","null","125","null",
"1400000US17031823200","Census Tract 8232, Cook County, Illinois","4753","null","533","null","3589","null","423","null","423","261","null","null","5","7","null","null","226","null","174","null","0","null","12","null","292","null","259","null","218","151","null","null","78","null","82","null","140","null","129","null",
"1400000US17031823302","Census Tract 8233.02, Cook County, Illinois","6038","null","869","null","2998","null","588","null","1719","708","null","null","76","152","null","null","112","null","138","null","0","null","17","null","703","null","634","null","430","282","null","null","151","null","171","null","279","null","253","null",
"1400000US17031823303","Census Tract 8233.03, Cook County, Illinois","4059","null","539","null","3230","null","570","null","317","249","null","null","40","57","null","null","0","null","12","null","0","null","12","null","296","null","221","null","176","102","null","null","90","null","79","null","86","null","72","null",
"1400000US17031823304","Census Tract 8233.04, Cook County, Illinois","6316","null","675","null","3811","null","457","null","1923","573","null","null","11","21","null","null","52","null","83","null","0","null","17","null","236","null","157","null","283","214","null","null","124","null","166","null","159","null","150","null",
"1400000US17031823400","Census Tract 8234, Cook County, Illinois","4817","null","578","null","2387","null","526","null","1110","418","null","null","9","13","null","null","75","null","86","null","67","null","106","null","640","null","408","null","529","337","null","null","438","null","334","null","91","null","76","null",
"1400000US17031823500","Census Tract 8235, Cook County, Illinois","4279","null","625","null","2960","null","529","null","791","427","null","null","0","12","null","null","18","null","30","null","0","null","12","null","300","null","265","null","210","212","null","null","210","null","212","null","0","null","12","null",
"1400000US17031823602","Census Tract 8236.02, Cook County, Illinois","6436","null","525","null","5571","null","585","null","336","220","null","null","1","2","null","null","209","null","157","null","17","null","28","null","211","null","135","null","91","62","null","null","58","null","54","null","33","null","32","null",
"1400000US17031823603","Census Tract 8236.03, Cook County, Illinois","2339","null","359","null","1075","null","395","null","754","246","null","null","0","12","null","null","0","null","12","null","0","null","12","null","343","null","159","null","167","146","null","null","167","null","146","null","0","null","12","null",
"1400000US17031823604","Census Tract 8236.04, Cook County, Illinois","3248","null","392","null","2954","null","374","null","11","18","null","null","0","12","null","null","87","null","82","null","0","null","12","null","30","null","34","null","166","123","null","null","120","null","114","null","46","null","54","null",
"1400000US17031823605","Census Tract 8236.05, Cook County, Illinois","4087","null","541","null","3564","null","523","null","277","198","null","null","0","12","null","null","41","null","39","null","3","null","7","null","93","null","95","null","109","113","null","null","109","null","113","null","0","null","12","null",
"1400000US17031823702","Census Tract 8237.02, Cook County, Illinois","5879","null","636","null","4670","null","608","null","789","256","null","null","0","17","null","null","202","null","190","null","0","null","17","null","53","null","65","null","165","141","null","null","0","null","17","null","165","null","141","null",
"1400000US17031823703","Census Tract 8237.03, Cook County, Illinois","9079","null","688","null","7455","null","966","null","309","314","null","null","13","20","null","null","534","null","402","null","0","null","17","null","346","null","369","null","422","361","null","null","132","null","191","null","290","null","304","null",
"1400000US17031823704","Census Tract 8237.04, Cook County, Illinois","3950","null","611","null","3250","null","547","null","247","302","null","null","43","70","null","null","29","null","38","null","0","null","12","null","99","null","123","null","282","277","null","null","252","null","274","null","30","null","40","null",
"1400000US17031823705","Census Tract 8237.05, Cook County, Illinois","4813","null","675","null","4128","null","698","null","133","81","null","null","0","12","null","null","75","null","66","null","0","null","12","null","258","null","278","null","219","137","null","null","23","null","27","null","196","null","136","null",
"1400000US17031823801","Census Tract 8238.01, Cook County, Illinois","5508","null","419","null","4407","null","569","null","165","190","null","null","0","17","null","null","509","null","435","null","0","null","17","null","258","null","323","null","169","183","null","null","111","null","99","null","58","null","141","null",
"1400000US17031823803","Census Tract 8238.03, Cook County, Illinois","7321","null","672","null","6785","null","654","null","222","165","null","null","0","17","null","null","191","null","238","null","0","null","17","null","6","null","12","null","117","65","null","null","28","null","45","null","89","null","46","null",
"1400000US17031823805","Census Tract 8238.05, Cook County, Illinois","3197","null","365","null","2703","null","480","null","72","59","null","null","0","12","null","null","61","null","75","null","0","null","12","null","0","null","12","null","361","364","null","null","119","null","120","null","242","null","281","null",
"1400000US17031823806","Census Tract 8238.06, Cook County, Illinois","4192","null","531","null","3380","null","472","null","142","129","null","null","0","12","null","null","295","null","314","null","0","null","12","null","136","null","112","null","239","267","null","null","169","null","237","null","70","null","67","null",
"1400000US17031823901","Census Tract 8239.01, Cook County, Illinois","4020","null","383","null","3417","null","488","null","112","106","null","null","0","12","null","null","62","null","78","null","0","null","12","null","214","null","212","null","215","153","null","null","22","null","23","null","193","null","152","null",
"1400000US17031823903","Census Tract 8239.03, Cook County, Illinois","4606","null","423","null","4293","null","419","null","120","51","null","null","0","12","null","null","0","null","12","null","0","null","12","null","46","null","62","null","147","120","null","null","87","null","73","null","60","null","79","null",
"1400000US17031823904","Census Tract 8239.04, Cook County, Illinois","3951","null","257","null","3644","null","328","null","2","4","null","null","37","57","null","null","19","null","28","null","0","null","12","null","7","null","10","null","242","299","null","null","207","null","297","null","35","null","53","null",
"1400000US17031824003","Census Tract 8240.03, Cook County, Illinois","6146","null","745","null","5550","null","600","null","7","8","null","null","0","17","null","null","104","null","95","null","0","null","17","null","14","null","23","null","471","364","null","null","329","null","358","null","142","null","111","null",
"1400000US17031824004","Census Tract 8240.04, Cook County, Illinois","4955","null","436","null","4551","null","447","null","223","228","null","null","50","77","null","null","131","null","111","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US17031824005","Census Tract 8240.05, Cook County, Illinois","5601","null","755","null","5312","null","707","null","32","51","null","null","4","8","null","null","119","null","113","null","0","null","17","null","77","null","117","null","57","57","null","null","0","null","17","null","57","null","57","null",
"1400000US17031824006","Census Tract 8240.06, Cook County, Illinois","5856","null","837","null","5329","null","864","null","19","33","null","null","0","17","null","null","203","null","149","null","0","null","17","null","10","null","17","null","295","129","null","null","161","null","141","null","134","null","110","null",
"1400000US17031824105","Census Tract 8241.05, Cook County, Illinois","7269","null","1075","null","6034","null","877","null","99","79","null","null","0","17","null","null","593","null","477","null","0","null","17","null","60","null","64","null","483","441","null","null","361","null","398","null","122","null","153","null",
"1400000US17031824106","Census Tract 8241.06, Cook County, Illinois","6613","null","606","null","6080","null","655","null","207","142","null","null","0","17","null","null","214","null","188","null","0","null","17","null","108","null","140","null","4","7","null","null","4","null","7","null","0","null","17","null",
"1400000US17031824107","Census Tract 8241.07, Cook County, Illinois","7515","null","1394","null","5993","null","1090","null","392","303","null","null","0","17","null","null","107","null","95","null","0","null","17","null","43","null","70","null","980","903","null","null","974","null","904","null","6","null","10","null",
"1400000US17031824113","Census Tract 8241.13, Cook County, Illinois","6678","null","673","null","5588","null","733","null","116","164","null","null","0","17","null","null","206","null","73","null","23","null","41","null","444","null","365","null","301","226","null","null","97","null","132","null","204","null","198","null",
"1400000US17031824114","Census Tract 8241.14, Cook County, Illinois","5161","null","678","null","4020","null","578","null","166","170","null","null","0","17","null","null","835","null","456","null","0","null","17","null","0","null","17","null","140","121","null","null","71","null","100","null","69","null","83","null",
"1400000US17031824115","Census Tract 8241.15, Cook County, Illinois","4001","null","562","null","3534","null","638","null","89","51","null","null","0","12","null","null","309","null","269","null","0","null","12","null","10","null","27","null","59","66","null","null","12","null","20","null","47","null","48","null",
"1400000US17031824116","Census Tract 8241.16, Cook County, Illinois","5576","null","514","null","4228","null","518","null","547","321","null","null","0","17","null","null","423","null","263","null","0","null","17","null","91","null","93","null","287","254","null","null","253","null","251","null","34","null","49","null",
"1400000US17031824119","Census Tract 8241.19, Cook County, Illinois","5393","null","664","null","4737","null","670","null","176","169","null","null","0","17","null","null","186","null","150","null","0","null","17","null","193","null","232","null","101","111","null","null","16","null","26","null","85","null","104","null",
"1400000US17031824121","Census Tract 8241.21, Cook County, Illinois","3170","null","386","null","2861","null","388","null","36","60","null","null","0","12","null","null","49","null","61","null","145","null","190","null","25","null","40","null","54","58","null","null","34","null","45","null","20","null","35","null",
"1400000US17031824122","Census Tract 8241.22, Cook County, Illinois","6203","null","496","null","5409","null","493","null","245","240","null","null","0","17","null","null","178","null","143","null","0","null","17","null","59","null","63","null","312","255","null","null","214","null","206","null","98","null","146","null",
"1400000US17031824123","Census Tract 8241.23, Cook County, Illinois","7417","null","890","null","6040","null","810","null","261","253","null","null","0","17","null","null","179","null","180","null","0","null","17","null","114","null","115","null","823","462","null","null","754","null","454","null","69","null","74","null",
"1400000US17031824124","Census Tract 8241.24, Cook County, Illinois","2815","null","416","null","1766","null","342","null","499","155","null","null","0","12","null","null","194","null","288","null","0","null","12","null","73","null","90","null","283","206","null","null","214","null","179","null","69","null","73","null",
"1400000US17031824125","Census Tract 8241.25, Cook County, Illinois","4559","null","422","null","4145","null","513","null","81","73","null","null","0","12","null","null","131","null","136","null","0","null","12","null","51","null","55","null","151","145","null","null","151","null","145","null","0","null","12","null",
"1400000US17031824126","Census Tract 8241.26, Cook County, Illinois","5566","null","721","null","5220","null","729","null","0","17","null","null","0","17","null","null","259","null","44","null","0","null","17","null","32","null","52","null","55","87","null","null","55","null","87","null","0","null","17","null",
"1400000US17031824127","Census Tract 8241.27, Cook County, Illinois","3926","null","726","null","3486","null","743","null","68","85","null","null","0","12","null","null","85","null","106","null","0","null","12","null","235","null","245","null","52","56","null","null","0","null","12","null","52","null","56","null",
"1400000US17031824128","Census Tract 8241.28, Cook County, Illinois","4566","null","551","null","4280","null","581","null","166","172","null","null","0","12","null","null","14","null","23","null","0","null","12","null","22","null","33","null","84","100","null","null","35","null","56","null","49","null","56","null",
"1400000US17031824129","Census Tract 8241.29, Cook County, Illinois","4038","null","490","null","3692","null","471","null","114","113","null","null","0","12","null","null","80","null","90","null","0","null","12","null","9","null","15","null","143","158","null","null","136","null","157","null","7","null","15","null",
"1400000US17031824300","Census Tract 8243, Cook County, Illinois","4956","null","463","null","385","null","275","null","4450","513","null","null","3","5","null","null","22","null","25","null","0","null","12","null","87","null","100","null","9","14","null","null","0","null","12","null","9","null","14","null",
"1400000US17031824400","Census Tract 8244, Cook County, Illinois","1840","null","284","null","1277","null","240","null","401","155","null","null","0","12","null","null","23","null","25","null","0","null","12","null","48","null","59","null","91","72","null","null","56","null","52","null","35","null","52","null",
"1400000US17031824503","Census Tract 8245.03, Cook County, Illinois","5974","null","435","null","5085","null","472","null","314","258","null","null","0","17","null","null","136","null","112","null","24","null","39","null","168","null","170","null","247","167","null","null","91","null","146","null","156","null","152","null",
"1400000US17031824505","Census Tract 8245.05, Cook County, Illinois","6846","null","835","null","4822","null","766","null","312","199","null","null","0","17","null","null","822","null","425","null","0","null","17","null","109","null","110","null","781","714","null","null","544","null","674","null","237","null","179","null",
"1400000US17031824507","Census Tract 8245.07, Cook County, Illinois","3801","null","412","null","3205","null","406","null","152","190","null","null","0","12","null","null","73","null","65","null","0","null","12","null","237","null","183","null","134","72","null","null","78","null","66","null","56","null","49","null",
"1400000US17031824508","Census Tract 8245.08, Cook County, Illinois","3104","null","529","null","2638","null","480","null","192","136","null","null","0","12","null","null","32","null","50","null","0","null","12","null","56","null","67","null","186","158","null","null","132","null","144","null","54","null","51","null",
"1400000US17031824509","Census Tract 8245.09, Cook County, Illinois","5089","null","1057","null","4467","null","1107","null","267","220","null","null","0","17","null","null","138","null","181","null","0","null","17","null","206","null","172","null","11","23","null","null","11","null","23","null","0","null","17","null",
"1400000US17031824601","Census Tract 8246.01, Cook County, Illinois","4239","null","466","null","3600","null","506","null","176","143","null","null","0","12","null","null","62","null","66","null","0","null","12","null","237","null","174","null","164","102","null","null","44","null","44","null","120","null","98","null",
"1400000US17031824602","Census Tract 8246.02, Cook County, Illinois","6233","null","862","null","4789","null","737","null","383","308","null","null","0","17","null","null","237","null","238","null","0","null","17","null","121","null","156","null","703","693","null","null","565","null","679","null","138","null","129","null",
"1400000US17031824701","Census Tract 8247.01, Cook County, Illinois","3635","null","430","null","2543","null","473","null","364","130","null","null","0","12","null","null","40","null","61","null","0","null","12","null","304","null","227","null","384","257","null","null","165","null","189","null","219","null","180","null",
"1400000US17031824702","Census Tract 8247.02, Cook County, Illinois","5458","null","707","null","3301","null","596","null","470","187","null","null","0","17","null","null","0","null","17","null","0","null","17","null","1161","null","525","null","526","579","null","null","352","null","473","null","174","null","185","null",
"1400000US17031824800","Census Tract 8248, Cook County, Illinois","7575","null","806","null","3610","null","977","null","1639","579","null","null","137","229","null","null","158","null","116","null","0","null","17","null","1710","null","985","null","321","321","null","null","300","null","320","null","21","null","37","null",
"1400000US17031824900","Census Tract 8249, Cook County, Illinois","3071","null","454","null","1167","null","391","null","1765","335","null","null","30","50","null","null","0","null","12","null","0","null","12","null","80","null","122","null","29","29","null","null","0","null","12","null","29","null","29","null",
"1400000US17031825000","Census Tract 8250, Cook County, Illinois","4578","null","643","null","3055","null","562","null","369","166","null","null","0","12","null","null","454","null","240","null","0","null","12","null","433","null","293","null","267","164","null","null","58","null","81","null","209","null","146","null",
"1400000US17031825200","Census Tract 8252, Cook County, Illinois","2066","null","295","null","1228","null","264","null","306","137","null","null","18","26","null","null","116","null","119","null","0","null","12","null","298","null","145","null","100","87","null","null","86","null","85","null","14","null","13","null",
"1400000US17031825302","Census Tract 8253.02, Cook County, Illinois","5714","null","823","null","4314","null","724","null","726","295","null","null","0","17","null","null","220","null","199","null","0","null","17","null","271","null","394","null","183","155","null","null","81","null","117","null","102","null","111","null",
"1400000US17031825303","Census Tract 8253.03, Cook County, Illinois","4123","null","540","null","3301","null","467","null","337","331","null","null","11","19","null","null","32","null","39","null","0","null","12","null","133","null","136","null","309","195","null","null","261","null","189","null","48","null","52","null",
"1400000US17031825304","Census Tract 8253.04, Cook County, Illinois","4363","null","532","null","3793","null","526","null","13","21","null","null","0","12","null","null","158","null","103","null","0","null","12","null","175","null","259","null","224","160","null","null","176","null","150","null","48","null","49","null",
"1400000US17031825400","Census Tract 8254, Cook County, Illinois","5554","null","572","null","3862","null","643","null","374","240","null","null","0","17","null","null","278","null","317","null","0","null","17","null","627","null","551","null","413","401","null","null","394","null","400","null","19","null","30","null",
"1400000US17031825501","Census Tract 8255.01, Cook County, Illinois","5565","null","939","null","375","null","152","null","5096","931","null","null","54","58","null","null","39","null","63","null","0","null","17","null","0","null","17","null","1","3","null","null","1","null","3","null","0","null","17","null",
"1400000US17031825503","Census Tract 8255.03, Cook County, Illinois","6966","null","1237","null","711","null","301","null","5854","1307","null","null","0","17","null","null","83","null","142","null","0","null","17","null","75","null","131","null","243","179","null","null","78","null","133","null","165","null","126","null",
"1400000US17031825504","Census Tract 8255.04, Cook County, Illinois","3362","null","897","null","303","null","175","null","3023","899","null","null","0","12","null","null","0","null","12","null","0","null","12","null","8","null","16","null","28","45","null","null","0","null","12","null","28","null","45","null",
"1400000US17031825505","Census Tract 8255.05, Cook County, Illinois","5582","null","574","null","347","null","141","null","4853","586","null","null","0","17","null","null","248","null","263","null","0","null","17","null","0","null","17","null","134","147","null","null","134","null","147","null","0","null","17","null",
"1400000US17031825600","Census Tract 8256, Cook County, Illinois","5301","null","452","null","698","null","278","null","3803","533","null","null","0","17","null","null","41","null","88","null","0","null","17","null","538","null","503","null","221","137","null","null","189","null","129","null","32","null","49","null",
"1400000US17031825700","Census Tract 8257, Cook County, Illinois","4085","null","23","null","876","null","252","null","2594","335","null","null","4","7","null","null","16","null","19","null","0","null","12","null","521","null","184","null","74","51","null","null","40","null","43","null","34","null","25","null",
"1400000US17031825801","Census Tract 8258.01, Cook County, Illinois","3933","null","711","null","185","null","210","null","3548","702","null","null","0","12","null","null","6","null","11","null","0","null","12","null","8","null","14","null","186","187","null","null","0","null","12","null","186","null","187","null",
"1400000US17031825802","Census Tract 8258.02, Cook County, Illinois","7029","null","1423","null","439","null","257","null","6352","1433","null","null","25","42","null","null","41","null","68","null","0","null","17","null","0","null","17","null","172","177","null","null","172","null","177","null","0","null","17","null",
"1400000US17031825803","Census Tract 8258.03, Cook County, Illinois","5300","null","788","null","444","null","272","null","4738","789","null","null","0","17","null","null","0","null","17","null","0","null","17","null","89","null","121","null","29","44","null","null","0","null","17","null","29","null","44","null",
"1400000US17031825900","Census Tract 8259, Cook County, Illinois","3567","null","867","null","484","null","160","null","2559","870","null","null","0","12","null","null","0","null","12","null","0","null","12","null","481","null","241","null","43","43","null","null","22","null","36","null","21","null","23","null",
"1400000US17031826000","Census Tract 8260, Cook County, Illinois","2789","null","604","null","1330","null","464","null","834","398","null","null","0","12","null","null","0","null","12","null","0","null","12","null","488","null","389","null","137","121","null","null","119","null","121","null","18","null","20","null",
"1400000US17031826100","Census Tract 8261, Cook County, Illinois","5159","null","879","null","1630","null","409","null","3194","817","null","null","0","17","null","null","0","null","17","null","0","null","17","null","323","null","298","null","12","18","null","null","0","null","17","null","12","null","18","null",
"1400000US17031826201","Census Tract 8262.01, Cook County, Illinois","3583","null","651","null","438","null","104","null","2809","460","null","null","0","12","null","null","0","null","12","null","0","null","12","null","260","null","353","null","76","66","null","null","76","null","66","null","0","null","12","null",
"1400000US17031826202","Census Tract 8262.02, Cook County, Illinois","5622","null","853","null","1218","null","446","null","3919","717","null","null","0","17","null","null","32","null","51","null","18","null","31","null","380","null","376","null","55","89","null","null","32","null","50","null","23","null","74","null",
"1400000US17031826301","Census Tract 8263.01, Cook County, Illinois","4364","null","602","null","369","null","178","null","3756","608","null","null","0","12","null","null","14","null","18","null","0","null","12","null","186","null","149","null","39","40","null","null","0","null","12","null","39","null","40","null",
"1400000US17031826303","Census Tract 8263.03, Cook County, Illinois","3835","null","454","null","208","null","149","null","3562","465","null","null","0","12","null","null","0","null","12","null","0","null","12","null","61","null","92","null","4","9","null","null","4","null","9","null","0","null","12","null",
"1400000US17031826304","Census Tract 8263.04, Cook County, Illinois","2931","null","536","null","179","null","138","null","2600","535","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","null","12","null","152","186","null","null","13","null","20","null","139","null","186","null",
"1400000US17031826401","Census Tract 8264.01, Cook County, Illinois","3745","null","734","null","76","null","55","null","3562","735","null","null","11","17","null","null","13","null","20","null","0","null","12","null","74","null","104","null","9","14","null","null","0","null","12","null","9","null","14","null",
"1400000US17031826402","Census Tract 8264.02, Cook County, Illinois","4711","null","789","null","285","null","198","null","4225","829","null","null","0","12","null","null","6","null","15","null","0","null","12","null","28","null","50","null","167","198","null","null","0","null","12","null","167","null","198","null",
"1400000US17031826500","Census Tract 8265, Cook County, Illinois","5608","null","847","null","320","null","155","null","5136","790","null","null","0","17","null","null","21","null","34","null","0","null","17","null","0","null","17","null","131","142","null","null","10","null","17","null","121","null","141","null",
"1400000US17031826600","Census Tract 8266, Cook County, Illinois","5027","null","554","null","403","null","309","null","4091","588","null","null","0","17","null","null","0","null","17","null","0","null","17","null","0","null","17","null","533","718","null","null","36","null","50","null","497","null","669","null",
"1400000US17031826700","Census Tract 8267, Cook County, Illinois","4420","null","552","null","222","null","271","null","4183","597","null","null","12","20","null","null","3","null","5","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null",
