"GEO_ID","NAME","B02001_001E","B02001_001EA","B02001_001M","B02001_001MA","B02001_002E","B02001_002M","B02001_002MA","B02001_002EA","B02001_003E","B02001_003EA","B02001_003M","B02001_003MA","B02001_004E","B02001_004EA","B02001_004M","B02001_004MA","B02001_005E","B02001_005M","B02001_005MA","B02001_005EA","B02001_006E","B02001_006M","B02001_006MA","B02001_006EA","B02001_007E","B02001_007EA","B02001_007M","B02001_007MA","B02001_008E","B02001_008EA","B02001_008M","B02001_008MA","B02001_009E","B02001_009EA","B02001_009M","B02001_009MA","B02001_010E","B02001_010EA","B02001_010M","B02001_010MA",
"Geography","Geographic Area Name","Estimate!!Total","Annotation of Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Estimate!!Total!!White alone","Margin of Error!!Total!!White alone","Annotation of Margin of Error!!Total!!White alone","Annotation of Estimate!!Total!!White alone","Estimate!!Total!!Black or African American alone","Annotation of Estimate!!Total!!Black or African American alone","Margin of Error!!Total!!Black or African American alone","Annotation of Margin of Error!!Total!!Black or African American alone","Estimate!!Total!!American Indian and Alaska Native alone","Annotation of Estimate!!Total!!American Indian and Alaska Native alone","Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total!!American Indian and Alaska Native alone","Estimate!!Total!!Asian alone","Margin of Error!!Total!!Asian alone","Annotation of Margin of Error!!Total!!Asian alone","Annotation of Estimate!!Total!!Asian alone","Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Some other race alone","Annotation of Estimate!!Total!!Some other race alone","Margin of Error!!Total!!Some other race alone","Annotation of Margin of Error!!Total!!Some other race alone","Estimate!!Total!!Two or more races","Annotation of Estimate!!Total!!Two or more races","Margin of Error!!Total!!Two or more races","Annotation of Margin of Error!!Total!!Two or more races","Estimate!!Total!!Two or more races!!Two races including Some other race","Annotation of Estimate!!Total!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Margin of Error!!Total!!Two or more races!!Two races including Some other race","Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races",
"1400000US17031440202","Census Tract 4402.02, Cook County, Illinois","3213","null","320","null","14","22","null","null","3145","null","321","null","0","null","11","null","35","55","null","null","0","11","null","null","0","null","11","null","19","null","31","null","0","null","11","null","19","null","31","null",
"1400000US17031440300","Census Tract 4403, Cook County, Illinois","4577","null","488","null","31","59","null","null","4457","null","531","null","0","null","11","null","0","11","null","null","0","11","null","null","0","null","11","null","89","null","126","null","0","null","11","null","89","null","126","null",
"1400000US17031440600","Census Tract 4406, Cook County, Illinois","1807","null","280","null","0","11","null","null","1807","null","280","null","0","null","11","null","0","11","null","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null",
"1400000US17031440700","Census Tract 4407, Cook County, Illinois","1440","null","218","null","38","42","null","null","1397","null","227","null","0","null","11","null","0","11","null","null","0","11","null","null","0","null","11","null","5","null","8","null","0","null","11","null","5","null","8","null",
"1400000US17031440800","Census Tract 4408, Cook County, Illinois","1693","null","267","null","22","25","null","null","1658","null","278","null","0","null","11","null","13","13","null","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null",
"1400000US17031440900","Census Tract 4409, Cook County, Illinois","2547","null","447","null","2","4","null","null","2515","null","453","null","12","null","19","null","0","11","null","null","0","11","null","null","0","null","11","null","18","null","33","null","0","null","11","null","18","null","33","null",
"1400000US17031450300","Census Tract 4503, Cook County, Illinois","3781","null","502","null","16","25","null","null","3654","null","518","null","0","null","11","null","0","11","null","null","0","11","null","null","0","null","11","null","111","null","99","null","0","null","11","null","111","null","99","null",
"1400000US17031460100","Census Tract 4601, Cook County, Illinois","3424","null","605","null","370","190","null","null","2849","null","588","null","0","null","11","null","62","94","null","null","0","11","null","null","102","null","87","null","41","null","31","null","23","null","24","null","18","null","20","null",
"1400000US17031460200","Census Tract 4602, Cook County, Illinois","2482","null","370","null","1329","258","null","null","925","null","354","null","0","null","11","null","0","11","null","null","0","11","null","null","152","null","108","null","76","null","84","null","76","null","84","null","0","null","11","null",
"1400000US17031460301","Census Tract 4603.01, Cook County, Illinois","3124","null","458","null","846","259","null","null","2179","null","433","null","9","null","13","null","0","11","null","null","9","14","null","null","39","null","43","null","42","null","48","null","42","null","48","null","0","null","11","null",
"1400000US17031460302","Census Tract 4603.02, Cook County, Illinois","3483","null","529","null","140","95","null","null","3179","null","548","null","0","null","11","null","0","11","null","null","0","11","null","null","146","null","173","null","18","null","37","null","18","null","37","null","0","null","11","null",
"1400000US17031460400","Census Tract 4604, Cook County, Illinois","3374","null","559","null","72","59","null","null","3286","null","567","null","0","null","11","null","0","11","null","null","0","11","null","null","0","null","11","null","16","null","26","null","0","null","11","null","16","null","26","null",
"1400000US17031460500","Census Tract 4605, Cook County, Illinois","5647","null","662","null","34","41","null","null","5613","null","662","null","0","null","15","null","0","15","null","null","0","15","null","null","0","null","15","null","0","null","15","null","0","null","15","null","0","null","15","null",
"1400000US17031460600","Census Tract 4606, Cook County, Illinois","1008","null","195","null","207","135","null","null","801","null","166","null","0","null","11","null","0","11","null","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null",
"1400000US17031460700","Census Tract 4607, Cook County, Illinois","2636","null","447","null","869","309","null","null","1454","null","337","null","0","null","11","null","18","29","null","null","0","11","null","null","208","null","162","null","87","null","89","null","40","null","63","null","47","null","65","null",
"1400000US17031461000","Census Tract 4610, Cook County, Illinois","1313","null","169","null","273","132","null","null","828","null","134","null","0","null","11","null","0","11","null","null","0","11","null","null","207","null","68","null","5","null","7","null","5","null","7","null","0","null","11","null",
"1400000US17031470100","Census Tract 4701, Cook County, Illinois","2336","null","433","null","47","61","null","null","2265","null","430","null","0","null","11","null","0","11","null","null","0","11","null","null","0","null","11","null","24","null","28","null","0","null","11","null","24","null","28","null",
