"GEO_ID","NAME","B02001_001E","B02001_001EA","B02001_001M","B02001_001MA","B02001_002E","B02001_002M","B02001_002MA","B02001_002EA","B02001_003E","B02001_003M","B02001_003MA","B02001_003EA","B02001_004E","B02001_004M","B02001_004MA","B02001_004EA","B02001_005E","B02001_005M","B02001_005MA","B02001_005EA","B02001_006E","B02001_006EA","B02001_006M","B02001_006MA","B02001_007E","B02001_007EA","B02001_007M","B02001_007MA","B02001_008E","B02001_008M","B02001_008MA","B02001_008EA","B02001_009E","B02001_009M","B02001_009MA","B02001_009EA","B02001_010E","B02001_010M","B02001_010MA","B02001_010EA",
"Geography","Geographic Area Name","Estimate!!Total","Annotation of Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Estimate!!Total!!White alone","Margin of Error!!Total!!White alone","Annotation of Margin of Error!!Total!!White alone","Annotation of Estimate!!Total!!White alone","Estimate!!Total!!Black or African American alone","Margin of Error!!Total!!Black or African American alone","Annotation of Margin of Error!!Total!!Black or African American alone","Annotation of Estimate!!Total!!Black or African American alone","Estimate!!Total!!American Indian and Alaska Native alone","Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Estimate!!Total!!American Indian and Alaska Native alone","Estimate!!Total!!Asian alone","Margin of Error!!Total!!Asian alone","Annotation of Margin of Error!!Total!!Asian alone","Annotation of Estimate!!Total!!Asian alone","Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Some other race alone","Annotation of Estimate!!Total!!Some other race alone","Margin of Error!!Total!!Some other race alone","Annotation of Margin of Error!!Total!!Some other race alone","Estimate!!Total!!Two or more races","Margin of Error!!Total!!Two or more races","Annotation of Margin of Error!!Total!!Two or more races","Annotation of Estimate!!Total!!Two or more races","Estimate!!Total!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Estimate!!Total!!Two or more races!!Two races including Some other race","Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races",
"1400000US17031816800","Census Tract 8168, Cook County, Illinois","5371","null","72","null","2682","315","null","null","1784","235","null","null","27","28","null","null","254","148","null","null","14","null","24","null","515","null","276","null","95","70","null","null","6","9","null","null","89","70","null","null",
"1400000US17031816900","Census Tract 8169, Cook County, Illinois","5496","null","501","null","1010","263","null","null","3813","550","null","null","53","90","null","null","105","90","null","null","0","null","15","null","258","null","242","null","257","181","null","null","88","99","null","null","169","149","null","null",
"1400000US17031817000","Census Tract 8170, Cook County, Illinois","5447","null","393","null","1204","318","null","null","3865","409","null","null","0","15","null","null","3","7","null","null","0","null","15","null","357","null","236","null","18","27","null","null","16","27","null","null","2","3","null","null",
"1400000US17031817101","Census Tract 8171.01, Cook County, Illinois","4782","null","411","null","461","285","null","null","4060","412","null","null","0","11","null","null","84","78","null","null","0","null","11","null","58","null","59","null","119","126","null","null","69","108","null","null","50","70","null","null",
"1400000US17031817102","Census Tract 8171.02, Cook County, Illinois","3421","null","396","null","372","301","null","null","2569","418","null","null","0","11","null","null","0","11","null","null","0","null","11","null","435","null","341","null","45","62","null","null","0","11","null","null","45","62","null","null",
"1400000US17031817200","Census Tract 8172, Cook County, Illinois","4533","null","437","null","412","311","null","null","3291","497","null","null","40","59","null","null","0","11","null","null","0","null","11","null","502","null","211","null","288","202","null","null","170","143","null","null","118","99","null","null",
"1400000US17031817300","Census Tract 8173, Cook County, Illinois","2514","null","290","null","384","258","null","null","1805","250","null","null","0","11","null","null","1","3","null","null","0","null","11","null","258","null","202","null","66","51","null","null","0","11","null","null","66","51","null","null",
"1400000US17031817400","Census Tract 8174, Cook County, Illinois","4077","null","406","null","1683","388","null","null","1295","269","null","null","0","11","null","null","57","97","null","null","0","null","11","null","1012","null","434","null","30","29","null","null","0","11","null","null","30","29","null","null",
"1400000US17031817500","Census Tract 8175, Cook County, Illinois","3654","null","429","null","528","395","null","null","2686","362","null","null","0","11","null","null","59","88","null","null","0","null","11","null","381","null","213","null","0","11","null","null","0","11","null","null","0","11","null","null",
"1400000US17031817600","Census Tract 8176, Cook County, Illinois","4028","null","411","null","549","234","null","null","3360","390","null","null","0","11","null","null","0","11","null","null","0","null","11","null","72","null","121","null","47","56","null","null","0","11","null","null","47","56","null","null",
"1400000US17031817700","Census Tract 8177, Cook County, Illinois","5223","null","406","null","455","271","null","null","4691","484","null","null","0","15","null","null","8","13","null","null","0","null","15","null","69","null","112","null","0","15","null","null","0","15","null","null","0","15","null","null",
"1400000US17031817900","Census Tract 8179, Cook County, Illinois","5594","null","275","null","1058","241","null","null","4385","407","null","null","0","15","null","null","68","67","null","null","0","null","15","null","25","null","32","null","58","98","null","null","0","15","null","null","58","98","null","null",
"1400000US17031818000","Census Tract 8180, Cook County, Illinois","4340","null","288","null","1696","276","null","null","1947","289","null","null","39","63","null","null","398","297","null","null","0","null","11","null","183","null","173","null","77","59","null","null","50","49","null","null","27","31","null","null",
"1400000US17031818100","Census Tract 8181, Cook County, Illinois","2514","null","233","null","1734","170","null","null","416","271","null","null","0","11","null","null","127","81","null","null","0","null","11","null","178","null","95","null","59","49","null","null","13","13","null","null","46","41","null","null",
"1400000US17031818200","Census Tract 8182, Cook County, Illinois","4559","null","298","null","2777","307","null","null","1299","222","null","null","10","15","null","null","47","41","null","null","0","null","11","null","125","null","108","null","301","214","null","null","142","166","null","null","159","132","null","null",
"1400000US17031818300","Census Tract 8183, Cook County, Illinois","6137","null","326","null","2186","401","null","null","2591","370","null","null","0","15","null","null","71","69","null","null","0","null","15","null","1229","null","372","null","60","70","null","null","0","15","null","null","60","70","null","null",
"1400000US17031818401","Census Tract 8184.01, Cook County, Illinois","3497","null","283","null","2209","265","null","null","901","194","null","null","8","13","null","null","89","80","null","null","0","null","11","null","258","null","241","null","32","40","null","null","0","11","null","null","32","40","null","null",
"1400000US17031818402","Census Tract 8184.02, Cook County, Illinois","3235","null","263","null","2044","314","null","null","603","172","null","null","0","11","null","null","80","55","null","null","0","null","11","null","458","null","176","null","50","45","null","null","0","11","null","null","50","45","null","null",
"1400000US17031818500","Census Tract 8185, Cook County, Illinois","5304","null","376","null","3894","415","null","null","594","316","null","null","0","15","null","null","240","153","null","null","0","null","15","null","275","null","194","null","301","269","null","null","255","271","null","null","46","55","null","null",
"1400000US17031818600","Census Tract 8186, Cook County, Illinois","4812","null","251","null","4437","301","null","null","296","293","null","null","0","11","null","null","53","48","null","null","0","null","11","null","0","null","11","null","26","36","null","null","0","11","null","null","26","36","null","null",
"1400000US17031818700","Census Tract 8187, Cook County, Illinois","3538","null","215","null","3340","243","null","null","19","25","null","null","12","34","null","null","15","18","null","null","0","null","11","null","127","null","124","null","25","29","null","null","0","11","null","null","25","29","null","null",
"1400000US17031818800","Census Tract 8188, Cook County, Illinois","5626","null","211","null","5340","270","null","null","101","95","null","null","0","15","null","null","123","177","null","null","0","null","15","null","44","null","59","null","18","23","null","null","0","15","null","null","18","23","null","null",
"1400000US17031818900","Census Tract 8189, Cook County, Illinois","4802","null","267","null","4438","336","null","null","140","76","null","null","0","11","null","null","78","61","null","null","0","null","11","null","129","null","135","null","17","20","null","null","0","11","null","null","17","20","null","null",
"1400000US17031819000","Census Tract 8190, Cook County, Illinois","4465","null","252","null","4386","254","null","null","11","18","null","null","0","11","null","null","0","11","null","null","0","null","11","null","37","null","39","null","31","27","null","null","12","18","null","null","19","20","null","null",
"1400000US17031819100","Census Tract 8191, Cook County, Illinois","4856","null","244","null","3973","358","null","null","337","168","null","null","0","11","null","null","81","85","null","null","0","null","11","null","243","null","190","null","222","113","null","null","27","33","null","null","195","104","null","null",
"1400000US17031819200","Census Tract 8192, Cook County, Illinois","5746","null","244","null","5118","296","null","null","135","136","null","null","8","18","null","null","124","135","null","null","0","null","15","null","256","null","167","null","105","89","null","null","48","57","null","null","57","67","null","null",
"1400000US17031819300","Census Tract 8193, Cook County, Illinois","2890","null","264","null","2337","305","null","null","183","208","null","null","0","11","null","null","32","38","null","null","0","null","11","null","202","null","132","null","136","90","null","null","96","73","null","null","40","41","null","null",
"1400000US17031819400","Census Tract 8194, Cook County, Illinois","5350","null","265","null","4143","523","null","null","577","475","null","null","121","109","null","null","37","59","null","null","0","null","15","null","332","null","221","null","140","113","null","null","115","110","null","null","25","32","null","null",
"1400000US17031819500","Census Tract 8195, Cook County, Illinois","3095","null","204","null","2190","257","null","null","744","172","null","null","0","11","null","null","87","67","null","null","0","null","11","null","21","null","30","null","53","62","null","null","8","15","null","null","45","60","null","null",
"1400000US17031819600","Census Tract 8196, Cook County, Illinois","3793","null","224","null","3521","176","null","null","212","216","null","null","0","11","null","null","17","19","null","null","0","null","11","null","0","null","11","null","43","42","null","null","25","29","null","null","18","30","null","null",
"1400000US17031819700","Census Tract 8197, Cook County, Illinois","5960","null","216","null","5657","257","null","null","25","45","null","null","0","15","null","null","204","135","null","null","0","null","15","null","12","null","18","null","62","47","null","null","0","15","null","null","62","47","null","null",
"1400000US17031819801","Census Tract 8198.01, Cook County, Illinois","5547","null","204","null","5399","217","null","null","0","15","null","null","6","10","null","null","57","48","null","null","0","null","15","null","0","null","15","null","85","75","null","null","0","15","null","null","85","75","null","null",
"1400000US17031819802","Census Tract 8198.02, Cook County, Illinois","2694","null","138","null","2570","154","null","null","5","7","null","null","6","9","null","null","62","60","null","null","0","null","11","null","21","null","19","null","30","33","null","null","23","29","null","null","7","10","null","null",
"1400000US17031819900","Census Tract 8199, Cook County, Illinois","3474","null","158","null","3423","170","null","null","0","11","null","null","0","11","null","null","8","13","null","null","0","null","11","null","0","null","11","null","43","49","null","null","0","11","null","null","43","49","null","null",
"1400000US17031820000","Census Tract 8200, Cook County, Illinois","2263","null","218","null","1947","207","null","null","25","22","null","null","0","11","null","null","280","142","null","null","0","null","11","null","0","null","11","null","11","11","null","null","0","11","null","null","11","11","null","null",
"1400000US17031820101","Census Tract 8201.01, Cook County, Illinois","6834","null","482","null","6283","568","null","null","96","83","null","null","0","15","null","null","280","156","null","null","0","null","15","null","0","null","15","null","175","158","null","null","0","15","null","null","175","158","null","null",
"1400000US17031820103","Census Tract 8201.03, Cook County, Illinois","4324","null","253","null","3991","251","null","null","109","58","null","null","0","11","null","null","79","50","null","null","0","null","11","null","115","null","107","null","30","28","null","null","7","12","null","null","23","25","null","null",
"1400000US17031820104","Census Tract 8201.04, Cook County, Illinois","4229","null","254","null","3704","363","null","null","282","220","null","null","20","30","null","null","42","48","null","null","0","null","11","null","98","null","128","null","83","70","null","null","12","25","null","null","71","71","null","null",
"1400000US17031820201","Census Tract 8202.01, Cook County, Illinois","8091","null","441","null","7071","547","null","null","109","131","null","null","0","15","null","null","637","179","null","null","0","null","15","null","129","null","146","null","145","166","null","null","0","15","null","null","145","166","null","null",
"1400000US17031820202","Census Tract 8202.02, Cook County, Illinois","3308","null","311","null","2885","279","null","null","55","48","null","null","27","31","null","null","17","18","null","null","0","null","11","null","308","null","173","null","16","17","null","null","0","11","null","null","16","17","null","null",
"1400000US17031820300","Census Tract 8203, Cook County, Illinois","5298","null","393","null","3901","535","null","null","165","114","null","null","0","15","null","null","152","141","null","null","0","null","15","null","997","null","403","null","83","95","null","null","54","88","null","null","29","41","null","null",
"1400000US17031820400","Census Tract 8204, Cook County, Illinois","6111","null","388","null","3919","564","null","null","1029","295","null","null","0","15","null","null","86","98","null","null","0","null","15","null","1058","null","400","null","19","30","null","null","0","15","null","null","19","30","null","null",
"1400000US17031820501","Census Tract 8205.01, Cook County, Illinois","6228","null","393","null","5526","434","null","null","274","287","null","null","3","5","null","null","255","232","null","null","0","null","15","null","168","null","183","null","2","4","null","null","2","4","null","null","0","15","null","null",
"1400000US17031820502","Census Tract 8205.02, Cook County, Illinois","5083","null","297","null","4169","408","null","null","118","54","null","null","0","15","null","null","235","164","null","null","0","null","15","null","505","null","283","null","56","38","null","null","0","15","null","null","56","38","null","null",
"1400000US17031820603","Census Tract 8206.03, Cook County, Illinois","5415","null","532","null","4467","570","null","null","479","351","null","null","8","13","null","null","110","99","null","null","0","null","15","null","156","null","145","null","195","158","null","null","121","146","null","null","74","60","null","null",
"1400000US17031820604","Census Tract 8206.04, Cook County, Illinois","4105","null","375","null","3519","445","null","null","60","58","null","null","0","11","null","null","0","11","null","null","0","null","11","null","339","null","218","null","187","147","null","null","96","97","null","null","91","113","null","null",
"1400000US17031820605","Census Tract 8206.05, Cook County, Illinois","4213","null","394","null","1814","278","null","null","2207","379","null","null","0","11","null","null","0","11","null","null","0","null","11","null","121","null","89","null","71","49","null","null","46","39","null","null","25","28","null","null",
"1400000US17031820606","Census Tract 8206.06, Cook County, Illinois","3801","null","338","null","3432","343","null","null","72","50","null","null","0","11","null","null","48","45","null","null","0","null","11","null","153","null","155","null","96","73","null","null","0","11","null","null","96","73","null","null",
"1400000US17031820700","Census Tract 8207, Cook County, Illinois","6778","null","38","null","4922","513","null","null","12","27","null","null","142","223","null","null","176","216","null","null","0","null","15","null","1316","null","506","null","210","229","null","null","83","91","null","null","127","139","null","null",
"1400000US17031820800","Census Tract 8208, Cook County, Illinois","4216","null","284","null","3060","354","null","null","165","167","null","null","0","11","null","null","48","42","null","null","0","null","11","null","869","null","295","null","74","47","null","null","50","41","null","null","24","23","null","null",
"1400000US17031820901","Census Tract 8209.01, Cook County, Illinois","5533","null","418","null","4835","501","null","null","136","115","null","null","37","55","null","null","96","106","null","null","0","null","15","null","387","null","288","null","42","48","null","null","42","48","null","null","0","15","null","null",
"1400000US17031820902","Census Tract 8209.02, Cook County, Illinois","4869","null","457","null","3567","443","null","null","243","249","null","null","47","75","null","null","133","124","null","null","0","null","11","null","730","null","299","null","149","149","null","null","137","147","null","null","12","20","null","null",
"1400000US17031821001","Census Tract 8210.01, Cook County, Illinois","5144","null","360","null","4478","392","null","null","139","100","null","null","0","15","null","null","125","134","null","null","0","null","15","null","338","null","244","null","64","79","null","null","45","77","null","null","19","22","null","null",
"1400000US17031821002","Census Tract 8210.02, Cook County, Illinois","5582","null","355","null","4895","384","null","null","113","93","null","null","0","15","null","null","23","37","null","null","0","null","15","null","487","null","292","null","64","88","null","null","0","15","null","null","64","88","null","null",
"1400000US17031821101","Census Tract 8211.01, Cook County, Illinois","4533","null","352","null","3794","424","null","null","71","39","null","null","0","11","null","null","107","78","null","null","0","null","11","null","494","null","297","null","67","50","null","null","34","38","null","null","33","33","null","null",
"1400000US17031821102","Census Tract 8211.02, Cook County, Illinois","4282","null","263","null","3521","409","null","null","68","54","null","null","0","11","null","null","12","19","null","null","0","null","11","null","535","null","350","null","146","131","null","null","21","37","null","null","125","122","null","null",
"1400000US17031821200","Census Tract 8212, Cook County, Illinois","6008","null","648","null","1478","402","null","null","2547","469","null","null","20","31","null","null","1","2","null","null","0","null","15","null","1740","null","560","null","222","189","null","null","33","38","null","null","189","194","null","null",
"1400000US17031821300","Census Tract 8213, Cook County, Illinois","5778","null","552","null","2321","611","null","null","1715","348","null","null","0","15","null","null","60","80","null","null","0","null","15","null","1619","null","528","null","63","66","null","null","14","23","null","null","49","59","null","null",
"1400000US17031821401","Census Tract 8214.01, Cook County, Illinois","3934","null","398","null","462","360","null","null","3298","521","null","null","0","11","null","null","0","11","null","null","0","null","11","null","79","null","122","null","95","93","null","null","0","11","null","null","95","93","null","null",
"1400000US17031821402","Census Tract 8214.02, Cook County, Illinois","3221","null","351","null","136","91","null","null","3024","352","null","null","0","11","null","null","0","11","null","null","0","null","11","null","31","null","49","null","30","30","null","null","0","11","null","null","30","30","null","null",
"1400000US17031821500","Census Tract 8215, Cook County, Illinois","1847","null","287","null","70","74","null","null","1730","289","null","null","0","11","null","null","0","11","null","null","0","null","11","null","16","null","22","null","31","24","null","null","0","11","null","null","31","24","null","null",
"1400000US17031821600","Census Tract 8216, Cook County, Illinois","4566","null","241","null","2340","235","null","null","1819","293","null","null","0","11","null","null","0","11","null","null","0","null","11","null","291","null","200","null","116","96","null","null","0","11","null","null","116","96","null","null",
"1400000US17031821700","Census Tract 8217, Cook County, Illinois","4867","null","219","null","4068","289","null","null","772","253","null","null","0","11","null","null","0","11","null","null","0","null","11","null","7","null","11","null","20","30","null","null","0","11","null","null","20","30","null","null",
"1400000US17031821800","Census Tract 8218, Cook County, Illinois","5432","null","265","null","3837","280","null","null","1229","285","null","null","0","15","null","null","2","4","null","null","0","null","15","null","225","null","195","null","139","127","null","null","0","15","null","null","139","127","null","null",
"1400000US17031821900","Census Tract 8219, Cook County, Illinois","4984","null","235","null","3831","339","null","null","901","141","null","null","0","11","null","null","136","160","null","null","0","null","11","null","116","null","130","null","0","11","null","null","0","11","null","null","0","11","null","null",
"1400000US17031822000","Census Tract 8220, Cook County, Illinois","4343","null","18","null","4173","216","null","null","16","27","null","null","0","11","null","null","1","3","null","null","0","null","11","null","95","null","127","null","58","90","null","null","58","90","null","null","0","11","null","null",
"1400000US17031822101","Census Tract 8221.01, Cook County, Illinois","4278","null","183","null","3511","239","null","null","217","113","null","null","0","11","null","null","16","17","null","null","0","null","11","null","422","null","163","null","112","109","null","null","0","11","null","null","112","109","null","null",
"1400000US17031822102","Census Tract 8221.02, Cook County, Illinois","4700","null","575","null","3257","528","null","null","823","255","null","null","0","11","null","null","43","41","null","null","0","null","11","null","395","null","294","null","182","198","null","null","59","107","null","null","123","161","null","null",
"1400000US17031822200","Census Tract 8222, Cook County, Illinois","4161","null","358","null","3522","343","null","null","70","80","null","null","22","34","null","null","0","11","null","null","0","null","11","null","496","null","313","null","51","53","null","null","10","17","null","null","41","51","null","null",
"1400000US17031822301","Census Tract 8223.01, Cook County, Illinois","3907","null","338","null","3366","341","null","null","137","159","null","null","10","15","null","null","56","54","null","null","0","null","11","null","175","null","141","null","163","122","null","null","109","114","null","null","54","35","null","null",
"1400000US17031822302","Census Tract 8223.02, Cook County, Illinois","4678","null","325","null","3624","395","null","null","387","238","null","null","7","12","null","null","288","286","null","null","0","null","11","null","269","null","200","null","103","72","null","null","65","63","null","null","38","35","null","null",
"1400000US17031822400","Census Tract 8224, Cook County, Illinois","6179","null","468","null","5311","625","null","null","209","175","null","null","48","73","null","null","230","263","null","null","0","null","15","null","357","null","281","null","24","42","null","null","24","42","null","null","0","15","null","null",
"1400000US17031822500","Census Tract 8225, Cook County, Illinois","4528","null","251","null","4113","312","null","null","215","167","null","null","1","6","null","null","67","75","null","null","0","null","11","null","83","null","100","null","49","45","null","null","39","49","null","null","10","15","null","null",
"1400000US17031822601","Census Tract 8226.01, Cook County, Illinois","4747","null","365","null","4348","383","null","null","78","62","null","null","0","11","null","null","43","29","null","null","0","null","11","null","158","null","199","null","120","94","null","null","29","50","null","null","91","67","null","null",
"1400000US17031822602","Census Tract 8226.02, Cook County, Illinois","7417","null","509","null","5645","548","null","null","741","430","null","null","0","15","null","null","430","228","null","null","0","null","15","null","427","null","314","null","174","142","null","null","95","128","null","null","79","60","null","null",
"1400000US17031822701","Census Tract 8227.01, Cook County, Illinois","4338","null","390","null","3638","382","null","null","364","152","null","null","0","11","null","null","94","118","null","null","0","null","11","null","225","null","241","null","17","27","null","null","0","11","null","null","17","27","null","null",
"1400000US17031822702","Census Tract 8227.02, Cook County, Illinois","3285","null","258","null","2527","278","null","null","475","230","null","null","0","11","null","null","47","43","null","null","0","null","11","null","220","null","134","null","16","27","null","null","0","11","null","null","16","27","null","null",
"1400000US17031822801","Census Tract 8228.01, Cook County, Illinois","3012","null","348","null","2190","327","null","null","136","93","null","null","0","11","null","null","53","55","null","null","0","null","11","null","269","null","161","null","364","328","null","null","113","168","null","null","251","265","null","null",
"1400000US17031822802","Census Tract 8228.02, Cook County, Illinois","3394","null","240","null","3108","333","null","null","168","166","null","null","0","11","null","null","30","34","null","null","0","null","11","null","56","null","73","null","32","42","null","null","25","40","null","null","7","12","null","null",
"1400000US17031822900","Census Tract 8229, Cook County, Illinois","2094","null","270","null","1812","261","null","null","130","116","null","null","0","11","null","null","35","46","null","null","0","null","11","null","89","null","129","null","28","43","null","null","0","11","null","null","28","43","null","null",
"1400000US17031823001","Census Tract 8230.01, Cook County, Illinois","6431","null","518","null","4388","495","null","null","1276","442","null","null","0","15","null","null","297","229","null","null","0","null","15","null","377","null","369","null","93","78","null","null","0","15","null","null","93","78","null","null",
"1400000US17031823002","Census Tract 8230.02, Cook County, Illinois","5735","null","475","null","5205","531","null","null","195","223","null","null","0","15","null","null","110","93","null","null","16","null","28","null","22","null","27","null","187","153","null","null","0","15","null","null","187","153","null","null",
"1400000US17031823101","Census Tract 8231.01, Cook County, Illinois","4517","null","270","null","3996","318","null","null","180","206","null","null","0","11","null","null","152","140","null","null","0","null","11","null","133","null","185","null","56","71","null","null","0","11","null","null","56","71","null","null",
"1400000US17031823102","Census Tract 8231.02, Cook County, Illinois","3558","null","273","null","3313","306","null","null","6","11","null","null","0","11","null","null","9","17","null","null","0","null","11","null","230","null","278","null","0","11","null","null","0","11","null","null","0","11","null","null",
"1400000US17031823200","Census Tract 8232, Cook County, Illinois","4560","null","349","null","4279","342","null","null","195","131","null","null","8","14","null","null","30","34","null","null","0","null","11","null","28","null","33","null","20","25","null","null","0","11","null","null","20","25","null","null",
"1400000US17031823302","Census Tract 8233.02, Cook County, Illinois","6679","null","612","null","3280","932","null","null","2086","510","null","null","28","45","null","null","0","15","null","null","0","null","15","null","1167","null","897","null","118","161","null","null","0","15","null","null","118","161","null","null",
"1400000US17031823303","Census Tract 8233.03, Cook County, Illinois","4537","null","463","null","3086","465","null","null","704","327","null","null","0","11","null","null","25","33","null","null","0","null","11","null","533","null","297","null","189","179","null","null","148","172","null","null","41","49","null","null",
"1400000US17031823304","Census Tract 8233.04, Cook County, Illinois","5900","null","508","null","4347","553","null","null","831","296","null","null","0","15","null","null","65","66","null","null","0","null","15","null","510","null","261","null","147","114","null","null","128","112","null","null","19","26","null","null",
"1400000US17031823400","Census Tract 8234, Cook County, Illinois","5237","null","430","null","2425","438","null","null","1154","267","null","null","14","18","null","null","8","13","null","null","0","null","15","null","1213","null","313","null","423","230","null","null","124","137","null","null","299","225","null","null",
"1400000US17031823500","Census Tract 8235, Cook County, Illinois","4694","null","402","null","2503","510","null","null","759","203","null","null","120","91","null","null","34","48","null","null","0","null","11","null","1024","null","476","null","254","209","null","null","37","51","null","null","217","218","null","null",
"1400000US17031823602","Census Tract 8236.02, Cook County, Illinois","6139","null","342","null","5788","360","null","null","138","73","null","null","0","15","null","null","107","99","null","null","0","null","15","null","55","null","66","null","51","60","null","null","0","15","null","null","51","60","null","null",
"1400000US17031823603","Census Tract 8236.03, Cook County, Illinois","2417","null","355","null","530","194","null","null","1058","277","null","null","45","70","null","null","0","11","null","null","0","null","11","null","730","null","302","null","54","52","null","null","26","28","null","null","28","41","null","null",
"1400000US17031823604","Census Tract 8236.04, Cook County, Illinois","3563","null","254","null","3423","259","null","null","67","82","null","null","0","11","null","null","65","54","null","null","0","null","11","null","0","null","11","null","8","14","null","null","8","14","null","null","0","11","null","null",
"1400000US17031823605","Census Tract 8236.05, Cook County, Illinois","4017","null","191","null","3698","199","null","null","143","72","null","null","6","14","null","null","78","43","null","null","0","null","11","null","23","null","27","null","69","56","null","null","30","34","null","null","39","42","null","null",
"1400000US17031823702","Census Tract 8237.02, Cook County, Illinois","6456","null","419","null","5228","525","null","null","775","308","null","null","15","23","null","null","84","73","null","null","0","null","15","null","171","null","130","null","183","181","null","null","183","181","null","null","0","15","null","null",
"1400000US17031823703","Census Tract 8237.03, Cook County, Illinois","7648","null","571","null","6937","710","null","null","94","92","null","null","0","15","null","null","485","285","null","null","0","null","15","null","50","null","60","null","82","113","null","null","61","107","null","null","21","33","null","null",
"1400000US17031823704","Census Tract 8237.04, Cook County, Illinois","4312","null","394","null","3950","452","null","null","52","47","null","null","0","11","null","null","33","39","null","null","0","null","11","null","234","null","151","null","43","57","null","null","10","28","null","null","33","51","null","null",
"1400000US17031823705","Census Tract 8237.05, Cook County, Illinois","4785","null","378","null","4103","432","null","null","454","270","null","null","0","11","null","null","49","56","null","null","12","null","19","null","98","null","115","null","69","73","null","null","0","11","null","null","69","73","null","null",
"1400000US17031823801","Census Tract 8238.01, Cook County, Illinois","5295","null","376","null","4785","453","null","null","22","17","null","null","0","15","null","null","214","212","null","null","0","null","15","null","37","null","35","null","237","187","null","null","156","149","null","null","81","95","null","null",
"1400000US17031823803","Census Tract 8238.03, Cook County, Illinois","6935","null","351","null","6242","508","null","null","93","78","null","null","0","15","null","null","339","258","null","null","0","null","15","null","86","null","125","null","175","153","null","null","23","37","null","null","152","153","null","null",
"1400000US17031823805","Census Tract 8238.05, Cook County, Illinois","2852","null","188","null","2734","187","null","null","25","33","null","null","0","11","null","null","38","52","null","null","0","null","11","null","14","null","16","null","41","39","null","null","0","11","null","null","41","39","null","null",
"1400000US17031823806","Census Tract 8238.06, Cook County, Illinois","3744","null","237","null","3433","254","null","null","86","68","null","null","11","17","null","null","16","28","null","null","0","null","11","null","177","null","184","null","21","28","null","null","0","11","null","null","21","28","null","null",
"1400000US17031823901","Census Tract 8239.01, Cook County, Illinois","3808","null","310","null","3340","330","null","null","29","20","null","null","67","96","null","null","283","148","null","null","7","null","12","null","10","null","16","null","72","62","null","null","33","48","null","null","39","41","null","null",
"1400000US17031823903","Census Tract 8239.03, Cook County, Illinois","4694","null","304","null","4417","390","null","null","123","127","null","null","0","11","null","null","0","11","null","null","0","null","11","null","51","null","49","null","103","149","null","null","0","11","null","null","103","149","null","null",
"1400000US17031823904","Census Tract 8239.04, Cook County, Illinois","4283","null","309","null","4168","303","null","null","15","22","null","null","15","26","null","null","65","60","null","null","0","null","11","null","0","null","11","null","20","25","null","null","0","11","null","null","20","25","null","null",
"1400000US17031824003","Census Tract 8240.03, Cook County, Illinois","6438","null","335","null","6180","307","null","null","5","11","null","null","36","62","null","null","70","72","null","null","0","null","15","null","12","null","20","null","135","111","null","null","0","15","null","null","135","111","null","null",
"1400000US17031824004","Census Tract 8240.04, Cook County, Illinois","5571","null","426","null","5166","477","null","null","128","164","null","null","0","15","null","null","233","288","null","null","0","null","15","null","44","null","69","null","0","15","null","null","0","15","null","null","0","15","null","null",
"1400000US17031824005","Census Tract 8240.05, Cook County, Illinois","5609","null","268","null","5170","274","null","null","92","95","null","null","0","15","null","null","129","89","null","null","0","null","15","null","84","null","100","null","134","98","null","null","76","83","null","null","58","59","null","null",
"1400000US17031824006","Census Tract 8240.06, Cook County, Illinois","4051","null","276","null","3909","297","null","null","34","53","null","null","0","11","null","null","12","19","null","null","0","null","11","null","21","null","23","null","75","71","null","null","64","73","null","null","11","18","null","null",
"1400000US17031824105","Census Tract 8241.05, Cook County, Illinois","6505","null","284","null","6057","354","null","null","15","24","null","null","0","15","null","null","120","98","null","null","0","null","15","null","147","null","183","null","166","137","null","null","61","94","null","null","105","113","null","null",
"1400000US17031824106","Census Tract 8241.06, Cook County, Illinois","6943","null","428","null","6064","520","null","null","385","304","null","null","0","15","null","null","141","188","null","null","0","null","15","null","0","null","15","null","353","216","null","null","0","15","null","null","353","216","null","null",
"1400000US17031824107","Census Tract 8241.07, Cook County, Illinois","6731","null","412","null","5969","531","null","null","421","281","null","null","0","15","null","null","35","77","null","null","0","null","15","null","213","null","208","null","93","31","null","null","12","19","null","null","81","25","null","null",
