"GEO_ID","NAME","B02001_001E","B02001_001EA","B02001_001M","B02001_001MA","B02001_002E","B02001_002EA","B02001_002M","B02001_002MA","B02001_003E","B02001_003M","B02001_003MA","B02001_003EA","B02001_004E","B02001_004EA","B02001_004M","B02001_004MA","B02001_005E","B02001_005EA","B02001_005M","B02001_005MA","B02001_006E","B02001_006EA","B02001_006M","B02001_006MA","B02001_007E","B02001_007EA","B02001_007M","B02001_007MA","B02001_008E","B02001_008EA","B02001_008M","B02001_008MA","B02001_009E","B02001_009EA","B02001_009M","B02001_009MA","B02001_010E","B02001_010EA","B02001_010M","B02001_010MA",
"Geography","Geographic Area Name","Estimate!!Total:","Annotation of Estimate!!Total:","Margin of Error!!Total:","Annotation of Margin of Error!!Total:","Estimate!!Total:!!White alone","Annotation of Estimate!!Total:!!White alone","Margin of Error!!Total:!!White alone","Annotation of Margin of Error!!Total:!!White alone","Estimate!!Total:!!Black or African American alone","Margin of Error!!Total:!!Black or African American alone","Annotation of Margin of Error!!Total:!!Black or African American alone","Annotation of Estimate!!Total:!!Black or African American alone","Estimate!!Total:!!American Indian and Alaska Native alone","Annotation of Estimate!!Total:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total:!!American Indian and Alaska Native alone","Estimate!!Total:!!Asian alone","Annotation of Estimate!!Total:!!Asian alone","Margin of Error!!Total:!!Asian alone","Annotation of Margin of Error!!Total:!!Asian alone","Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Some other race alone","Annotation of Estimate!!Total:!!Some other race alone","Margin of Error!!Total:!!Some other race alone","Annotation of Margin of Error!!Total:!!Some other race alone","Estimate!!Total:!!Two or more races:","Annotation of Estimate!!Total:!!Two or more races:","Margin of Error!!Total:!!Two or more races:","Annotation of Margin of Error!!Total:!!Two or more races:","Estimate!!Total:!!Two or more races:!!Two races including Some other race","Annotation of Estimate!!Total:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Annotation of Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races",
"1400000US17031826401","Census Tract 8264.01, Cook County, Illinois","3990","null","434","null","103","null","61","null","3861","444","null","null","12","null","19","null","14","null","22","null","0","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null",
"1400000US17031826402","Census Tract 8264.02, Cook County, Illinois","4947","null","502","null","282","null","183","null","4442","430","null","null","0","null","11","null","66","null","65","null","0","null","11","null","0","null","11","null","157","null","160","null","10","null","15","null","147","null","159","null",
"1400000US17031826500","Census Tract 8265, Cook County, Illinois","6031","null","510","null","381","null","125","null","5427","514","null","null","0","null","16","null","41","null","59","null","0","null","16","null","21","null","30","null","161","null","112","null","53","null","50","null","108","null","105","null",
"1400000US17031826600","Census Tract 8266, Cook County, Illinois","5888","null","416","null","474","null","284","null","5068","591","null","null","0","null","16","null","16","null","29","null","0","null","16","null","81","null","113","null","249","null","311","null","0","null","16","null","249","null","311","null",
"1400000US17031826700","Census Tract 8267, Cook County, Illinois","5113","null","416","null","365","null","361","null","4695","486","null","null","34","null","56","null","1","null","3","null","0","null","16","null","0","null","16","null","18","null","27","null","0","null","16","null","18","null","27","null",
"1400000US17031826800","Census Tract 8268, Cook County, Illinois","5175","null","400","null","1937","null","431","null","2475","426","null","null","0","null","16","null","0","null","16","null","0","null","16","null","478","null","308","null","285","null","205","null","21","null","23","null","264","null","205","null",
"1400000US17031826901","Census Tract 8269.01, Cook County, Illinois","1822","null","271","null","316","null","198","null","1243","289","null","null","0","null","11","null","0","null","11","null","0","null","11","null","255","null","156","null","8","null","14","null","3","null","7","null","5","null","8","null",
"1400000US17031826902","Census Tract 8269.02, Cook County, Illinois","1625","null","305","null","226","null","245","null","1399","251","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null",
"1400000US17031827000","Census Tract 8270, Cook County, Illinois","3995","null","554","null","106","null","97","null","3576","504","null","null","0","null","11","null","8","null","14","null","0","null","11","null","228","null","330","null","77","null","71","null","0","null","11","null","77","null","71","null",
"1400000US17031827100","Census Tract 8271, Cook County, Illinois","2452","null","299","null","239","null","158","null","1984","308","null","null","0","null","11","null","116","null","120","null","0","null","11","null","61","null","68","null","52","null","51","null","26","null","39","null","26","null","29","null",
"1400000US17031827200","Census Tract 8272, Cook County, Illinois","4169","null","426","null","1179","null","385","null","2767","382","null","null","0","null","11","null","0","null","11","null","0","null","11","null","212","null","134","null","11","null","16","null","11","null","16","null","0","null","11","null",
"1400000US17031827300","Census Tract 8273, Cook County, Illinois","2549","null","412","null","325","null","201","null","1552","325","null","null","0","null","11","null","235","null","217","null","0","null","11","null","157","null","106","null","280","null","259","null","24","null","38","null","256","null","258","null",
"1400000US17031827400","Census Tract 8274, Cook County, Illinois","4074","null","766","null","497","null","400","null","3167","571","null","null","0","null","11","null","54","null","87","null","0","null","11","null","309","null","384","null","47","null","45","null","0","null","11","null","47","null","45","null",
"1400000US17031827500","Census Tract 8275, Cook County, Illinois","5160","null","779","null","1960","null","484","null","2570","668","null","null","11","null","20","null","4","null","8","null","0","null","16","null","543","null","429","null","72","null","62","null","35","null","57","null","37","null","53","null",
"1400000US17031827600","Census Tract 8276, Cook County, Illinois","3479","null","219","null","27","null","40","null","3374","232","null","null","59","null","78","null","0","null","11","null","0","null","11","null","19","null","29","null","0","null","11","null","0","null","11","null","0","null","11","null",
"1400000US17031827700","Census Tract 8277, Cook County, Illinois","2844","null","31","null","629","null","218","null","2116","221","null","null","8","null","14","null","20","null","29","null","0","null","11","null","37","null","31","null","34","null","51","null","0","null","11","null","34","null","51","null",
"1400000US17031827801","Census Tract 8278.01, Cook County, Illinois","5246","null","385","null","787","null","240","null","4417","431","null","null","6","null","12","null","5","null","13","null","0","null","16","null","18","null","22","null","13","null","17","null","0","null","16","null","13","null","17","null",
"1400000US17031827802","Census Tract 8278.02, Cook County, Illinois","3626","null","324","null","438","null","119","null","3073","320","null","null","0","null","11","null","0","null","11","null","0","null","11","null","85","null","104","null","30","null","45","null","0","null","11","null","30","null","45","null",
"1400000US17031827804","Census Tract 8278.04, Cook County, Illinois","2969","null","316","null","395","null","121","null","2422","319","null","null","0","null","11","null","8","null","12","null","0","null","11","null","144","null","151","null","0","null","11","null","0","null","11","null","0","null","11","null",
"1400000US17031827805","Census Tract 8278.05, Cook County, Illinois","2934","null","344","null","483","null","90","null","2435","332","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null","16","null","20","null","0","null","11","null","16","null","20","null",
"1400000US17031827901","Census Tract 8279.01, Cook County, Illinois","2357","null","231","null","220","null","87","null","2020","218","null","null","0","null","11","null","40","null","39","null","0","null","11","null","21","null","32","null","56","null","65","null","46","null","64","null","10","null","14","null",
"1400000US17031827902","Census Tract 8279.02, Cook County, Illinois","4381","null","444","null","1610","null","274","null","2289","402","null","null","94","null","139","null","0","null","11","null","0","null","11","null","172","null","166","null","216","null","142","null","0","null","11","null","216","null","142","null",
"1400000US17031828000","Census Tract 8280, Cook County, Illinois","4947","null","402","null","2827","null","386","null","1759","422","null","null","9","null","16","null","63","null","94","null","0","null","11","null","149","null","204","null","140","null","110","null","0","null","11","null","140","null","110","null",
"1400000US17031828100","Census Tract 8281, Cook County, Illinois","5292","null","617","null","3087","null","576","null","1720","407","null","null","0","null","16","null","73","null","96","null","0","null","16","null","339","null","258","null","73","null","86","null","73","null","86","null","0","null","16","null",
"1400000US17031828201","Census Tract 8282.01, Cook County, Illinois","4167","null","441","null","1718","null","227","null","2163","442","null","null","0","null","11","null","0","null","11","null","0","null","11","null","104","null","124","null","182","null","124","null","63","null","72","null","119","null","101","null",
"1400000US17031828202","Census Tract 8282.02, Cook County, Illinois","4512","null","467","null","2151","null","269","null","2181","435","null","null","0","null","11","null","66","null","91","null","0","null","11","null","32","null","52","null","82","null","72","null","14","null","24","null","68","null","70","null",
"1400000US17031828300","Census Tract 8283, Cook County, Illinois","3203","null","309","null","2102","null","192","null","946","238","null","null","0","null","11","null","38","null","52","null","0","null","11","null","75","null","101","null","42","null","28","null","9","null","14","null","33","null","24","null",
"1400000US17031828401","Census Tract 8284.01, Cook County, Illinois","3645","null","271","null","2323","null","210","null","1109","337","null","null","0","null","11","null","44","null","48","null","0","null","11","null","36","null","35","null","133","null","151","null","10","null","16","null","123","null","150","null",
"1400000US17031828402","Census Tract 8284.02, Cook County, Illinois","3799","null","280","null","1879","null","235","null","1737","207","null","null","0","null","11","null","52","null","42","null","0","null","11","null","43","null","46","null","88","null","66","null","18","null","26","null","70","null","59","null",
"1400000US17031828503","Census Tract 8285.03, Cook County, Illinois","4152","null","526","null","1207","null","305","null","2721","496","null","null","0","null","11","null","39","null","61","null","0","null","11","null","48","null","56","null","137","null","145","null","137","null","145","null","0","null","11","null",
"1400000US17031828504","Census Tract 8285.04, Cook County, Illinois","6343","null","550","null","1327","null","293","null","4505","659","null","null","15","null","25","null","17","null","28","null","0","null","16","null","77","null","116","null","402","null","272","null","112","null","169","null","290","null","217","null",
"1400000US17031828505","Census Tract 8285.05, Cook County, Illinois","6517","null","457","null","2881","null","501","null","3072","564","null","null","64","null","111","null","51","null","79","null","0","null","16","null","366","null","339","null","83","null","79","null","0","null","16","null","83","null","79","null",
"1400000US17031828506","Census Tract 8285.06, Cook County, Illinois","8891","null","407","null","2615","null","687","null","6017","654","null","null","0","null","16","null","19","null","30","null","0","null","16","null","128","null","195","null","112","null","102","null","0","null","16","null","112","null","102","null",
"1400000US17031828601","Census Tract 8286.01, Cook County, Illinois","4026","null","226","null","2635","null","240","null","1094","222","null","null","0","null","11","null","69","null","108","null","0","null","11","null","145","null","107","null","83","null","50","null","0","null","11","null","83","null","50","null",
"1400000US17031828602","Census Tract 8286.02, Cook County, Illinois","4546","null","235","null","1708","null","218","null","2536","296","null","null","0","null","11","null","74","null","68","null","0","null","11","null","39","null","46","null","189","null","141","null","0","null","11","null","189","null","141","null",
"1400000US17031828701","Census Tract 8287.01, Cook County, Illinois","4198","null","436","null","960","null","301","null","3093","448","null","null","0","null","11","null","23","null","34","null","0","null","11","null","48","null","79","null","74","null","67","null","0","null","11","null","74","null","67","null",
"1400000US17031828702","Census Tract 8287.02, Cook County, Illinois","4874","null","366","null","1260","null","337","null","3198","468","null","null","0","null","11","null","4","null","9","null","0","null","11","null","78","null","87","null","334","null","357","null","0","null","11","null","334","null","357","null",
"1400000US17031828801","Census Tract 8288.01, Cook County, Illinois","5610","null","504","null","2601","null","334","null","2556","444","null","null","0","null","16","null","142","null","135","null","0","null","16","null","47","null","41","null","264","null","258","null","12","null","20","null","252","null","254","null",
"1400000US17031828802","Census Tract 8288.02, Cook County, Illinois","3233","null","388","null","2071","null","270","null","890","334","null","null","0","null","11","null","0","null","11","null","0","null","11","null","219","null","224","null","53","null","55","null","0","null","11","null","53","null","55","null",
"1400000US17031828900","Census Tract 8289, Cook County, Illinois","3658","null","505","null","947","null","284","null","1540","425","null","null","0","null","11","null","9","null","19","null","0","null","11","null","1128","null","399","null","34","null","50","null","32","null","48","null","2","null","4","null",
"1400000US17031829000","Census Tract 8290, Cook County, Illinois","1316","null","233","null","21","null","22","null","1295","235","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null",
"1400000US17031829100","Census Tract 8291, Cook County, Illinois","3528","null","431","null","540","null","240","null","829","260","null","null","0","null","11","null","0","null","11","null","0","null","11","null","2149","null","443","null","10","null","16","null","10","null","16","null","0","null","11","null",
"1400000US17031829200","Census Tract 8292, Cook County, Illinois","5541","null","483","null","2231","null","476","null","1416","426","null","null","0","null","16","null","9","null","19","null","0","null","16","null","1697","null","352","null","188","null","157","null","91","null","119","null","97","null","122","null",
"1400000US17031829301","Census Tract 8293.01, Cook County, Illinois","4127","null","453","null","1853","null","270","null","1680","436","null","null","0","null","11","null","41","null","66","null","0","null","11","null","137","null","191","null","416","null","213","null","119","null","120","null","297","null","166","null",
"1400000US17031829302","Census Tract 8293.02, Cook County, Illinois","3871","null","433","null","547","null","223","null","1555","501","null","null","0","null","11","null","2","null","4","null","0","null","11","null","1633","null","529","null","134","null","196","null","118","null","194","null","16","null","30","null",
"1400000US17031829401","Census Tract 8294.01, Cook County, Illinois","1096","null","209","null","51","null","42","null","907","207","null","null","0","null","11","null","0","null","11","null","0","null","11","null","133","null","148","null","5","null","7","null","0","null","11","null","5","null","7","null",
"1400000US17031829402","Census Tract 8294.02, Cook County, Illinois","3270","null","19","null","895","null","210","null","2147","202","null","null","0","null","11","null","0","null","11","null","0","null","11","null","205","null","179","null","23","null","32","null","0","null","11","null","23","null","32","null",
"1400000US17031829500","Census Tract 8295, Cook County, Illinois","4076","null","16","null","1639","null","345","null","1000","350","null","null","11","null","18","null","0","null","11","null","0","null","11","null","1308","null","426","null","118","null","115","null","0","null","11","null","118","null","115","null",
"1400000US17031829600","Census Tract 8296, Cook County, Illinois","2847","null","282","null","2139","null","319","null","344","123","null","null","15","null","25","null","9","null","14","null","0","null","11","null","283","null","277","null","57","null","59","null","15","null","23","null","42","null","42","null",
"1400000US17031829700","Census Tract 8297, Cook County, Illinois","4247","null","332","null","925","null","283","null","2974","335","null","null","0","null","11","null","48","null","46","null","0","null","11","null","45","null","69","null","255","null","193","null","18","null","27","null","237","null","196","null",
"1400000US17031829800","Census Tract 8298, Cook County, Illinois","6220","null","703","null","2657","null","393","null","3374","495","null","null","0","null","16","null","80","null","68","null","0","null","16","null","19","null","30","null","90","null","100","null","0","null","16","null","90","null","100","null",
"1400000US17031829901","Census Tract 8299.01, Cook County, Illinois","8977","null","332","null","2676","null","767","null","5713","691","null","null","0","null","16","null","172","null","133","null","0","null","16","null","311","null","280","null","105","null","86","null","34","null","53","null","71","null","65","null",
"1400000US17031829902","Census Tract 8299.02, Cook County, Illinois","6418","null","626","null","1060","null","343","null","5102","587","null","null","0","null","16","null","238","null","269","null","18","null","30","null","0","null","16","null","0","null","16","null","0","null","16","null","0","null","16","null",
"1400000US17031830001","Census Tract 8300.01, Cook County, Illinois","2300","null","319","null","1960","null","362","null","125","86","null","null","0","null","11","null","54","null","68","null","0","null","11","null","133","null","156","null","28","null","36","null","0","null","11","null","28","null","36","null",
"1400000US17031830003","Census Tract 8300.03, Cook County, Illinois","7940","null","706","null","639","null","195","null","7149","740","null","null","0","null","16","null","0","null","16","null","0","null","16","null","0","null","16","null","152","null","128","null","0","null","16","null","152","null","128","null",
"1400000US17031830004","Census Tract 8300.04, Cook County, Illinois","6895","null","628","null","681","null","252","null","5778","592","null","null","0","null","16","null","117","null","106","null","0","null","16","null","150","null","231","null","169","null","163","null","102","null","155","null","67","null","59","null",
"1400000US17031830005","Census Tract 8300.05, Cook County, Illinois","4163","null","146","null","877","null","209","null","3137","261","null","null","0","null","11","null","67","null","72","null","0","null","11","null","10","null","15","null","72","null","93","null","0","null","11","null","72","null","93","null",
"1400000US17031830006","Census Tract 8300.06, Cook County, Illinois","3055","null","467","null","954","null","467","null","1904","389","null","null","0","null","11","null","111","null","156","null","0","null","11","null","0","null","11","null","86","null","112","null","0","null","11","null","86","null","112","null",
"1400000US17031830007","Census Tract 8300.07, Cook County, Illinois","4924","null","477","null","567","null","182","null","4155","496","null","null","0","null","11","null","21","null","29","null","0","null","11","null","112","null","136","null","69","null","59","null","14","null","21","null","55","null","56","null",
"1400000US17031830008","Census Tract 8300.08, Cook County, Illinois","4400","null","395","null","227","null","84","null","3946","420","null","null","10","null","15","null","0","null","11","null","0","null","11","null","18","null","23","null","199","null","181","null","0","null","11","null","199","null","181","null",
"1400000US17031830100","Census Tract 8301, Cook County, Illinois","3399","null","310","null","532","null","146","null","2610","280","null","null","0","null","11","null","0","null","11","null","0","null","11","null","46","null","75","null","211","null","191","null","0","null","11","null","211","null","191","null",
"1400000US17031830201","Census Tract 8302.01, Cook County, Illinois","5324","null","536","null","741","null","196","null","4368","606","null","null","0","null","16","null","111","null","118","null","0","null","16","null","38","null","62","null","66","null","70","null","39","null","63","null","27","null","32","null",
"1400000US17031830202","Census Tract 8302.02, Cook County, Illinois","3563","null","350","null","946","null","330","null","2337","338","null","null","0","null","11","null","20","null","29","null","0","null","11","null","104","null","165","null","156","null","160","null","0","null","11","null","156","null","160","null",
"1400000US17031830300","Census Tract 8303, Cook County, Illinois","4473","null","432","null","1078","null","218","null","3333","489","null","null","0","null","11","null","61","null","74","null","0","null","11","null","0","null","11","null","1","null","3","null","0","null","11","null","1","null","3","null",
"1400000US17031830400","Census Tract 8304, Cook County, Illinois","4335","null","340","null","1351","null","287","null","2561","372","null","null","0","null","11","null","0","null","11","null","0","null","11","null","298","null","173","null","125","null","138","null","113","null","138","null","12","null","27","null",
"1400000US17031830500","Census Tract 8305, Cook County, Illinois","3901","null","670","null","2829","null","651","null","73","112","null","null","0","null","11","null","0","null","11","null","0","null","11","null","936","null","472","null","63","null","69","null","0","null","11","null","63","null","69","null",
"1400000US17031830600","Census Tract 8306, Cook County, Illinois","4733","null","378","null","2897","null","474","null","719","186","null","null","10","null","16","null","305","null","157","null","0","null","11","null","492","null","209","null","310","null","132","null","32","null","39","null","278","null","137","null",
"1400000US17031830700","Census Tract 8307, Cook County, Illinois","3814","null","387","null","1999","null","339","null","1481","256","null","null","32","null","43","null","228","null","95","null","11","null","16","null","9","null","14","null","54","null","40","null","0","null","11","null","54","null","40","null",
"1400000US17031830800","Census Tract 8308, Cook County, Illinois","2522","null","198","null","2176","null","191","null","28","34","null","null","15","null","22","null","142","null","98","null","0","null","11","null","50","null","50","null","111","null","90","null","0","null","11","null","111","null","90","null",
"1400000US17031830900","Census Tract 8309, Cook County, Illinois","2993","null","293","null","2407","null","341","null","86","99","null","null","8","null","13","null","176","null","135","null","0","null","11","null","192","null","160","null","124","null","86","null","20","null","32","null","104","null","81","null",
"1400000US17031831000","Census Tract 8310, Cook County, Illinois","2177","null","186","null","2026","null","180","null","19","28","null","null","0","null","11","null","106","null","62","null","0","null","11","null","0","null","11","null","26","null","25","null","0","null","11","null","26","null","25","null",
"1400000US17031831100","Census Tract 8311, Cook County, Illinois","8537","null","1141","null","6572","null","1109","null","40","43","null","null","0","null","16","null","401","null","227","null","0","null","16","null","1247","null","723","null","277","null","192","null","142","null","140","null","135","null","117","null",
"1400000US17031831200","Census Tract 8312, Cook County, Illinois","4704","null","598","null","2368","null","534","null","456","257","null","null","19","null","28","null","38","null","83","null","0","null","11","null","1823","null","574","null","0","null","11","null","0","null","11","null","0","null","11","null",
"1400000US17031831300","Census Tract 8313, Cook County, Illinois","995","null","161","null","91","null","63","null","468","77","null","null","7","null","10","null","19","null","30","null","0","null","11","null","369","null","169","null","41","null","35","null","0","null","11","null","41","null","35","null",
"1400000US17031831400","Census Tract 8314, Cook County, Illinois","3026","null","346","null","584","null","206","null","1952","387","null","null","7","null","15","null","29","null","47","null","10","null","17","null","365","null","239","null","79","null","61","null","59","null","55","null","20","null","26","null",
"1400000US17031831500","Census Tract 8315, Cook County, Illinois","3656","null","504","null","2671","null","518","null","209","134","null","null","78","null","120","null","102","null","114","null","0","null","11","null","513","null","347","null","83","null","57","null","47","null","48","null","36","null","33","null",
"1400000US17031831600","Census Tract 8316, Cook County, Illinois","8039","null","847","null","4752","null","850","null","357","129","null","null","84","null","79","null","62","null","98","null","0","null","16","null","2102","null","807","null","682","null","385","null","259","null","239","null","423","null","232","null",
"1400000US17031831700","Census Tract 8317, Cook County, Illinois","2459","null","267","null","1602","null","303","null","22","27","null","null","6","null","9","null","221","null","107","null","0","null","11","null","525","null","196","null","83","null","59","null","21","null","25","null","62","null","54","null",
"1400000US17031831800","Census Tract 8318, Cook County, Illinois","6493","null","696","null","4415","null","681","null","100","59","null","null","0","null","16","null","1438","null","479","null","0","null","16","null","377","null","259","null","163","null","120","null","96","null","94","null","67","null","64","null",
"1400000US17031831900","Census Tract 8319, Cook County, Illinois","3228","null","330","null","2856","null","344","null","55","38","null","null","0","null","11","null","162","null","97","null","0","null","11","null","11","null","17","null","144","null","76","null","15","null","22","null","129","null","73","null",
"1400000US17031832000","Census Tract 8320, Cook County, Illinois","1621","null","164","null","1320","null","176","null","52","38","null","null","1","null","3","null","212","null","111","null","0","null","11","null","6","null","11","null","30","null","19","null","5","null","7","null","25","null","18","null",
"1400000US17031832100","Census Tract 8321, Cook County, Illinois","3602","null","302","null","2525","null","269","null","850","282","null","null","0","null","11","null","135","null","71","null","0","null","11","null","9","null","14","null","83","null","59","null","10","null","17","null","73","null","56","null",
"1400000US17031832200","Census Tract 8322, Cook County, Illinois","3180","null","358","null","2753","null","349","null","13","19","null","null","0","null","11","null","101","null","62","null","0","null","11","null","95","null","133","null","218","null","115","null","23","null","28","null","195","null","111","null",
"1400000US17031832300","Census Tract 8323, Cook County, Illinois","1938","null","181","null","1612","null","177","null","35","25","null","null","0","null","11","null","172","null","77","null","0","null","11","null","20","null","23","null","99","null","77","null","5","null","9","null","94","null","72","null",
"1400000US17031832400","Census Tract 8324, Cook County, Illinois","3129","null","281","null","2658","null","264","null","104","96","null","null","0","null","11","null","173","null","75","null","0","null","11","null","133","null","94","null","61","null","36","null","8","null","12","null","53","null","34","null",
"1400000US17031832500","Census Tract 8325, Cook County, Illinois","3390","null","312","null","2957","null","297","null","187","98","null","null","0","null","11","null","86","null","51","null","0","null","11","null","49","null","66","null","111","null","72","null","0","null","11","null","111","null","72","null",
"1400000US17031832600","Census Tract 8326, Cook County, Illinois","3918","null","288","null","3598","null","320","null","1","3","null","null","0","null","11","null","196","null","106","null","0","null","11","null","20","null","23","null","103","null","74","null","8","null","12","null","95","null","69","null",
"1400000US17031832900","Census Tract 8329, Cook County, Illinois","2082","null","300","null","1474","null","274","null","73","66","null","null","0","null","11","null","482","null","161","null","0","null","11","null","10","null","16","null","43","null","41","null","0","null","11","null","43","null","41","null",
"1400000US17031833000","Census Tract 8330, Cook County, Illinois","4480","null","408","null","3250","null","490","null","512","253","null","null","0","null","11","null","394","null","159","null","0","null","11","null","34","null","39","null","290","null","106","null","17","null","28","null","273","null","103","null",
"1400000US17031833100","Census Tract 8331, Cook County, Illinois","7436","null","678","null","4934","null","569","null","914","319","null","null","0","null","16","null","1417","null","388","null","0","null","16","null","1","null","3","null","170","null","139","null","3","null","6","null","167","null","139","null",
"1400000US17031833300","Census Tract 8333, Cook County, Illinois","2728","null","301","null","1328","null","208","null","116","53","null","null","0","null","11","null","1106","null","315","null","0","null","11","null","49","null","51","null","129","null","64","null","48","null","39","null","81","null","41","null",
"1400000US17031833900","Census Tract 8339, Cook County, Illinois","2650","null","298","null","1029","null","257","null","1463","354","null","null","27","null","41","null","25","null","40","null","0","null","11","null","87","null","97","null","19","null","14","null","13","null","12","null","6","null","9","null",
"1400000US17031834000","Census Tract 8340, Cook County, Illinois","3104","null","520","null","14","null","23","null","2866","451","null","null","0","null","11","null","39","null","51","null","0","null","11","null","0","null","11","null","185","null","221","null","0","null","11","null","185","null","221","null",
"1400000US17031834200","Census Tract 8342, Cook County, Illinois","4914","null","836","null","38","null","36","null","4808","850","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null","68","null","86","null","0","null","11","null","68","null","86","null",
"1400000US17031834300","Census Tract 8343, Cook County, Illinois","5980","null","821","null","48","null","48","null","5804","819","null","null","0","null","16","null","70","null","72","null","0","null","16","null","30","null","36","null","28","null","34","null","0","null","16","null","28","null","34","null",
"1400000US17031834400","Census Tract 8344, Cook County, Illinois","4437","null","592","null","123","null","99","null","4251","609","null","null","0","null","11","null","0","null","11","null","0","null","11","null","17","null","27","null","46","null","34","null","7","null","15","null","39","null","34","null",
"1400000US17031834500","Census Tract 8345, Cook County, Illinois","1105","null","230","null","2","null","5","null","992","252","null","null","0","null","11","null","0","null","11","null","0","null","11","null","72","null","113","null","39","null","63","null","0","null","11","null","39","null","63","null",
"1400000US17031834600","Census Tract 8346, Cook County, Illinois","1681","null","377","null","159","null","197","null","1522","303","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null",
"1400000US17031834700","Census Tract 8347, Cook County, Illinois","1258","null","268","null","6","null","6","null","1246","272","null","null","0","null","11","null","3","null","6","null","0","null","11","null","3","null","7","null","0","null","11","null","0","null","11","null","0","null","11","null",
"1400000US17031834800","Census Tract 8348, Cook County, Illinois","1589","null","225","null","77","null","100","null","1454","207","null","null","10","null","16","null","2","null","4","null","0","null","11","null","40","null","58","null","6","null","9","null","0","null","11","null","6","null","9","null",
"1400000US17031834900","Census Tract 8349, Cook County, Illinois","1443","null","206","null","16","null","13","null","1386","206","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null","41","null","37","null","0","null","11","null","41","null","37","null",
"1400000US17031835000","Census Tract 8350, Cook County, Illinois","5585","null","602","null","1047","null","359","null","2960","383","null","null","0","null","16","null","86","null","122","null","0","null","16","null","1413","null","625","null","79","null","82","null","0","null","16","null","79","null","82","null",
"1400000US17031835100","Census Tract 8351, Cook County, Illinois","5047","null","507","null","2235","null","838","null","850","331","null","null","24","null","36","null","26","null","41","null","0","null","16","null","1726","null","655","null","186","null","155","null","96","null","109","null","90","null","105","null",
"1400000US17031835200","Census Tract 8352, Cook County, Illinois","1993","null","228","null","1114","null","218","null","36","49","null","null","0","null","11","null","71","null","65","null","0","null","11","null","535","null","185","null","237","null","214","null","70","null","55","null","167","null","206","null",
"1400000US17031835500","Census Tract 8355, Cook County, Illinois","1434","null","215","null","59","null","48","null","1360","223","null","null","0","null","11","null","0","null","11","null","0","null","11","null","15","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null",
"1400000US17031835600","Census Tract 8356, Cook County, Illinois","896","null","193","null","90","null","67","null","800","198","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null","6","null","8","null","0","null","11","null","6","null","8","null",
"1400000US17031835700","Census Tract 8357, Cook County, Illinois","434","null","335","null","0","null","11","null","419","331","null","null","0","null","11","null","0","null","11","null","15","null","26","null","0","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null",
"1400000US17031835800","Census Tract 8358, Cook County, Illinois","1744","null","392","null","44","null","41","null","1619","414","null","null","0","null","11","null","0","null","11","null","0","null","11","null","15","null","23","null","66","null","69","null","0","null","11","null","66","null","69","null",
"1400000US17031835900","Census Tract 8359, Cook County, Illinois","3112","null","504","null","179","null","141","null","2866","506","null","null","0","null","11","null","31","null","26","null","0","null","11","null","25","null","38","null","11","null","19","null","0","null","11","null","11","null","19","null",
"1400000US17031836000","Census Tract 8360, Cook County, Illinois","2824","null","318","null","60","null","35","null","2680","322","null","null","0","null","11","null","0","null","11","null","0","null","11","null","35","null","52","null","49","null","44","null","0","null","11","null","49","null","44","null",
"1400000US17031836100","Census Tract 8361, Cook County, Illinois","1897","null","382","null","155","null","168","null","1547","348","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null","195","null","231","null","0","null","11","null","195","null","231","null",
"1400000US17031836200","Census Tract 8362, Cook County, Illinois","1492","null","328","null","1122","null","280","null","94","69","null","null","0","null","11","null","249","null","83","null","0","null","11","null","4","null","9","null","23","null","19","null","5","null","11","null","18","null","16","null",
